vnr_uid,best_algorithm,num_nodes,num_edges,density,avg_degree,total_demand,node_demand,link_demand,avg_node_demand,avg_link_demand,node_link_demand_ratio,p_net_available,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,total_demand_ratio,node_demand_ratio,link_demand_ratio,lifetime,arrival_time,event_time,inservice_count,network_load,is_fat_tree,is_tree,p_net_size,vnr_to_pnet_size_ratio
181_1_2256.0,sa_meta,6,7,0.4666666511111116,2.3333329444445092,228.0,114.0,251.0,18.99999683333386,35.85713773469461,0.45418326512277585,9881.0,1235,8646.0,0.0,0.0,0.023074587590013705,0.09230769223294923,0.029030765668629336,133.06867731962973,2256.0,2256.0,0,0,0,1,31,0.19354838085327802
181_1_4474.0,mcts,9,20,0.5555555478395063,4.444443950617339,144.0,72.0,568.0,7.999999111111211,28.39999858000007,0.12676056315711168,5188.0,764,4424.0,0.0,0.0,0.027756360827340714,0.0942408375729832,0.12839059671600572,181.11548109328308,4474.0,4474.0,0,0,0,1,31,0.29032257127991706
181_1_4578.0,mcts,15,58,0.552380949750567,7.7333328177778125,846.0,423.0,3701.0,28.199998120000128,63.81034372740787,0.11429343417608932,9881.0,1235,8646.0,0.0,0.0,0.08561886447873505,0.3425101211801537,0.42805921808604447,330.19562973107827,4578.0,4578.0,0,0,0,1,31,0.4838709521331951
181_2_2269.0,mcts,7,10,0.476190464852608,2.85714244897965,214.0,107.0,328.0,15.285712102041128,32.79999672000033,0.32621951120055026,10585.0,1285,9300.0,0.0,0.0,0.020217288614055993,0.083268482425472,0.03526881720050873,227.27465985138724,2269.0,2269.0,0,0,0,1,31,0.22580644432882438
181_2_4446.0,mcts,13,44,0.5641025604865221,6.76923024852075,768.0,384.0,2347.0,29.538459266272366,53.34090787861573,0.1636131230662066,10585.0,1285,9300.0,0.0,0.0,0.07255550306352805,0.2988326845923481,0.25236559137071335,464.05523076796106,4446.0,4446.0,0,0,0,1,31,0.4193548251821024
181_2_4473.0,mip,7,12,0.5714285578231296,3.42857093877558,144.0,72.0,303.0,10.28571281632674,25.24999789583351,0.2376237615920008,15666.0,1286,14380.0,0.0,0.0,0.009191880504966686,0.05598755827683704,0.02107093184832608,338.75415408203503,4473.0,4473.0,0,0,1,0,36,0.19444443904321004
181_3_2286.0,mcts,12,32,0.4848484811753903,5.333332888888926,350.0,175.0,1345.0,14.583332118055658,42.03124868652348,0.13011152406683157,10503.0,1172,9331.0,0.0,0.0,0.033323812240947936,0.14931740601594076,0.14414317863635803,692.7882029396995,2286.0,2286.0,0,0,0,1,31,0.38709676170655605
181_3_4585.0,mcts,12,36,0.5454545413223141,5.999999500000042,594.0,297.0,2090.0,24.749997937500172,58.055553942901284,0.1421052630899018,10503.0,1172,9331.0,0.0,0.0,0.056555269917494495,0.25341296906705374,0.22398456754645968,675.7064179493558,4585.0,4585.0,0,0,0,1,31,0.38709676170655605
181_3_4621.0,rw_rank_bfs,6,10,0.6666666444444451,3.33333277777787,150.0,75.0,198.0,12.499997916667013,19.7999980200002,0.3787878768748087,15828.0,1173,14655.0,0.0,0.0,0.009476876420932721,0.06393861887132257,0.013510747184339082,3.3583625805757333,4621.0,4621.0,0,0,1,0,36,0.16666666203703717
181_4_2257.0,mip,5,6,0.5999999700000015,2.399999520000096,156.0,78.0,260.0,15.599996880000624,43.333326111112314,0.29999999884615386,10885.0,1170,9715.0,0.0,0.0,0.014331649057020519,0.0666666666096866,0.026762738031213304,73.97620810331965,2257.0,2257.0,0,0,0,1,31,0.1612903173777317
181_4_4540.0,mcts,9,20,0.5555555478395063,4.444443950617339,142.0,71.0,478.0,7.888888012345777,23.89999880500006,0.14853556454281264,15934.0,1266,14668.0,0.0,0.0,0.008911761013624215,0.05608214845491141,0.032587946548091905,68.88991401198173,4540.0,4540.0,0,0,1,0,36,0.24999999305555576
181_4_4576.0,mcts,10,28,0.6222222153086421,5.599999440000056,574.0,287.0,1742.0,28.699997130000288,62.214283492347015,0.1647531571958937,10885.0,1170,9715.0,0.0,0.0,0.052733118966216526,0.24529914508948789,0.17931034480912914,1036.90123281658,4576.0,4576.0,0,0,0,1,31,0.3225806347554634
182_0_2244.0,mcts,11,34,0.6181818125619836,6.181817619834762,380.0,190.0,1146.0,17.272725702479484,33.70588136159173,0.16579406617295456,10495.0,1133,9362.0,0.0,0.0,0.03620771795748378,0.16769638114060337,0.12240974149514956,179.48065962404627,2244.0,2244.0,0,0,0,1,31,0.3548386982310097
182_0_3017.0,mip,26,188,0.5784615375715977,14.461537905325464,1952.0,976.0,17271.0,37.53846009467461,91.86702078794139,0.05651091424604766,10495.0,1133,9362.0,0.0,0.0,0.18599333013949562,0.8614298315433099,1.8447981198627645,769.609541148453,3017.0,3017.0,0,0,0,1,31,0.8387096503642048
182_0_4491.0,rw_rank_bfs,7,13,0.6190476043083905,3.714285183673545,170.0,85.0,346.0,12.142855408163513,26.615382568047497,0.24566473917437937,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.03385779724480028,0.11871508363307949,0.08037166084079636,356.6921404775624,4491.0,4491.0,1,1,0,1,31,0.22580644432882438
182_0_4518.0,mcts,12,33,0.49999999621212127,5.499999541666705,654.0,327.0,2025.0,27.249997729166857,61.36363450413229,0.16148148140173754,10495.0,1133,9362.0,0.0,0.0,0.06231538827419577,0.2886142980683016,0.21629993588802607,264.2704649359845,4518.0,4518.0,0,0,0,1,31,0.38709676170655605
182_1_2271.0,mcts,13,40,0.5128205095332019,6.15384568047341,412.0,206.0,1500.0,15.846152627219029,37.499999062500024,0.13733333324177777,9881.0,1235,8646.0,0.0,0.0,0.0416961845924809,0.16680161929813633,0.17349063148583269,53.77437595390768,2271.0,2271.0,0,0,0,1,31,0.4193548251821024
182_1_4493.0,mip,5,5,0.4999999750000012,1.99999960000008,90.0,45.0,100.0,8.999998200000359,19.9999960000008,0.4499999955000001,5188.0,764,4424.0,0.0,0.0,0.017347725517087947,0.058900523483114496,0.022603978295071433,188.2605629797468,4493.0,4493.0,0,0,0,1,31,0.1612903173777317
182_1_4603.0,mcts,16,60,0.49999999791666666,7.499999531250029,806.0,403.0,3585.0,25.187498425781346,59.74999900416669,0.11241283120992669,9881.0,1235,8646.0,0.0,0.0,0.08157069121732914,0.32631578920946086,0.4146426092511401,2003.144714342015,4603.0,4603.0,0,0,0,1,31,0.5161290156087414
182_2_2282.0,mcts,11,22,0.3999999963636364,3.9999996363636696,466.0,233.0,840.0,21.181816256198523,38.18181644628107,0.277380952050737,10585.0,1285,9300.0,0.0,0.0,0.044024563056776135,0.1813229570573362,0.09032258063544918,691.0815207333976,2282.0,2282.0,0,0,0,1,31,0.3548386982310097
182_2_4463.0,mcts,17,76,0.5588235273572665,8.941175944636708,814.0,407.0,4554.0,23.94117506228382,59.921051843144056,0.08937198065670356,10585.0,1285,9300.0,0.0,0.0,0.0769012753824373,0.31673151726324394,0.4896774193021852,1305.6394168576508,4463.0,4463.0,0,0,0,1,31,0.5483870790842877
182_2_4497.0,ga_meta,3,3,0.9999998333333611,1.9999993333335555,76.0,38.0,48.0,12.666662444445851,15.999994666668444,0.7916666501736115,15666.0,1286,14380.0,0.0,0.0,0.004851270266510196,0.029548989090552882,0.003337969401715023,1389.6102847197944,4497.0,4497.0,0,0,1,0,36,0.08333333101851859
182_3_2298.0,mcts,15,45,0.42857142653061225,5.999999600000027,630.0,315.0,1833.0,20.999998600000094,40.733332428148174,0.171849427074823,10503.0,1172,9331.0,0.0,0.0,0.059982862033706286,0.26877133082869337,0.19644196761371321,137.10248871824072,2298.0,2298.0,0,0,0,1,31,0.4838709521331951
182_3_4611.0,mcts,18,85,0.5555555537400145,9.444443919753114,1028.0,514.0,5071.0,28.55555396913589,59.65882282754326,0.10136067834719766,10503.0,1172,9331.0,0.0,0.0,0.09787679709626994,0.4385665525268203,0.5434572928364101,1123.3454514038906,4611.0,4611.0,0,0,0,1,31,0.5806451425598341
182_3_4646.0,mip,5,6,0.5999999700000015,2.399999520000096,152.0,76.0,144.0,15.199996960000608,23.999996000000667,0.5277777741126544,15828.0,1173,14655.0,0.0,0.0,0.009603234773211825,0.06479113378960687,0.009825997952246606,249.1784359937621,4646.0,4646.0,0,0,1,0,36,0.1388888850308643
182_4_2268.0,mcts,7,7,0.3333333253968256,1.999999714285755,308.0,154.0,302.0,21.999996857143305,43.142850979592716,0.5099337731459147,10885.0,1170,9715.0,0.0,0.0,0.028295819933091795,0.13162393151143253,0.031085949559332377,85.44960205349047,2268.0,2268.0,0,0,0,1,31,0.22580644432882438
182_4_4565.0,rw_rank_bfs,5,5,0.4999999750000012,1.99999960000008,84.0,42.0,118.0,8.399998320000336,23.599995280000943,0.3559322003734559,15934.0,1266,14668.0,0.0,0.0,0.005271745951721366,0.033175355424032105,0.008044723206432729,1251.6369528774007,4565.0,4565.0,0,0,1,0,36,0.1388888850308643
182_4_4603.0,mcts,12,36,0.5454545413223141,5.999999500000042,680.0,340.0,2124.0,28.33333097222242,58.99999836111116,0.16007532949148998,10885.0,1170,9715.0,0.0,0.0,0.06247129076137149,0.29059829034991597,0.2186309829934502,277.2640618053005,4603.0,4603.0,0,0,0,1,31,0.38709676170655605
183_0_2257.0,mcts,10,28,0.6222222153086421,5.599999440000056,300.0,150.0,1145.0,14.999998500000151,40.89285568239801,0.13100436669781276,10495.0,1133,9362.0,0.0,0.0,0.028585040492750353,0.13239187984784476,0.12230292671199498,151.9857805093752,2257.0,2257.0,0,0,0,1,31,0.3225806347554634
183_0_3041.0,mip,17,93,0.6838235268977076,10.941175826989657,1444.0,722.0,8959.0,42.470585737024365,96.33333229749105,0.08058935148112631,10495.0,1133,9362.0,0.0,0.0,0.13758932823843836,0.6372462483342928,0.9569536422818892,10.660196651049612,3041.0,3041.0,0,0,0,1,31,0.5483870790842877
183_0_4506.0,rw_rank_bfs,5,5,0.4999999750000012,1.99999960000008,102.0,51.0,134.0,10.199997960000408,26.79999464000107,0.38059701208509694,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.020314678346880166,0.0712290501798477,0.031126596973025177,384.1266658141331,4506.0,4506.0,1,1,0,1,31,0.1612903173777317
183_0_4539.0,mcts,11,28,0.50909090446281,5.090908628099216,576.0,288.0,1572.0,26.181815801653112,56.14285513775517,0.18320610675368568,10495.0,1133,9362.0,0.0,0.0,0.05488327774608068,0.2541924093078619,0.16791283911900098,142.12551338142077,4539.0,4539.0,0,0,0,1,31,0.3548386982310097
183_1_2281.0,mcts,12,34,0.5151515112488522,5.666666194444484,416.0,208.0,1391.0,17.33333188888901,40.91176350259519,0.14953271017287367,9881.0,1235,8646.0,0.0,0.0,0.0421010019186215,0.16842105249520561,0.16088364559786217,362.6874982033705,2281.0,2281.0,0,0,0,1,31,0.38709676170655605
183_1_4518.0,rw_rank_bfs,7,9,0.4285714183673472,2.571428204081685,122.0,61.0,257.0,8.714284469387932,28.555552382716403,0.2373540846795561,5188.0,764,4424.0,0.0,0.0,0.023515805700941438,0.07984293183266632,0.05809222421833358,128.38999346414113,4518.0,4518.0,0,0,0,1,31,0.22580644432882438
183_1_4622.0,mcts,17,67,0.492647057012327,7.882352477508677,840.0,420.0,4161.0,24.705880899654062,62.10447668500781,0.10093727466932532,9881.0,1235,8646.0,0.0,0.0,0.08501163848952417,0.3400809713845498,0.48126301174169983,75.9347440175062,4622.0,4622.0,0,0,0,1,31,0.5483870790842877
183_2_2293.0,mcts,10,32,0.7111111032098767,6.399999360000065,340.0,170.0,1195.0,16.999998300000172,37.34374883300785,0.14225941410689588,10585.0,1285,9300.0,0.0,0.0,0.032120925835416064,0.1322957197414041,0.12849462364209735,353.3917016146308,2293.0,2293.0,0,0,0,1,31,0.3225806347554634
183_2_4498.0,mcts,10,27,0.5999999933333334,5.399999460000054,514.0,257.0,1743.0,25.69999743000026,64.55555316460914,0.14744693049486693,10585.0,1285,9300.0,0.0,0.0,0.04855928199824664,0.19999999984435796,0.18741935481855704,134.85811075911275,4498.0,4498.0,0,0,0,1,31,0.3225806347554634
183_2_4529.0,rw_rank_bfs,7,14,0.6666666507936512,3.99999942857151,198.0,99.0,263.0,14.142855122449268,18.78571294387765,0.376425854082031,15666.0,1286,14380.0,0.0,0.0,0.012638835694329194,0.07698289263065093,0.01828929068023023,72.18164306787149,4529.0,4529.0,0,0,1,0,36,0.19444443904321004
183_3_2316.0,mcts,8,12,0.42857142091836753,2.999999625000047,274.0,137.0,384.0,17.12499785937527,31.999997333333557,0.3567708324042426,10503.0,1172,9331.0,0.0,0.0,0.026087784440056383,0.11689419785247934,0.041153145424804076,4.9528620999355555,2316.0,2316.0,0,0,0,1,31,0.2580645078043707
183_3_4638.0,mcts,16,58,0.48333333131944445,7.249999546875028,766.0,383.0,3802.0,23.93749850390634,65.55172300772891,0.10073645447113717,10503.0,1172,9331.0,0.0,0.0,0.07293154336161749,0.3267918085948875,0.40745900756537784,1564.723581553485,4638.0,4638.0,0,0,0,1,31,0.5161290156087414
183_3_4675.0,rw_rank_bfs,10,17,0.37777777358024694,3.3999996600000344,218.0,109.0,466.0,10.89999891000011,27.411763093425698,0.23390557889719832,15828.0,1173,14655.0,0.0,0.0,0.013773060398422222,0.0929241260929888,0.03179802115102026,3424.008470637874,4675.0,4675.0,0,0,1,0,36,0.2777777700617286
183_4_2284.0,mcts,9,15,0.4166666608796297,3.3333329629630044,288.0,144.0,585.0,15.999998222222422,38.999997400000176,0.24615384573307034,10885.0,1170,9715.0,0.0,0.0,0.026458429028345574,0.12307692297172912,0.06021616057022994,65.31064350500918,2284.0,2284.0,0,0,0,1,31,0.29032257127991706
183_4_4583.0,mcts,10,25,0.5555555493827161,4.99999950000005,158.0,79.0,638.0,7.89999921000008,25.51999897920004,0.12382445121657609,15934.0,1266,14668.0,0.0,0.0,0.00991590309966638,0.06240126377377467,0.043496045811051536,172.33349053430996,4583.0,4583.0,0,0,1,0,36,0.2777777700617286
183_4_4631.0,mcts,10,25,0.5555555493827161,4.99999950000005,458.0,229.0,1748.0,22.899997710000232,69.91999720320011,0.13100686491361163,10885.0,1170,9715.0,0.0,0.0,0.042076251718688444,0.1957264955592081,0.1799279464560033,1029.8497711850148,4631.0,4631.0,0,0,0,1,31,0.3225806347554634
184_0_2263.0,mcts,12,34,0.5151515112488522,5.666666194444484,410.0,205.0,1358.0,17.083331909722343,39.94117529584779,0.15095729002138636,10495.0,1133,9362.0,0.0,0.0,0.03906622200675881,0.18093556912538783,0.1450544755239207,304.53223018485977,2263.0,2263.0,0,0,0,1,31,0.38709676170655605
184_0_3057.0,mip,18,88,0.5751633968131915,9.777777234567932,1406.0,703.0,8361.0,39.05555338580259,95.01136255668906,0.08408085156272206,10495.0,1133,9362.0,0.0,0.0,0.13396855644268998,0.6204766102202324,0.8930784019554499,341.2286572176742,3057.0,3057.0,0,0,0,1,31,0.5806451425598341
184_0_4540.0,mcts,6,10,0.6666666444444451,3.33333277777787,116.0,58.0,313.0,9.666665055555823,31.299996870000314,0.1853035137849728,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.023102967531746073,0.08100558647904248,0.07270615561609613,571.8976872877207,4540.0,4540.0,1,1,0,1,31,0.19354838085327802
184_0_4561.0,mcts,19,99,0.5789473667282241,10.421052083102522,944.0,472.0,6045.0,24.842103955678738,61.06060544383227,0.07808105871330338,10495.0,1133,9362.0,0.0,0.0,0.08994759408385444,0.4165931152545515,0.6456953641694407,54.90737709957072,4561.0,4561.0,0,0,0,1,31,0.6129032060353804
184_1_2290.0,r_round,5,7,0.6999999650000017,2.799999440000112,152.0,76.0,299.0,15.199996960000608,42.71427961224577,0.25418060115658664,9881.0,1235,8646.0,0.0,0.0,0.01538305839334247,0.06153846148863282,0.03458246587617598,324.2217124838453,2290.0,2290.0,0,0,0,1,31,0.1612903173777317
184_1_4544.0,mip,5,4,0.399999980000001,1.599999680000064,108.0,54.0,105.0,10.799997840000431,26.24999343750164,0.5142857093877552,5188.0,764,4424.0,0.0,0.0,0.020817270620505535,0.0706806281797374,0.023734177209825003,557.8810983752966,4544.0,4544.0,0,0,0,1,31,0.1612903173777317
184_1_4647.0,mcts,13,42,0.5384615350098619,6.46153796449708,602.0,301.0,2448.0,23.153844372781204,58.28571289795922,0.12295751628964155,9881.0,1235,8646.0,0.0,0.0,0.06092500758415899,0.24372469615892736,0.28313671058487894,1079.786297626063,4647.0,4647.0,0,0,0,1,31,0.4193548251821024
184_2_2308.0,mcts,10,23,0.5111111054320988,4.599999540000046,290.0,145.0,1007.0,14.499998550000146,43.78260679206057,0.1439920554677338,10585.0,1285,9300.0,0.0,0.0,0.027397260271384293,0.11284046683825644,0.10827956988083015,249.9463178766671,2308.0,2308.0,0,0,0,1,31,0.3225806347554634
184_2_4522.0,mcts,8,13,0.4642857059948981,3.249999593750051,442.0,221.0,700.0,27.624996546875433,53.846149704142334,0.3157142852632653,10585.0,1285,9300.0,0.0,0.0,0.04175720358604089,0.17198443566382532,0.07526881719620765,289.3940994102356,4522.0,4522.0,0,0,0,1,31,0.2580645078043707
184_2_4548.0,mip,6,6,0.3999999866666671,1.9999996666667221,78.0,39.0,95.0,6.499998916666847,15.833330694444884,0.4105263114681441,15666.0,1286,14380.0,0.0,0.0,0.0049789352735236225,0.030326594066620065,0.00660639777422765,140.5148830367041,4548.0,4548.0,0,0,1,0,36,0.16666666203703717
184_3_2325.0,mcts,10,23,0.5111111054320988,4.599999540000046,346.0,173.0,953.0,17.299998270000174,41.434780807183444,0.18153200400678698,10503.0,1172,9331.0,0.0,0.0,0.03294296867247996,0.1476109213757586,0.10213267601520387,43.36324418642823,2325.0,2325.0,0,0,0,1,31,0.3225806347554634
184_3_4656.0,mcts,20,80,0.4210526304709141,7.999999600000019,954.0,477.0,4460.0,23.849998807500057,55.74999930312501,0.10695067262175993,10503.0,1172,9331.0,0.0,0.0,0.09083119107961238,0.40699658668344996,0.47797663696517234,4056.3260702298303,4656.0,4656.0,0,0,0,1,31,0.6451612695109268
184_3_4703.0,rw_rank_bfs,7,13,0.6190476043083905,3.714285183673545,154.0,77.0,409.0,10.999998428571653,31.461536041420306,0.18826405821940329,15828.0,1173,14655.0,0.0,0.0,0.009729593125490928,0.06564364870789118,0.027908563628255983,858.2087730001672,4703.0,4703.0,0,0,1,0,36,0.19444443904321004
184_4_2298.0,mcts,15,57,0.5428571402721089,7.599999493333367,472.0,236.0,2386.0,15.733332284444515,41.859648388427225,0.09891031010104347,10885.0,1170,9715.0,0.0,0.0,0.0433624253520108,0.20170940153700048,0.24559958824028824,52.94557096631462,2298.0,2298.0,0,0,0,1,31,0.4838709521331951
184_4_4617.0,rw_rank_bfs,7,10,0.476190464852608,2.85714244897965,140.0,70.0,312.0,9.999998571428776,31.199996880000313,0.2243589736398751,15934.0,1266,14668.0,0.0,0.0,0.008786243252868944,0.055292259040053506,0.021270793562771284,60.70743186439061,4617.0,4617.0,0,0,1,0,36,0.19444443904321004
184_4_4663.0,mcts,11,25,0.4545454504132232,4.545454132231443,626.0,313.0,1381.0,28.454542867768833,55.23999779040009,0.22664735682357176,10885.0,1170,9715.0,0.0,0.0,0.0575103353185567,0.26752136729271675,0.14215131238886758,118.30043671413898,4663.0,4663.0,0,0,0,1,31,0.3548386982310097
185_0_2282.0,mcts,13,41,0.5256410222715319,6.3076918224852445,516.0,258.0,1562.0,19.846152319526745,38.09756004640098,0.1651728552079559,10495.0,1133,9362.0,0.0,0.0,0.049166269647530604,0.227714033338293,0.16684469128745516,574.8706965009721,2282.0,2282.0,0,0,0,1,31,0.4193548251821024
185_0_3068.0,mip,15,57,0.5428571402721089,7.599999493333367,1254.0,627.0,5325.0,41.79999721333352,93.42105099261315,0.11774647885112742,10495.0,1133,9362.0,0.0,0.0,0.11948546925969647,0.5533980577639911,0.5687887202981426,128.2672764581269,3068.0,3068.0,0,0,0,1,31,0.4838709521331951
185_0_4571.0,rw_rank_bfs,7,8,0.3809523718820864,2.28571395918372,144.0,72.0,209.0,10.28571281632674,26.12499673437541,0.3444976060071885,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.028679545901477883,0.10055865907743204,0.04854819975643479,162.58543754149804,4571.0,4571.0,1,1,0,1,31,0.22580644432882438
185_0_4586.0,mcts,20,90,0.4736842092797784,8.999999550000021,984.0,492.0,5549.0,24.59999877000006,61.65555487049384,0.08866462424064432,10495.0,1133,9362.0,0.0,0.0,0.09375893281622115,0.43424536590093077,0.5927152317247687,1293.1478447501356,4586.0,4586.0,0,0,0,1,31,0.6451612695109268
185_1_2301.0,mcts,15,55,0.5238095213151928,7.333332844444477,578.0,289.0,2145.0,19.26666538222231,38.99999929090911,0.13473193466912264,9881.0,1235,8646.0,0.0,0.0,0.05849610362731544,0.23400809697651165,0.24809160302474073,82.83349507145984,2301.0,2301.0,0,0,0,1,31,0.4838709521331951
185_1_4563.0,mip,4,3,0.4999999583333368,1.4999996250000938,72.0,36.0,102.0,8.999997750000562,33.99998866667044,0.3529411730103807,5188.0,764,4424.0,0.0,0.0,0.013878180413670357,0.0471204187864916,0.02305605786097286,754.6203997426504,4563.0,4563.0,0,0,0,1,31,0.12903225390218534
185_1_4668.0,mcts,15,51,0.4857142834013606,6.799999546666697,780.0,390.0,3089.0,25.999998266666783,60.56862626336027,0.12625445123785872,9881.0,1235,8646.0,0.0,0.0,0.0789393785974153,0.3157894734285105,0.3572750404398248,207.48993482018616,4668.0,4668.0,0,0,0,1,31,0.4838709521331951
185_2_2317.0,mip,7,10,0.476190464852608,2.85714244897965,288.0,144.0,420.0,20.57142563265348,41.99999580000042,0.34285714204081635,10585.0,1285,9300.0,0.0,0.0,0.02720831364882302,0.11206225672213053,0.04516129031772459,146.010292991584,2317.0,2317.0,0,0,0,1,31,0.22580644432882438
185_2_4548.0,mcts,18,80,0.5228758152847196,8.888888395061755,978.0,489.0,4829.0,27.16666515740749,60.36249924546876,0.10126320147002212,10585.0,1285,9300.0,0.0,0.0,0.09239489843246151,0.38054474678556827,0.5192473117721239,2130.611030015727,4548.0,4548.0,0,0,0,1,31,0.5806451425598341
185_2_4572.0,mcts,10,23,0.5111111054320988,4.599999540000046,184.0,92.0,494.0,9.199999080000092,21.478259935727827,0.18623481743677162,15666.0,1286,14380.0,0.0,0.0,0.011745180645235212,0.07153965779818067,0.034353268425983775,351.66130815657266,4572.0,4572.0,0,0,1,0,36,0.2777777700617286
185_3_2337.0,mcts,6,8,0.5333333155555561,2.6666662222222963,230.0,115.0,292.0,19.166663472222755,36.49999543750057,0.3938356150896041,10503.0,1172,9331.0,0.0,0.0,0.021898505186908643,0.09812286681047536,0.0312935376667781,351.78512073352715,2337.0,2337.0,0,0,0,1,31,0.19354838085327802
185_3_4685.0,mcts,18,83,0.5424836583578966,9.222221709876571,952.0,476.0,5383.0,26.44444297530872,64.85542090535638,0.08842652794196051,10503.0,1172,9331.0,0.0,0.0,0.09064076929537838,0.40614334436335886,0.5768942234940634,87.8269979652946,4685.0,4685.0,0,0,0,1,31,0.5806451425598341
185_3_4730.0,mcts,8,12,0.42857142091836753,2.999999625000047,260.0,130.0,300.0,16.249997968750254,24.999997916666842,0.4333333318888889,15828.0,1173,14655.0,0.0,0.0,0.016426585796283383,0.11082693937695912,0.020470829067180427,425.3225575290778,4730.0,4730.0,0,0,1,0,36,0.22222221604938291
185_4_2316.0,mcts,11,31,0.5636363585123968,5.636363123966989,308.0,154.0,1327.0,13.999998727272844,42.80645023204999,0.1160512433187255,10885.0,1170,9715.0,0.0,0.0,0.028295819933091795,0.13162393151143253,0.13659289756700022,683.8328891316802,2316.0,2316.0,0,0,0,1,31,0.3548386982310097
185_4_4644.0,mip,3,3,0.9999998333333611,1.9999993333335555,88.0,44.0,84.0,14.666661777779407,27.999990666669778,0.5238095175736962,15934.0,1266,14668.0,0.0,0.0,0.005522781473231908,0.03475513425374792,0.0057267521130538075,523.9099920006806,4644.0,4644.0,0,0,1,0,36,0.08333333101851859
185_4_4680.0,mcts,8,15,0.5357142761479594,3.749999531250059,406.0,203.0,974.0,25.3749968281254,64.93332900444473,0.20841889095644878,10885.0,1170,9715.0,0.0,0.0,0.03729903536634827,0.17350427335597923,0.10025733400923753,436.72680203460834,4680.0,4680.0,0,0,0,1,31,0.2580645078043707
186_0_2290.0,mcts,13,40,0.5128205095332019,6.15384568047341,562.0,281.0,1659.0,21.615382952662852,41.47499896312503,0.16937914396059123,10495.0,1133,9362.0,0.0,0.0,0.05354930918975233,0.24801412158162917,0.1772057252534495,594.7481246287949,2290.0,2290.0,0,0,0,1,31,0.4193548251821024
186_0_3089.0,mip,15,62,0.5904761876643991,8.266666115555592,1120.0,560.0,5804.0,37.33333084444461,93.61290171592094,0.0964851826160432,10495.0,1133,9362.0,0.0,0.0,0.10671748450626799,0.4942630180986204,0.6199530014291867,3206.3598522509224,3089.0,3089.0,0,0,0,1,31,0.4838709521331951
186_0_4590.0,mip,5,4,0.399999980000001,1.599999680000064,80.0,40.0,98.0,7.99999840000032,24.49999387500153,0.4081632611411912,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.0159330810563766,0.05586592170968447,0.022764227636988564,68.97661468471253,4590.0,4590.0,1,1,0,1,31,0.1612903173777317
186_0_4617.0,mcts,14,53,0.5824175792174858,7.571428030612284,638.0,319.0,2978.0,22.785712658163384,56.18867818511928,0.10711887169002053,10495.0,1133,9362.0,0.0,0.0,0.060790852781249086,0.28155339780974986,0.31809442423434153,11.493253758047455,4617.0,4617.0,0,0,0,1,31,0.45161288865764876
186_1_2316.0,pl_rank,8,14,0.49999999107142873,3.499999562500055,214.0,107.0,494.0,13.37499832812521,35.2857117653063,0.21659918984494092,9881.0,1235,8646.0,0.0,0.0,0.021657726948521635,0.08663967604320673,0.057136247969334225,486.1743001305523,2316.0,2316.0,0,0,0,1,31,0.2580645078043707
186_1_4585.0,mcts,6,11,0.7333333088888897,3.666666055555657,136.0,68.0,331.0,11.33333144444476,30.09090635537215,0.20543806584459798,5188.0,764,4424.0,0.0,0.0,0.02621434078137734,0.08900523548559525,0.07481916815668643,359.3983667103258,4585.0,4585.0,0,0,0,1,31,0.19354838085327802
186_1_4691.0,mip,8,13,0.4642857059948981,3.249999593750051,438.0,219.0,823.0,27.37499657812543,63.3076874378702,0.26609963515662255,9881.0,1235,8646.0,0.0,0.0,0.04432749721239475,0.17732793507908667,0.09518852647522687,738.7442400580351,4691.0,4691.0,0,0,0,1,31,0.2580645078043707
186_2_2327.0,mcts,10,19,0.42222221753086425,3.799999620000038,286.0,143.0,653.0,14.299998570000144,34.368419243767406,0.2189892799096642,10585.0,1285,9300.0,0.0,0.0,0.02701936702626175,0.11128404660600462,0.07021505375589085,832.4044970021766,2327.0,2327.0,0,0,0,1,31,0.3225806347554634
186_2_4571.0,mip,8,16,0.57142856122449,3.999999500000063,392.0,196.0,948.0,24.499996937500384,59.249996296875224,0.20675105463422885,10585.0,1285,9300.0,0.0,0.0,0.037033538022009115,0.15252918276067767,0.10193548386000693,2336.102068514984,4571.0,4571.0,0,0,0,1,31,0.2580645078043707
186_2_4600.0,mip,5,5,0.4999999750000012,1.99999960000008,76.0,38.0,49.0,7.599998480000304,9.799998040000391,0.7755101882548942,15666.0,1286,14380.0,0.0,0.0,0.004851270266510196,0.029548989090552882,0.0034075104309174192,567.2568138443279,4600.0,4600.0,0,0,1,0,36,0.1388888850308643
186_3_2349.0,mcts,13,41,0.5256410222715319,6.3076918224852445,400.0,200.0,1610.0,15.384614201183524,39.26829172516362,0.12422360240731452,10503.0,1172,9331.0,0.0,0.0,0.03808435684679764,0.170648464018218,0.1725431357654546,339.4755311684156,2349.0,2349.0,0,0,0,1,31,0.4193548251821024
