solver_name,reward_calculator_name,feature_constructor_used_features,run_id,num_train_epochs
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T214846-5865,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T223736-3995,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T223827-4470,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T223859-2958,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T223924-2047,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T223929-5190,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T223931-9770,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T224035-6391,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231311-3511,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231408-8527,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231440-5503,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231506-6190,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231510-7475,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231513-5181,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T231625-9311,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233245-6187,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233349-3611,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233428-1775,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233515-9928,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233519-4599,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233521-7934,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251130T233549-4640,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T003859-5540,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T004001-9315,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T004038-9666,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T004130-8280,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T004134-9265,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T004137-8276,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T004206-0212,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T050456-7135,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T053757-4046,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T054423-0576,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T060105-3316,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T060109-9471,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T060112-4847,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T060144-9911,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T070730-7701,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T070823-6827,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T070852-2726,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T070935-4221,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T070939-4878,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T070942-7440,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T071007-2603,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072626-9441,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072721-2352,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072751-7336,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072834-5856,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072838-8636,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072841-1020,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072906-0918,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T072951-2007,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073235-8316,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073302-4867,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073313-4534,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073330-9194,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073333-3242,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073335-8163,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073559-5870,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073645-5726,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T073943-7378,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074007-2168,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074018-9925,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074034-8157,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074037-1159,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074040-7854,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074300-5251,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074345-5045,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074634-2905,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074656-7920,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074707-1543,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074723-9510,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074726-2669,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074729-2863,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T074951-5674,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075036-0069,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075337-4070,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075359-1929,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075411-9734,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075427-8280,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075430-5971,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075433-5864,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075705-2268,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T075750-7585,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080044-6868,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080106-3402,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080117-8935,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080134-7126,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080136-0489,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080139-9609,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080400-4364,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080440-7388,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080551-4973,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080616-8881,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080626-7985,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080640-8883,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080642-5565,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080645-8630,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080737-2337,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080814-4618,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080925-8617,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080948-5704,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T080958-7065,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081012-8331,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081015-7549,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081017-0488,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081118-2384,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081204-5662,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081343-9094,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081406-3060,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081416-5173,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081433-7874,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081436-0400,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081439-5404,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081550-9968,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081641-2374,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081821-8403,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081847-8380,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081901-4893,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081920-1807,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081923-3220,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T081926-3840,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082053-8951,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082139-4830,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082253-5012,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082314-9442,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082324-8970,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082337-3144,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082340-1318,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082343-7814,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T082434-6261,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084032-5303,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084210-0476,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084233-8548,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084256-7438,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084302-5802,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084305-6309,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T084457-2536,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090052-8928,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090230-0364,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090253-4160,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090316-9171,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090321-7117,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090325-8210,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T090516-7307,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092111-6537,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092253-6587,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092439-7090,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092503-7658,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092508-0595,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092511-0836,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T092706-9752,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094506-5586,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094641-1316,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094705-1978,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094728-3131,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094733-2800,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094736-7070,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T094925-9926,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T095053-0797,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100516-8714,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100652-4044,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100728-4041,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100828-8719,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100832-1587,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100835-7616,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T100916-2730,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T102542-8677,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T102721-9042,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T102755-0270,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T103241-8417,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T103245-2667,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T103248-4058,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T103331-9836,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105000-4073,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105139-7382,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105213-4832,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105315-1564,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105319-3824,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105322-8457,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105405-7580,50
mip,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T105532-4119,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T114208-1041,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T115047-4126,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T120026-6612,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T121126-0259,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T121130-7334,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T121133-4186,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T121221-9725,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T122852-8054,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T123028-4771,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T123103-9716,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T123205-6414,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T123209-9547,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T123212-1401,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T123254-0539,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T132448-7292,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T133012-5999,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T133033-0345,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T133057-1729,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T133103-3203,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T133106-4036,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T133451-4640,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135128-4546,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135448-2607,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135510-7160,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135533-8550,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135539-1466,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135543-8842,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T135931-3960,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T141536-8552,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T141856-1789,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T141939-6189,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T142003-0567,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T142010-1073,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T142013-0985,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T142359-6358,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144015-5812,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144335-3682,50
pso_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144358-4934,50
pl_rank,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144422-4261,50
rw_rank_bfs,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144429-4830,50
d_round,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144432-5415,50
ga_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T144823-9403,50
mcts,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T150419-5599,50
sa_meta,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],Luisas-MacBook-Air.local-20251201T150735-9722,50
