vnr_uid,best_algorithm,v_net_id,seed,event_time,result,v_net_num_nodes,v_net_num_egdes,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_lifetime,v_net_arrival_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_algorithms_tested
186_4_4671,sa_meta,186,4,4671.0,False,7,13,116.0,58.0,304.0,699.3161714502039,4671.0,15934.0,1266,14668.0,0.0,0.0,0,8
187_0_4608,pl_rank,187,0,4608.0,False,5,6,100.0,50.0,146.0,249.346162544639,4608.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
187_1_4612,rw_rank_bfs,187,1,4612.0,False,6,10,94.0,47.0,221.0,477.6001630768216,4612.0,5188.0,764,4424.0,0.0,0.0,0,8
187_2_4626,ga_meta,187,2,4626.0,False,6,8,80.0,40.0,141.0,202.3027070881677,4626.0,15666.0,1286,14380.0,0.0,0.0,0,8
187_3_4798,rw_rank_bfs,187,3,4798.0,False,10,19,190.0,95.0,476.0,1265.8068669469217,4798.0,15828.0,1173,14655.0,0.0,0.0,0,8
187_4_4699,rw_rank_bfs,187,4,4699.0,False,6,9,154.0,77.0,229.0,457.56098309101776,4699.0,15934.0,1266,14668.0,0.0,0.0,0,8
188_0_4635,rw_rank_bfs,188,0,4635.0,False,9,19,154.0,77.0,402.0,1566.4146970149457,4635.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
188_1_4643,pl_rank,188,1,4643.0,False,2,1,50.0,25.0,45.0,23.368253371267617,4643.0,5188.0,764,4424.0,0.0,0.0,0,8
188_2_4656,ga_meta,188,2,4656.0,False,8,14,144.0,72.0,304.0,182.90445998288823,4656.0,15666.0,1286,14380.0,0.0,0.0,0,8
188_3_4826,pl_rank,188,3,4826.0,False,6,9,170.0,85.0,190.0,275.95164441107164,4826.0,15828.0,1173,14655.0,0.0,0.0,0,8
188_4_4726,pl_rank,188,4,4726.0,False,5,5,112.0,56.0,129.0,22.122510150070475,4726.0,15934.0,1266,14668.0,0.0,0.0,0,8
189_0_4660,rw_rank_bfs,189,0,4660.0,False,9,20,142.0,71.0,450.0,103.592590429747,4660.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
189_1_4671,mcts,189,1,4671.0,False,5,6,120.0,60.0,198.0,295.38511200466525,4671.0,5188.0,764,4424.0,0.0,0.0,0,8
189_2_4672,pl_rank,189,2,4672.0,False,4,3,96.0,48.0,80.0,747.6037259010285,4672.0,15666.0,1286,14380.0,0.0,0.0,0,8
189_3_4858,pl_rank,189,3,4858.0,False,4,3,74.0,37.0,101.0,482.90762872728857,4858.0,15828.0,1173,14655.0,0.0,0.0,0,8
189_4_4751,ga_meta,189,4,4751.0,False,7,9,214.0,107.0,181.0,924.5094827226015,4751.0,15934.0,1266,14668.0,0.0,0.0,0,8
18_0_481,pl_rank,18,0,481.0,False,3,2,72.0,36.0,22.0,186.9432479068438,481.0,5065.0,718,4347.0,0.0,0.0,0,8
18_1_504,mip,18,1,504.0,False,9,13,162.0,81.0,319.0,915.18325247399,504.0,5188.0,764,4424.0,0.0,0.0,0,8
18_2_427,rw_rank_bfs,18,2,427.0,False,8,18,164.0,82.0,409.0,112.0985178767175,427.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
18_3_476,pl_rank,18,3,476.0,False,3,2,92.0,46.0,47.0,883.0490146845523,476.0,15828.0,1173,14655.0,0.0,0.0,0,8
18_4_463,pl_rank,18,4,463.0,False,7,9,154.0,77.0,233.0,315.1166864346288,463.0,15934.0,1266,14668.0,0.0,0.0,0,8
190_0_4674,pl_rank,190,0,4674.0,False,5,5,70.0,35.0,82.0,1171.619982657898,4674.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
190_1_4696,pl_rank,190,1,4696.0,False,5,5,134.0,67.0,108.0,1721.2074515198888,4696.0,5188.0,764,4424.0,0.0,0.0,0,8
190_2_4693,ga_meta,190,2,4693.0,False,6,7,116.0,58.0,275.0,16.702874317876375,4693.0,15666.0,1286,14380.0,0.0,0.0,0,8
190_3_4884,rw_rank_bfs,190,3,4884.0,False,9,19,184.0,92.0,546.0,113.51784339133744,4884.0,15828.0,1173,14655.0,0.0,0.0,0,8
190_4_4768,rw_rank_bfs,190,4,4768.0,False,8,14,192.0,96.0,321.0,765.2530288468683,4768.0,15934.0,1266,14668.0,0.0,0.0,0,8
191_0_4702,pl_rank,191,0,4702.0,False,4,3,82.0,41.0,83.0,392.4185059558076,4702.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
191_1_4727,rw_rank_bfs,191,1,4727.0,False,10,21,220.0,110.0,586.0,222.80016152751767,4727.0,5188.0,764,4424.0,0.0,0.0,0,8
191_2_4719,rw_rank_bfs,191,2,4719.0,False,9,19,124.0,62.0,540.0,770.4175710640617,4719.0,15666.0,1286,14380.0,0.0,0.0,0,8
191_3_4915,ga_meta,191,3,4915.0,False,9,20,172.0,86.0,440.0,198.7973881419041,4915.0,15828.0,1173,14655.0,0.0,0.0,0,8
191_4_4785,rw_rank_bfs,191,4,4785.0,False,8,13,178.0,89.0,309.0,377.8665393955327,4785.0,15934.0,1266,14668.0,0.0,0.0,0,8
192_0_4721,mcts,192,0,4721.0,False,5,5,114.0,57.0,127.0,305.2414223139469,4721.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
192_1_4755,mcts,192,1,4755.0,False,5,7,124.0,62.0,198.0,403.7542084636836,4755.0,5188.0,764,4424.0,0.0,0.0,0,8
192_2_4747,ga_meta,192,2,4747.0,False,7,11,132.0,66.0,283.0,279.78064098813286,4747.0,15666.0,1286,14380.0,0.0,0.0,0,8
192_3_4940,pl_rank,192,3,4940.0,False,4,4,88.0,44.0,63.0,211.52449845796343,4940.0,15828.0,1173,14655.0,0.0,0.0,0,8
192_4_4811,pl_rank,192,4,4811.0,False,3,2,40.0,20.0,54.0,244.9330375400855,4811.0,15934.0,1266,14668.0,0.0,0.0,0,8
193_0_4751,rw_rank_bfs,193,0,4751.0,False,9,22,186.0,93.0,497.0,1068.7108251299394,4751.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
193_1_4782,rw_rank_bfs,193,1,4782.0,False,7,15,120.0,60.0,338.0,264.9654997901663,4782.0,5188.0,764,4424.0,0.0,0.0,0,8
193_2_4770,pl_rank,193,2,4770.0,False,3,3,62.0,31.0,31.0,495.78935385999097,4770.0,15666.0,1286,14380.0,0.0,0.0,0,8
193_3_4974,mcts,193,3,4974.0,False,4,4,102.0,51.0,130.0,251.0583867326255,4974.0,15828.0,1173,14655.0,0.0,0.0,0,8
193_4_4842,pl_rank,193,4,4842.0,False,2,1,60.0,30.0,0.0,425.4462846499033,4842.0,15934.0,1266,14668.0,0.0,0.0,0,8
194_0_4783,rw_rank_bfs,194,0,4783.0,False,9,16,192.0,96.0,468.0,306.80210973277576,4783.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
194_1_4807,rw_rank_bfs,194,1,4807.0,False,8,18,160.0,80.0,549.0,1691.3825754870552,4807.0,5188.0,764,4424.0,0.0,0.0,0,8
194_2_4796,ga_meta,194,2,4796.0,False,5,5,56.0,28.0,123.0,611.2432736368179,4796.0,15666.0,1286,14380.0,0.0,0.0,0,8
194_3_4991,pl_rank,194,3,4991.0,False,2,1,10.0,5.0,36.0,11.241369939923969,4991.0,15828.0,1173,14655.0,0.0,0.0,0,8
194_4_4863,ga_meta,194,4,4863.0,False,7,8,160.0,80.0,193.0,164.66179736123195,4863.0,15934.0,1266,14668.0,0.0,0.0,0,8
195_0_4807,pl_rank,195,0,4807.0,False,7,11,98.0,49.0,341.0,643.9809884108412,4807.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
195_1_4833,rw_rank_bfs,195,1,4833.0,False,9,23,162.0,81.0,671.0,113.48659242418412,4833.0,5188.0,764,4424.0,0.0,0.0,0,8
195_2_4823,rw_rank_bfs,195,2,4823.0,False,9,19,82.0,41.0,560.0,51.830219371393,4823.0,15666.0,1286,14380.0,0.0,0.0,0,8
195_3_5020,rw_rank_bfs,195,3,5020.0,False,9,20,214.0,107.0,452.0,539.9154622170771,5020.0,15828.0,1173,14655.0,0.0,0.0,0,8
195_4_4887,ga_meta,195,4,4887.0,False,4,4,66.0,33.0,78.0,299.73219468648944,4887.0,15934.0,1266,14668.0,0.0,0.0,0,8
196_0_4832,pl_rank,196,0,4832.0,False,3,2,56.0,28.0,57.0,254.60123897600369,4832.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,1,8
196_1_4860,rw_rank_bfs,196,1,4860.0,False,7,11,98.0,49.0,246.0,2468.6856900617495,4860.0,5188.0,764,4424.0,0.0,0.0,0,8
196_2_4847,ga_meta,196,2,4847.0,False,6,7,166.0,83.0,164.0,1170.902960423077,4847.0,15666.0,1286,14380.0,0.0,0.0,0,8
196_3_5046,sa_meta,196,3,5046.0,False,7,12,160.0,80.0,273.0,93.1587758775829,5046.0,15828.0,1173,14655.0,0.0,0.0,0,8
196_4_4908,pl_rank,196,4,4908.0,False,2,1,46.0,23.0,10.0,92.93461898191636,4908.0,15934.0,1266,14668.0,0.0,0.0,0,8
197_0_4861,pl_rank,197,0,4861.0,False,4,6,52.0,26.0,164.0,1171.9348102589215,4861.0,5065.0,718,4347.0,0.0,0.0,0,8
197_1_4882,mcts,197,1,4882.0,False,3,2,48.0,24.0,78.0,538.2296898597102,4882.0,5188.0,764,4424.0,0.0,0.0,0,8
197_2_4869,ga_meta,197,2,4869.0,False,7,9,102.0,51.0,182.0,863.8643564780338,4869.0,15666.0,1286,14380.0,0.0,0.0,0,8
197_3_5069,pl_rank,197,3,5069.0,False,2,1,44.0,22.0,13.0,462.2878075350213,5069.0,15828.0,1173,14655.0,0.0,0.0,0,8
197_4_4933,rw_rank_bfs,197,4,4933.0,False,7,9,128.0,64.0,203.0,183.32311553026335,4933.0,15934.0,1266,14668.0,0.0,0.0,0,8
198_0_4889,pl_rank,198,0,4889.0,False,4,3,62.0,31.0,90.0,585.631847527239,4889.0,5065.0,718,4347.0,0.0,0.0,0,8
198_1_4906,rw_rank_bfs,198,1,4906.0,False,9,25,220.0,110.0,568.0,827.9431693378395,4906.0,5188.0,764,4424.0,0.0,0.0,0,8
198_2_4895,pl_rank,198,2,4895.0,False,3,2,68.0,34.0,50.0,235.3070575801732,4895.0,15666.0,1286,14380.0,0.0,0.0,0,8
198_3_5093,ga_meta,198,3,5093.0,False,5,6,92.0,46.0,132.0,483.2401421923727,5093.0,15828.0,1173,14655.0,0.0,0.0,0,8
198_4_4965,rw_rank_bfs,198,4,4965.0,False,10,25,252.0,126.0,670.0,781.526125855949,4965.0,15934.0,1266,14668.0,0.0,0.0,0,8
199_0_4914,pl_rank,199,0,4914.0,False,10,28,158.0,79.0,514.0,601.3568890336401,4914.0,5065.0,718,4347.0,0.0,0.0,0,8
199_1_4931,pl_rank,199,1,4931.0,False,2,1,38.0,19.0,20.0,306.3838405711747,4931.0,5188.0,764,4424.0,0.0,0.0,0,8
199_2_4926,pl_rank,199,2,4926.0,False,4,3,88.0,44.0,99.0,108.32877082225492,4926.0,15666.0,1286,14380.0,0.0,0.0,0,8
199_3_5118,pl_rank,199,3,5118.0,False,5,5,106.0,53.0,114.0,598.5064510869279,5118.0,15828.0,1173,14655.0,0.0,0.0,0,8
199_4_4989,rw_rank_bfs,199,4,4989.0,False,7,11,124.0,62.0,359.0,638.7632599454167,4989.0,15934.0,1266,14668.0,0.0,0.0,0,8
19_0_505,rw_rank_bfs,19,0,505.0,False,7,12,154.0,77.0,385.0,253.9325570480276,505.0,5065.0,718,4347.0,0.0,0.0,0,8
19_1_528,pl_rank,19,1,528.0,False,2,1,68.0,34.0,50.0,488.1426134728772,528.0,5188.0,764,4424.0,0.0,0.0,0,8
19_2_450,pl_rank,19,2,450.0,False,3,3,50.0,25.0,94.0,245.784597408048,450.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
19_3_513,pl_rank,19,3,513.0,False,5,6,68.0,34.0,214.0,38.46093094302064,513.0,15828.0,1173,14655.0,0.0,0.0,0,8
19_4_493,ga_meta,19,4,493.0,False,7,12,158.0,79.0,225.0,2336.923148034806,493.0,15934.0,1266,14668.0,0.0,0.0,0,8
1_0_49,rw_rank_bfs,1,0,49.0,True,2,1,8.0,4.0,34.0,111.56960372207224,49.0,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,1,8
1_1_58,rw_rank_bfs,1,1,58.0,False,10,24,238.0,119.0,585.0,57.894051446014565,58.0,5188.0,764,4424.0,0.0,0.0,0,8
1_2_43,ga_meta,1,2,43.0,False,10,17,244.0,122.0,452.0,750.5227476258572,43.0,15666.0,1286,14380.0,0.0,0.0,0,8
1_3_51,pl_rank,1,3,51.0,False,5,5,78.0,39.0,153.0,382.5739322965936,51.0,15828.0,1173,14655.0,0.0,0.0,0,8
1_4_49,ga_meta,1,4,49.0,False,7,11,140.0,70.0,247.0,259.7764327387954,49.0,15934.0,1266,14668.0,0.0,0.0,0,8
20_0_526,rw_rank_bfs,20,0,526.0,False,10,28,184.0,92.0,662.0,117.7622834853615,526.0,5065.0,718,4347.0,0.0,0.0,0,8
20_1_558,rw_rank_bfs,20,1,558.0,False,8,19,122.0,61.0,464.0,196.16401167786873,558.0,5188.0,764,4424.0,0.0,0.0,0,8
20_2_476,mip,20,2,476.0,False,5,7,70.0,35.0,157.0,1301.180646118038,476.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
20_3_536,rw_rank_bfs,20,3,536.0,False,7,11,94.0,47.0,381.0,325.9214852912518,536.0,15828.0,1173,14655.0,0.0,0.0,0,8
20_4_524,rw_rank_bfs,20,4,524.0,False,8,16,122.0,61.0,475.0,687.6741398124225,524.0,15934.0,1266,14668.0,0.0,0.0,0,8
21_0_547,pl_rank,21,0,547.0,False,6,9,166.0,83.0,147.0,103.01602452761723,547.0,5065.0,718,4347.0,0.0,0.0,0,8
21_1_581,ga_meta,21,1,581.0,False,9,13,234.0,117.0,233.0,650.9980101150999,581.0,5188.0,764,4424.0,0.0,0.0,0,8
21_2_502,sa_meta,21,2,502.0,False,7,7,158.0,79.0,149.0,422.3039854022498,502.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
21_3_551,rw_rank_bfs,21,3,551.0,False,10,16,90.0,45.0,381.0,32.15166394858204,551.0,15828.0,1173,14655.0,0.0,0.0,0,8
21_4_555,rw_rank_bfs,21,4,555.0,False,8,16,132.0,66.0,411.0,43.81508158148299,555.0,15934.0,1266,14668.0,0.0,0.0,0,8
22_0_566,pl_rank,22,0,566.0,False,5,7,96.0,48.0,199.0,1444.5378089796843,566.0,5065.0,718,4347.0,0.0,0.0,0,8
22_1_602,rw_rank_bfs,22,1,602.0,False,8,13,128.0,64.0,324.0,369.84340066976046,602.0,5188.0,764,4424.0,0.0,0.0,0,8
22_2_528,rw_rank_bfs,22,2,528.0,False,10,28,244.0,122.0,710.0,1242.741079428085,528.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
22_3_579,pl_rank,22,3,579.0,False,3,2,84.0,42.0,59.0,1078.124279638124,579.0,15828.0,1173,14655.0,0.0,0.0,0,8
22_4_575,rw_rank_bfs,22,4,575.0,False,10,22,176.0,88.0,497.0,477.7263414936632,575.0,15934.0,1266,14668.0,0.0,0.0,0,8
23_0_588,pl_rank,23,0,588.0,False,2,1,42.0,21.0,40.0,672.6737136970636,588.0,5065.0,718,4347.0,0.0,0.0,0,8
23_1_629,pl_rank,23,1,629.0,False,3,2,36.0,18.0,52.0,667.4423218285383,629.0,5188.0,764,4424.0,0.0,0.0,0,8
23_2_555,ga_meta,23,2,555.0,False,6,6,124.0,62.0,189.0,605.7744500002178,555.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
23_3_602,rw_rank_bfs,23,3,602.0,False,10,34,188.0,94.0,961.0,295.1240066097526,602.0,15828.0,1173,14655.0,0.0,0.0,0,8
23_4_592,mcts,23,4,592.0,False,4,4,46.0,23.0,124.0,108.60009907449884,592.0,15934.0,1266,14668.0,0.0,0.0,0,8
24_0_615,pl_rank,24,0,615.0,False,5,5,94.0,47.0,84.0,337.12229145464494,615.0,5065.0,718,4347.0,0.0,0.0,0,8
24_1_658,pl_rank,24,1,658.0,False,2,1,14.0,7.0,15.0,90.4050187652424,658.0,5188.0,764,4424.0,0.0,0.0,0,8
24_2_593,rw_rank_bfs,24,2,593.0,False,8,11,156.0,78.0,268.0,347.7915241262213,593.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
24_3_626,rw_rank_bfs,24,3,626.0,False,9,22,186.0,93.0,636.0,35.506339746372724,626.0,15828.0,1173,14655.0,0.0,0.0,0,8
24_4_615,ga_meta,24,4,615.0,False,7,12,128.0,64.0,360.0,239.69114512104815,615.0,15934.0,1266,14668.0,0.0,0.0,0,8
25_0_642,pl_rank,25,0,642.0,False,7,10,158.0,79.0,272.0,129.00638118303132,642.0,5065.0,718,4347.0,0.0,0.0,0,8
25_1_686,pl_rank,25,1,686.0,False,3,2,30.0,15.0,75.0,580.8691717961678,686.0,5188.0,764,4424.0,0.0,0.0,0,8
25_2_618,sa_meta,25,2,618.0,False,5,5,74.0,37.0,156.0,352.69777679303024,618.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
25_3_653,rw_rank_bfs,25,3,653.0,False,10,22,244.0,122.0,575.0,39.790226852493255,653.0,15828.0,1173,14655.0,0.0,0.0,0,8
25_4_642,rw_rank_bfs,25,4,642.0,False,10,26,220.0,110.0,575.0,1472.872713009568,642.0,15934.0,1266,14668.0,0.0,0.0,0,8
26_0_666,pl_rank,26,0,666.0,False,2,1,48.0,24.0,10.0,146.75382529488408,666.0,5065.0,718,4347.0,0.0,0.0,0,8
26_1_712,rw_rank_bfs,26,1,712.0,False,10,20,272.0,136.0,485.0,278.26974731547614,712.0,5188.0,764,4424.0,0.0,0.0,0,8
26_2_644,pl_rank,26,2,644.0,False,4,3,48.0,24.0,60.0,123.47534426906996,644.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
26_3_685,pl_rank,26,3,685.0,False,3,2,56.0,28.0,80.0,386.9537856899839,685.0,15828.0,1173,14655.0,0.0,0.0,0,8
26_4_653,pl_rank,26,4,653.0,False,3,2,72.0,36.0,67.0,134.18688864413906,653.0,15934.0,1266,14668.0,0.0,0.0,0,8
27_0_688,mcts,27,0,688.0,False,4,3,86.0,43.0,104.0,29.890480321371548,688.0,5065.0,718,4347.0,0.0,0.0,0,8
27_1_735,rw_rank_bfs,27,1,735.0,False,10,20,226.0,113.0,394.0,652.0022854914001,735.0,5188.0,764,4424.0,0.0,0.0,0,8
27_2_667,pl_rank,27,2,667.0,False,2,1,12.0,6.0,4.0,2.337215442006562,667.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
27_3_719,pl_rank,27,3,719.0,False,2,1,26.0,13.0,25.0,39.28702910732144,719.0,15828.0,1173,14655.0,0.0,0.0,0,8
27_4_674,mcts,27,4,674.0,False,4,3,80.0,40.0,119.0,260.2353349665607,674.0,15934.0,1266,14668.0,0.0,0.0,0,8
28_0_712,pl_rank,28,0,712.0,False,5,5,100.0,50.0,110.0,284.9487796914676,712.0,5065.0,718,4347.0,0.0,0.0,0,8
28_1_763,mcts,28,1,763.0,False,5,5,90.0,45.0,81.0,705.9812787583966,763.0,5188.0,764,4424.0,0.0,0.0,0,8
28_2_693,rw_rank_bfs,28,2,693.0,False,6,9,122.0,61.0,277.0,270.50175156711845,693.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
28_3_743,rw_rank_bfs,28,3,743.0,False,7,11,174.0,87.0,256.0,101.53097044693298,743.0,15828.0,1173,14655.0,0.0,0.0,0,8
28_4_692,rw_rank_bfs,28,4,692.0,False,9,16,122.0,61.0,303.0,1782.5054413341545,692.0,15934.0,1266,14668.0,0.0,0.0,0,8
29_0_725,rw_rank_bfs,29,0,725.0,False,10,23,180.0,90.0,477.0,186.83490095121456,725.0,5065.0,718,4347.0,0.0,0.0,0,8
29_1_791,rw_rank_bfs,29,1,791.0,False,10,25,188.0,94.0,623.0,253.426165873313,791.0,5188.0,764,4424.0,0.0,0.0,0,8
29_2_719,pl_rank,29,2,719.0,False,4,4,44.0,22.0,106.0,414.3415594310883,719.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
29_3_772,pl_rank,29,3,772.0,False,6,9,172.0,86.0,212.0,286.6671779745153,772.0,15828.0,1173,14655.0,0.0,0.0,0,8
29_4_720,pl_rank,29,4,720.0,False,2,1,44.0,22.0,17.0,22.458154620230513,720.0,15934.0,1266,14668.0,0.0,0.0,0,8
2_0_68,pl_rank,2,0,68.0,False,5,6,74.0,37.0,164.0,9.347735385023263,68.0,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,1,8
2_1_80,mcts,2,1,80.0,False,7,7,210.0,105.0,167.0,78.93121508861901,80.0,5188.0,764,4424.0,0.0,0.0,0,8
2_2_65,sa_meta,2,2,65.0,False,8,17,184.0,92.0,411.0,349.3600929825318,65.0,15666.0,1286,14380.0,0.0,0.0,0,8
2_3_73,ga_meta,2,3,73.0,False,10,20,238.0,119.0,542.0,745.7559213725051,73.0,15828.0,1173,14655.0,0.0,0.0,0,8
2_4_70,pl_rank,2,4,70.0,False,3,2,36.0,18.0,90.0,1517.9691086083185,70.0,15934.0,1266,14668.0,0.0,0.0,0,8
30_0_748,mcts,30,0,748.0,False,3,3,72.0,36.0,91.0,595.9290569052607,748.0,5065.0,718,4347.0,0.0,0.0,0,8
30_1_809,rw_rank_bfs,30,1,809.0,False,9,18,182.0,91.0,430.0,1296.4694246807228,809.0,5188.0,764,4424.0,0.0,0.0,0,8
30_2_741,rw_rank_bfs,30,2,741.0,False,6,10,168.0,84.0,244.0,1046.007603664635,741.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
30_3_802,pl_rank,30,3,802.0,False,3,2,56.0,28.0,32.0,344.36132265255736,802.0,15828.0,1173,14655.0,0.0,0.0,0,8
30_4_749,rw_rank_bfs,30,4,749.0,False,10,25,192.0,96.0,500.0,167.9074449129575,749.0,15934.0,1266,14668.0,0.0,0.0,0,8
31_0_781,pl_rank,31,0,781.0,False,5,5,122.0,61.0,134.0,237.2081468063093,781.0,5065.0,718,4347.0,0.0,0.0,0,8
31_1_834,mcts,31,1,834.0,False,5,4,112.0,56.0,106.0,113.77055385859072,834.0,5188.0,764,4424.0,0.0,0.0,0,8
31_2_756,mcts,31,2,756.0,False,3,2,46.0,23.0,55.0,565.9576239147773,756.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
31_3_818,rw_rank_bfs,31,3,818.0,False,7,11,88.0,44.0,314.0,437.70866762761415,818.0,15828.0,1173,14655.0,0.0,0.0,0,8
31_4_770,ga_meta,31,4,770.0,False,5,5,96.0,48.0,115.0,157.67333148867922,770.0,15934.0,1266,14668.0,0.0,0.0,0,8
32_0_799,pl_rank,32,0,799.0,False,5,7,88.0,44.0,203.0,98.9838677180634,799.0,5065.0,718,4347.0,0.0,0.0,0,8
32_1_850,rw_rank_bfs,32,1,850.0,False,8,13,210.0,105.0,335.0,4.01745210659736,850.0,5188.0,764,4424.0,0.0,0.0,0,8
32_2_784,rw_rank_bfs,32,2,784.0,False,9,17,158.0,79.0,453.0,923.6351787030457,784.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
32_3_841,pl_rank,32,3,841.0,False,6,5,148.0,74.0,100.0,484.4670493957473,841.0,15828.0,1173,14655.0,0.0,0.0,0,8
32_4_796,pl_rank,32,4,796.0,False,3,2,34.0,17.0,52.0,310.73871799019446,796.0,15934.0,1266,14668.0,0.0,0.0,0,8
33_0_820,rw_rank_bfs,33,0,820.0,False,5,6,90.0,45.0,195.0,12.49417645917305,820.0,5065.0,718,4347.0,0.0,0.0,0,8
33_1_881,sa_meta,33,1,881.0,False,7,12,148.0,74.0,270.0,1304.220376148036,881.0,5188.0,764,4424.0,0.0,0.0,0,8
33_2_803,ga_meta,33,2,803.0,False,10,20,234.0,117.0,413.0,1302.936058750045,803.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
33_3_871,rw_rank_bfs,33,3,871.0,False,9,20,116.0,58.0,545.0,233.2540725017419,871.0,15828.0,1173,14655.0,0.0,0.0,0,8
33_4_824,pl_rank,33,4,824.0,False,2,1,40.0,20.0,5.0,276.51200345342943,824.0,15934.0,1266,14668.0,0.0,0.0,0,8
34_0_835,rw_rank_bfs,34,0,835.0,False,9,23,210.0,105.0,430.0,34.80883588660023,835.0,5065.0,718,4347.0,0.0,0.0,0,8
34_1_907,pl_rank,34,1,907.0,False,3,2,50.0,25.0,52.0,174.4324362965031,907.0,5188.0,764,4424.0,0.0,0.0,0,8
34_2_826,ga_meta,34,2,826.0,False,4,3,46.0,23.0,122.0,1416.0918630331812,826.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
34_3_895,ga_meta,34,3,895.0,False,8,17,180.0,90.0,401.0,482.1323797488302,895.0,15828.0,1173,14655.0,0.0,0.0,0,8
34_4_853,ga_meta,34,4,853.0,False,5,6,64.0,32.0,109.0,704.5753634371506,853.0,15934.0,1266,14668.0,0.0,0.0,0,8
35_0_867,pl_rank,35,0,867.0,False,2,1,34.0,17.0,31.0,568.7692492536397,867.0,5065.0,718,4347.0,0.0,0.0,0,8
35_1_936,pl_rank,35,1,936.0,False,5,6,128.0,64.0,95.0,91.33176390296302,936.0,5188.0,764,4424.0,0.0,0.0,0,8
35_2_850,rw_rank_bfs,35,2,850.0,False,10,24,204.0,102.0,618.0,846.4618066680757,850.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
35_3_920,pl_rank,35,3,920.0,False,2,1,38.0,19.0,18.0,85.53929328658779,920.0,15828.0,1173,14655.0,0.0,0.0,0,8
35_4_891,ga_meta,35,4,891.0,False,4,3,44.0,22.0,136.0,144.84101162648523,891.0,15934.0,1266,14668.0,0.0,0.0,0,8
36_0_890,pl_rank,36,0,890.0,False,3,3,94.0,47.0,60.0,302.2906137847028,890.0,5065.0,718,4347.0,0.0,0.0,0,8
36_1_963,mcts,36,1,963.0,False,6,8,50.0,25.0,223.0,12.198411749912498,963.0,5188.0,764,4424.0,0.0,0.0,0,8
36_2_877,ga_meta,36,2,877.0,False,9,13,200.0,100.0,340.0,70.43317415415201,877.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
36_3_943,pl_rank,36,3,943.0,False,2,1,52.0,26.0,26.0,161.14260780550205,943.0,15828.0,1173,14655.0,0.0,0.0,0,8
36_4_912,pl_rank,36,4,912.0,False,5,5,88.0,44.0,122.0,995.15565407657,912.0,15934.0,1266,14668.0,0.0,0.0,0,8
37_0_919,pl_rank,37,0,919.0,False,2,1,36.0,18.0,47.0,384.5599031671791,919.0,5065.0,718,4347.0,0.0,0.0,0,8
37_1_994,rw_rank_bfs,37,1,994.0,False,10,18,212.0,106.0,346.0,300.7414634993102,994.0,5188.0,764,4424.0,0.0,0.0,0,8
37_2_913,pl_rank,37,2,913.0,False,3,2,94.0,47.0,29.0,212.80585874725213,913.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
37_3_974,pl_rank,37,3,974.0,False,4,5,46.0,23.0,74.0,801.5248567387569,974.0,15828.0,1173,14655.0,0.0,0.0,0,8
37_4_932,pl_rank,37,4,932.0,False,4,4,60.0,30.0,57.0,442.9224767613304,932.0,15934.0,1266,14668.0,0.0,0.0,0,8
