v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
9,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,10,1,178.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,8,1820.6838792914969,178.0,7,10,False,{},{},{},{},0,0,368.0,184.0,521,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
10,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,11,1,200.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,9,464.0755202668502,200.0,7,14,False,{},{},{},{},0,0,418.0,209.0,585,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
11,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,12,1,221.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,10,882.5952105292063,221.0,4,4,False,{},{},{},{},0,0,158.0,79.0,209,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
12,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,13,1,242.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,11,427.49376394757945,242.0,5,5,False,{},{},{},{},0,0,294.0,147.0,206,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
13,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,14,1,260.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,12,494.5331399249581,260.0,7,11,False,{},{},{},{},0,0,348.0,174.0,598,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
14,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,15,1,275.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,13,168.13952482849388,275.0,5,6,False,{},{},{},{},0,0,268.0,134.0,235,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
15,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,16,1,292.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,14,441.952116949239,292.0,7,10,False,{},{},{},{},0,0,308.0,154.0,534,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
16,4,3,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,17,1,311.0,8361.0,4300,4061.0,0.04231625835189312,0.08101380402806069,15,693.1907098600102,311.0,6,8,False,{},{},{},{},0,0,330.0,165.0,471,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
16,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,18,0,327.5305811227454,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,2,272.5305811227454,55.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
17,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,19,1,329.0,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,16,977.070391494275,329.0,7,13,False,{},{},{},{},0,0,376.0,188.0,516,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
18,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,20,1,353.0,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,17,703.4162939255713,353.0,5,5,False,{},{},{},{},0,0,262.0,131.0,277,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
19,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,21,1,376.0,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,18,598.7589219859557,376.0,7,11,False,{},{},{},{},0,0,342.0,171.0,601,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
19,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,22,0,387.2676674514721,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,7,236.26766745147214,151.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
20,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,23,1,392.0,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,19,999.3159212344381,392.0,5,6,False,{},{},{},{},0,0,212.0,106.0,371,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
21,4,2,723.0,723.0,485202.85215748084,485202.85215748084,1.0,1.0,8,24,1,408.0,8457.0,4342,4115.0,0.03296213808463255,0.06879384476125816,20,194.8064579614232,408.0,7,9,False,{},{},{},{},0,0,380.0,190.0,364,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
22,5,3,946.0,946.0,609085.5694982166,609085.5694982166,1.0,1.0,11,25,1,426.0,8234.0,4258,3976.0,0.05167037861915369,0.10024892509617556,21,555.5278804517299,426.0,4,3,True,"{0: 4, 1: 9, 3: 10, 2: 19}","{(0, 1): [(4, 9)], (0, 3): [(4, 10)], (1, 2): [(9, 19)]}","{(0, 4): {'cpu': 40}, (1, 9): {'cpu': 11}, (3, 10): {'cpu': 12}, (2, 19): {'cpu': 21}}","{((0, 1), (4, 9)): {'bw': 60.0}, ((0, 3), (4, 10)): {'bw': 47.0}, ((1, 2), (9, 19)): {'bw': 32.0}}",223.0,223.0,168.0,84.0,139,84.0,139,84.0,139.0,0.0,1.0,123882.71734073576,123882.71734073576,555.5278804517299,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,3
23,6,4,1159.0,1159.0,672924.5705382762,672924.5705382762,1.0,1.0,14,26,1,439.0,8021.0,4147,3874.0,0.0763919821826281,0.12333107037791358,22,299.71361990638303,439.0,4,3,True,"{0: 10, 1: 21, 2: 37, 3: 53}","{(0, 1): [(10, 21)], (1, 2): [(21, 37)], (1, 3): [(21, 53)]}","{(0, 10): {'cpu': 33}, (1, 21): {'cpu': 21}, (2, 37): {'cpu': 39}, (3, 53): {'cpu': 18}}","{((0, 1), (10, 21)): {'bw': 22.0}, ((1, 2), (21, 37)): {'bw': 42.0}, ((1, 3), (21, 53)): {'bw': 38.0}}",213.0,213.0,222.0,111.0,102,111.0,102,111.0,102.0,0.0,1.0,63839.001040059586,63839.001040059586,299.71361990638303,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,3
23,6,4,1159.0,1159.0,672924.5705382762,672924.5705382762,1.0,1.0,14,27,0,443.1395248284939,8021.0,4147,3874.0,0.0763919821826281,0.12333107037791358,13,168.13952482849388,275.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
24,7,5,1345.0,1345.0,717697.8489100017,717697.8489100017,1.0,1.0,15,28,1,463.0,7835.0,4077,3758.0,0.09198218262806235,0.149581353247341,23,240.71655038562054,463.0,3,2,True,"{0: 0, 2: 2, 1: 5}","{(0, 2): [(0, 2)], (1, 2): [(5, 2)]}","{(0, 0): {'cpu': 39}, (2, 2): {'cpu': 12}, (1, 5): {'cpu': 19}}","{((0, 2), (0, 2)): {'bw': 67.0}, ((1, 2), (5, 2)): {'bw': 49.0}}",186.0,186.0,140.0,70.0,116,70.0,116,70.0,116.0,0.0,1.0,44773.27837172542,44773.27837172542,240.71655038562054,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
25,8,6,1594.0,1615.0,783559.4517129671,789114.0447204461,0.9869969040247678,0.9929609756097463,18,29,1,479.0,7565.0,3970,3595.0,0.11581291759465484,0.1864675265897262,24,264.504428927572,479.0,4,4,True,"{3: 9, 0: 20, 2: 36, 1: 52}","{(0, 1): [(20, 52)], (0, 2): [(20, 36)], (0, 3): [(20, 9)], (1, 3): [(20, 9), (52, 20)]}","{(3, 9): {'cpu': 33}, (0, 20): {'cpu': 36}, (2, 36): {'cpu': 26}, (1, 52): {'cpu': 12}}","{((0, 1), (20, 52)): {'bw': 69.0}, ((0, 2), (20, 36)): {'bw': 21.0}, ((0, 3), (20, 9)): {'bw': 31.0}, ((1, 3), (20, 9)): {'bw': 21.0}, ((1, 3), (52, 20)): {'bw': 21.0}}",270.0,249.0,214.0,107.0,142,107.0,142,107.0,163.0,21.0,0.9222222222222223,71416.19581044445,65861.60280296543,243.93186223320532,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,4
25,8,6,1594.0,1615.0,783559.4517129671,789114.0447204461,0.9869969040247678,0.9929609756097463,18,30,0,489.4151478979741,7565.0,3970,3595.0,0.11581291759465484,0.1864675265897262,0,473.4151478979741,16.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
26,8,6,1594.0,1615.0,783559.4517129671,789114.0447204461,0.9869969040247678,0.9929609756097463,18,31,1,500.0,7565.0,3970,3595.0,0.11581291759465484,0.1864675265897262,25,256.64732086654544,500.0,4,5,False,{},{},{},{},0,0,210.0,105.0,217,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
27,8,6,1594.0,1615.0,783559.4517129671,789114.0447204461,0.9869969040247678,0.9929609756097463,18,32,1,525.0,7565.0,3970,3595.0,0.11581291759465484,0.1864675265897262,26,190.91136191332154,525.0,4,4,False,{},{},{},{},0,0,182.0,91.0,193,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
28,8,6,1594.0,1615.0,783559.4517129671,789114.0447204461,0.9869969040247678,0.9929609756097463,18,33,1,553.0,7565.0,3970,3595.0,0.11581291759465484,0.1864675265897262,27,486.32389686512266,553.0,4,4,False,{},{},{},{},0,0,170.0,85.0,201,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
29,9,7,1767.0,1788.0,832220.2707064591,837774.863713938,0.988255033557047,0.9933698261334137,20,34,1,573.0,7392.0,3882,3510.0,0.1354120267260579,0.2057026476578412,28,281.27641036700527,573.0,3,2,True,"{2: 2, 0: 6, 1: 13}","{(0, 1): [(6, 13)], (0, 2): [(6, 2)]}","{(2, 2): {'cpu': 36}, (0, 6): {'cpu': 14}, (1, 13): {'cpu': 38}}","{((0, 1), (6, 13)): {'bw': 58.0}, ((0, 2), (6, 2)): {'bw': 27.0}}",173.0,173.0,176.0,88.0,85,88.0,85,88.0,85.0,0.0,1.0,48660.818993491914,48660.818993491914,281.27641036700527,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
29,9,7,1767.0,1788.0,832220.2707064591,837774.863713938,0.988255033557047,0.9933698261334137,20,35,0,602.8064579614232,7392.0,3882,3510.0,0.1354120267260579,0.2057026476578412,20,194.8064579614232,408.0,7,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
30,9,7,1767.0,1788.0,832220.2707064591,837774.863713938,0.988255033557047,0.9933698261334137,20,36,1,608.0,7392.0,3882,3510.0,0.1354120267260579,0.2057026476578412,29,1821.037590780387,608.0,7,7,False,{},{},{},{},0,0,338.0,169.0,257,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
31,10,8,1980.0,2001.0,952840.6344390786,958395.2274465576,0.9895052473763118,0.994204277266407,23,37,1,624.0,7179.0,3798,3381.0,0.15412026726057904,0.2348947725729803,30,566.292787477087,624.0,4,3,True,"{2: 5, 1: 11, 3: 12, 0: 23}","{(0, 1): [(23, 11)], (1, 2): [(11, 5)], (2, 3): [(5, 12)]}","{(2, 5): {'cpu': 27}, (1, 11): {'cpu': 15}, (3, 12): {'cpu': 16}, (0, 23): {'cpu': 26}}","{((0, 1), (23, 11)): {'bw': 38.0}, ((1, 2), (11, 5)): {'bw': 34.0}, ((2, 3), (5, 12)): {'bw': 57.0}}",213.0,213.0,168.0,84.0,129,84.0,129,84.0,129.0,0.0,1.0,120620.36373261953,120620.36373261953,566.292787477087,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,3
31,10,7,1980.0,2001.0,952840.6344390786,958395.2274465576,0.9895052473763118,0.994204277266407,23,38,0,640.2643114888076,7477.0,3890,3587.0,0.13363028953229394,0.1882778909255488,3,568.2643114888076,72.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
