v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,solving_time
121,58,8,7453.0,24162.0,4085167.9230145197,13639044.211846739,0.308459564605579,0.2995201026965059,20,221,0,3088.5876888874964,6949,790,6159,0.325938566552901,0.3399421283892402,118,67.58768888749623,3021.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
121,58,8,7453.0,24162.0,4085167.9230145197,13639044.211846739,0.308459564605579,0.2995201026965059,20,222,0,3088.856141114458,6949,790,6159,0.325938566552901,0.3399421283892402,119,37.856141114457934,3051.0,7,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
122,58,8,7453.0,24162.0,4085167.9230145197,13639044.211846739,0.308459564605579,0.2995201026965059,20,223,1,3100.0,6949,790,6159,0.325938566552901,0.3399421283892402,121,337.8532089746779,3100.0,9,22,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,176.0,88.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.18793487548828125
123,58,8,7453.0,24162.0,4085167.9230145197,13639044.211846739,0.308459564605579,0.2995201026965059,20,224,1,3129.0,6949,790,6159,0.325938566552901,0.3399421283892402,122,561.6727257019453,3129.0,3,2,False,{},{},{},{},0.0,0.0,90.0,45.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.06409907341003418
124,59,9,7519.0,24271.0,4136803.8012057845,13724321.647041405,0.3097935808166124,0.30142136767084354,20,225,1,3153.0,6840,767,6073,0.3455631399317406,0.3491587182509913,123,782.3617907767425,3153.0,2,1,True,"{np.int64(0): np.int64(25), np.int64(1): np.int64(17)}","{(0, 1): [(np.int64(25), 9), (9, 17)]}","{(np.int64(0), np.int64(25)): {'cpu': 14}, (np.int64(1), np.int64(17)): {'cpu': 9}}","{((0, 1), (np.int64(25), 9)): {'bw': 43}, ((0, 1), (9, 17)): {'bw': 43}}",109.0,66.0,138.0,23.0,43.0,23.0,43.0,23.0,86.0,43.0,0.6055045871559633,85277.43519466494,51635.87819126501,473.72365313087164,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -27}, np.int64(1): {'cpu': -63}}, 'link_level': {(0, 1): {'bw': -81}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.05040287971496582
124,59,9,7519.0,24271.0,4136803.8012057845,13724321.647041405,0.3097935808166124,0.30142136767084354,20,226,0,3165.4342680199175,6840,767,6073,0.3455631399317406,0.3491587182509913,98,627.4342680199173,2538.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
124,59,9,7519.0,24271.0,4136803.8012057845,13724321.647041405,0.3097935808166124,0.30142136767084354,20,227,0,3165.529014751481,6840,767,6073,0.3455631399317406,0.3491587182509913,83,1008.529014751481,2157.0,10,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
125,59,9,7519.0,24271.0,4136803.8012057845,13724321.647041405,0.3097935808166124,0.30142136767084354,20,228,1,3177.0,6840,767,6073,0.3455631399317406,0.3491587182509913,124,2028.1630351149151,3177.0,9,20,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,128.0,64.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.1353132724761963
126,60,10,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,229,1,3210.0,6155,706,5449,0.3976109215017065,0.41603257957346484,125,43.9134989826473,3210.0,6,6,True,"{np.int64(0): np.int64(30), np.int64(1): np.int64(17), np.int64(2): np.int64(25), np.int64(3): np.int64(26), np.int64(4): np.int64(15), np.int64(5): np.int64(18)}","{(0, 3): [(np.int64(30), 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 4), (4, 10), (10, 26)], (1, 2): [(np.int64(17), 9), (9, 25)], (1, 3): [(np.int64(17), 9), (9, 4), (4, 10), (10, 26)], (2, 3): [(np.int64(25), 9), (9, 4), (4, 10), (10, 26)], (3, 4): [(np.int64(26), 10), (10, 4), (4, 1), (1, 3), (3, 7), (7, 15)], (4, 5): [(np.int64(15), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, 18)]}","{(np.int64(0), np.int64(30)): {'cpu': 13}, (np.int64(1), np.int64(17)): {'cpu': 6}, (np.int64(2), np.int64(25)): {'cpu': 16}, (np.int64(3), np.int64(26)): {'cpu': 11}, (np.int64(4), np.int64(15)): {'cpu': 15}, (np.int64(5), np.int64(18)): {'cpu': 0}}","{((0, 3), (np.int64(30), 14)): {'bw': 3}, ((0, 3), (14, 6)): {'bw': 3}, ((0, 3), (6, 2)): {'bw': 3}, ((0, 3), (2, 0)): {'bw': 3}, ((0, 3), (0, 1)): {'bw': 3}, ((0, 3), (1, 4)): {'bw': 3}, ((0, 3), (4, 10)): {'bw': 3}, ((0, 3), (10, 26)): {'bw': 3}, ((1, 2), (np.int64(17), 9)): {'bw': 35}, ((1, 2), (9, 25)): {'bw': 35}, ((1, 3), (np.int64(17), 9)): {'bw': 34}, ((1, 3), (9, 4)): {'bw': 34}, ((1, 3), (4, 10)): {'bw': 34}, ((1, 3), (10, 26)): {'bw': 34}, ((2, 3), (np.int64(25), 9)): {'bw': 19}, ((2, 3), (9, 4)): {'bw': 19}, ((2, 3), (4, 10)): {'bw': 19}, ((2, 3), (10, 26)): {'bw': 19}, ((3, 4), (np.int64(26), 10)): {'bw': 17}, ((3, 4), (10, 4)): {'bw': 17}, ((3, 4), (4, 1)): {'bw': 17}, ((3, 4), (1, 3)): {'bw': 17}, ((3, 4), (3, 7)): {'bw': 17}, ((3, 4), (7, 15)): {'bw': 17}, ((4, 5), (np.int64(15), 7)): {'bw': 36}, ((4, 5), (7, 3)): {'bw': 36}, ((4, 5), (3, 1)): {'bw': 36}, ((4, 5), (1, 4)): {'bw': 36}, ((4, 5), (4, 10)): {'bw': 36}, ((4, 5), (10, 18)): {'bw': 36}}",685.0,205.0,427.0,61.0,144.0,61.0,144.0,61.0,624.0,480.0,0.29927007299270075,30080.746803113398,9002.267291442697,13.141996045901747,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -40}, np.int64(1): {'cpu': -57}, np.int64(2): {'cpu': -11}, np.int64(3): {'cpu': -44}, np.int64(4): {'cpu': -65}, np.int64(5): {'cpu': -51}}, 'link_level': {(0, 3): {'bw': -106}, (1, 2): {'bw': -46}, (1, 3): {'bw': -94}, (2, 3): {'bw': -27}, (3, 4): {'bw': -58}, (4, 5): {'bw': -40}}, 'path_level': {(0, 3): {}, (1, 2): {}, (1, 3): {}, (2, 3): {}, (3, 4): {}, (4, 5): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}, (3, 4): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 3): {}, (1, 2): {}, (1, 3): {}, (2, 3): {}, (3, 4): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,6.0,0.1112220287322998
126,60,10,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,230,0,3216.6961860426113,6155,706,5449,0.3976109215017065,0.41603257957346484,112,352.6961860426115,2864.0,10,21,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
127,60,10,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,231,1,3231.0,6155,706,5449,0.3976109215017065,0.41603257957346484,126,498.7668153316388,3231.0,10,21,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,250.0,125.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,0.11294889450073242
127,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,232,0,3253.913498982647,6840,767,6073,0.3455631399317406,0.3491587182509913,125,43.9134989826473,3210.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
127,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,233,0,3254.6247754682354,6840,767,6073,0.3455631399317406,0.3491587182509913,100,664.6247754682353,2590.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
128,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,234,1,3255.0,6840,767,6073,0.3455631399317406,0.3491587182509913,127,430.1618763584557,3255.0,10,18,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,190.0,95.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,0.10489702224731445
128,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,235,0,3273.497675545377,6840,767,6073,0.3455631399317406,0.3491587182509913,106,552.4976755453773,2721.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
129,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,236,1,3277.0,6840,767,6073,0.3455631399317406,0.3491587182509913,128,525.8293003112843,3277.0,6,9,False,{},{},{},{},0.0,0.0,148.0,74.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.14125895500183105
130,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,237,1,3299.0,6840,767,6073,0.3455631399317406,0.3491587182509913,129,391.7323226629762,3299.0,3,2,False,{},{},{},{},0.0,0.0,40.0,20.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.06578493118286133
130,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,238,0,3307.5516338165016,6840,767,6073,0.3455631399317406,0.3491587182509913,113,419.5516338165015,2888.0,6,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
131,60,9,7724.0,24956.0,4145806.068497227,13754402.393844519,0.30950472832184645,0.30141666280990814,20,239,1,3325.0,6840,767,6073,0.3455631399317406,0.3491587182509913,130,407.50758511735296,3325.0,6,7,False,{},{},{},{},0.0,0.0,102.0,51.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.12478899955749512
132,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,240,1,3347.0,6775,754,6021,0.35665529010238906,0.3547315400278641,131,1014.581989320236,3347.0,2,1,True,"{np.int64(0): np.int64(29), np.int64(1): np.int64(21)}","{(0, 1): [(np.int64(29), 13), (13, 21)]}","{(np.int64(0), np.int64(29)): {'cpu': 10}, (np.int64(1), np.int64(21)): {'cpu': 3}}","{((0, 1), (np.int64(29), 13)): {'bw': 26}, ((0, 1), (13, 21)): {'bw': 26}}",65.0,39.0,104.0,13.0,26.0,13.0,26.0,13.0,52.0,26.0,0.6,65947.82930581534,39568.6975834892,608.7491935921415,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -50}, np.int64(1): {'cpu': -52}}, 'link_level': {(0, 1): {'bw': -269}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.05046510696411133
133,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,241,1,3367.0,6775,754,6021,0.35665529010238906,0.3547315400278641,132,300.7505950085731,3367.0,7,8,False,{},{},{},{},0.0,0.0,146.0,73.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.11606192588806152
133,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,242,0,3382.8724883723826,6775,754,6021,0.35665529010238906,0.3547315400278641,91,1025.8724883723823,2357.0,10,19,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
133,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,243,0,3383.6089317019423,6775,754,6021,0.35665529010238906,0.3547315400278641,117,381.6089317019422,3002.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
134,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,244,1,3394.0,6775,754,6021,0.35665529010238906,0.3547315400278641,133,382.8326778496837,3394.0,8,16,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1}",{},{},{},0.0,0.0,172.0,86.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.0,0.0,0.10629916191101074
135,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,245,1,3428.0,6775,754,6021,0.35665529010238906,0.3547315400278641,134,587.1482727199309,3428.0,9,18,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,150.0,75.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.13584327697753906
135,61,10,7763.0,25021.0,4185374.766080716,13820350.223150333,0.31025938211902004,0.30284144023136517,20,246,0,3437.8532089746777,6775,754,6021,0.35665529010238906,0.3547315400278641,121,337.8532089746779,3100.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
136,62,11,7819.0,25117.0,4187999.9306896552,13824850.505337086,0.31130310148504997,0.30293274629428196,20,247,1,3458.0,6679,738,5941,0.37030716723549484,0.36330511199228377,135,46.8779394453398,3458.0,2,1,True,"{np.int64(0): np.int64(27), np.int64(1): np.int64(19)}","{(0, 1): [(np.int64(27), 11), (11, 19)]}","{(np.int64(0), np.int64(27)): {'cpu': 3}, (np.int64(1), np.int64(19)): {'cpu': 13}}","{((0, 1), (np.int64(27), 11)): {'bw': 40}, ((0, 1), (11, 19)): {'bw': 40}}",96.0,56.0,48.0,16.0,40.0,16.0,40.0,16.0,80.0,40.0,0.5833333333333334,4500.282186752621,2625.1646089390288,27.345464676448216,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -20}, np.int64(1): {'cpu': -40}}, 'link_level': {(0, 1): {'bw': -89}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.04945516586303711
137,62,11,7819.0,25117.0,4187999.9306896552,13824850.505337086,0.31130310148504997,0.30293274629428196,20,248,1,3477.0,6679,738,5941,0.37030716723549484,0.36330511199228377,136,282.75119403581584,3477.0,9,19,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,234.0,117.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.1609969139099121
138,62,11,7819.0,25117.0,4187999.9306896552,13824850.505337086,0.31130310148504997,0.30293274629428196,20,249,1,3502.0,6679,738,5941,0.37030716723549484,0.36330511199228377,137,53.86734405724127,3502.0,10,18,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,206.0,103.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,0.11234402656555176
138,62,10,7819.0,25117.0,4187999.9306896552,13824850.505337086,0.31130310148504997,0.30293274629428196,20,250,0,3504.87793944534,6775,754,6021,0.35665529010238906,0.3547315400278641,135,46.8779394453398,3458.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
138,62,9,7819.0,25117.0,4187999.9306896552,13824850.505337086,0.31130310148504997,0.30293274629428196,20,251,0,3527.551439852864,7867,814,7053,0.3054607508532423,0.24413246168685032,107,777.5514398528638,2750.0,9,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
139,63,10,7922.0,25364.0,4195636.324464191,13843163.022446893,0.31233243967828417,0.3030836462491198,20,252,1,3528.0,7620,785,6835,0.33020477815699656,0.2674954452898939,138,74.13974538383783,3528.0,3,2,True,"{np.int64(0): np.int64(25), np.int64(1): np.int64(17), np.int64(2): np.int64(26)}","{(0, 1): [(np.int64(25), 9), (9, 17)], (0, 2): [(np.int64(25), 9), (9, 4), (4, 10), (10, np.int64(26))]}","{(np.int64(0), np.int64(25)): {'cpu': 9}, (np.int64(1), np.int64(17)): {'cpu': 8}, (np.int64(2), np.int64(26)): {'cpu': 12}}","{((0, 1), (np.int64(25), 9)): {'bw': 39}, ((0, 1), (9, 17)): {'bw': 39}, ((0, 2), (np.int64(25), 9)): {'bw': 35}, ((0, 2), (9, 4)): {'bw': 35}, ((0, 2), (4, 10)): {'bw': 35}, ((0, 2), (10, np.int64(26))): {'bw': 35}}",247.0,103.0,87.0,29.0,74.0,29.0,74.0,29.0,218.0,144.0,0.41700404858299595,18312.517109807945,7636.393774535297,30.91657398597286,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -28}, np.int64(1): {'cpu': -55}, np.int64(2): {'cpu': -51}}, 'link_level': {(0, 1): {'bw': -118}, (0, 2): {'bw': -83}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,0.06615710258483887
