v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,solving_time
108,47,10,5855.0,15348.0,2532213.611800752,6267031.710386826,0.38148292937190514,0.4040531034179902,21,192,1,2658.0,2443,288,2155,0.5988857938718664,0.5042558086036346,107,497.7318234706012,2658.0,4,3,False,{},{},{},{},0.0,0.0,52.0,26.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,2.5042128562927246
109,48,11,5908.0,15429.0,2587168.2898828555,6351019.048587776,0.38291528939010955,0.4073627035425351,21,193,1,2695.0,2362,251,2111,0.6504178272980501,0.5143777317690361,108,1036.8807185302517,2695.0,3,2,True,"{np.int64(0): np.int64(18), np.int64(1): np.int64(26), np.int64(2): np.int64(17)}","{(0, 1): [(np.int64(18), 10), (10, 26)], (0, 2): [(np.int64(18), 10), (10, 4), (4, 9), (9, np.int64(17))]}","{(np.int64(0), np.int64(18)): {'cpu': 17}, (np.int64(1), np.int64(26)): {'cpu': 19}, (np.int64(2), np.int64(17)): {'cpu': 1}}","{((0, 1), (np.int64(18), 10)): {'bw': 10}, ((0, 1), (10, 26)): {'bw': 10}, ((0, 2), (np.int64(18), 10)): {'bw': 6}, ((0, 2), (10, 4)): {'bw': 6}, ((0, 2), (4, 9)): {'bw': 6}, ((0, 2), (9, np.int64(17))): {'bw': 6}}",81.0,53.0,740.0,37.0,16.0,37.0,16.0,37.0,44.0,28.0,0.654320987654321,83987.33820095038,54954.67808210334,678.4528158284363,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -19}, np.int64(1): {'cpu': -2}, np.int64(2): {'cpu': -6}}, 'link_level': {(0, 1): {'bw': -40}, (0, 2): {'bw': -34}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,2.5254387855529785
109,48,10,5908.0,15429.0,2587168.2898828555,6351019.048587776,0.38291528939010955,0.4073627035425351,21,194,0,2696.7885570424464,2786,283,2503,0.6058495821727019,0.42420059811364164,103,131.78855704244657,2565.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
109,48,9,5908.0,15429.0,2587168.2898828555,6351019.048587776,0.38291528939010955,0.4073627035425351,21,195,0,2700.0196176603263,3124,359,2765,0.5,0.36392914653784214,69,997.0196176603264,1703.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
109,48,9,5908.0,15429.0,2587168.2898828555,6351019.048587776,0.38291528939010955,0.4073627035425351,21,196,0,2711.364930195333,3124,359,2765,0.5,0.36392914653784214,101,206.364930195333,2505.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
110,49,10,6164.0,16320.0,2631552.7128532045,6505497.645722858,0.37769607843137254,0.40451213053368185,21,197,1,2713.0,2233,290,1943,0.596100278551532,0.5530250747642051,109,173.3766522279259,2713.0,6,6,True,"{np.int64(0): np.int64(30), np.int64(1): np.int64(24), np.int64(2): np.int64(27), np.int64(3): np.int64(19), np.int64(4): np.int64(21), np.int64(5): np.int64(29)}","{(0, 1): [(np.int64(30), 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 8), (8, np.int64(24))], (0, 3): [(np.int64(30), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, np.int64(19))], (1, 2): [(np.int64(24), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(27))], (2, 3): [(np.int64(27), 11), (11, 19)], (3, 4): [(np.int64(19), 11), (11, 5), (5, 2), (2, 6), (6, 13), (13, np.int64(21))], (4, 5): [(np.int64(21), 13), (13, 29)]}","{(np.int64(0), np.int64(30)): {'cpu': 16}, (np.int64(1), np.int64(24)): {'cpu': 7}, (np.int64(2), np.int64(27)): {'cpu': 6}, (np.int64(3), np.int64(19)): {'cpu': 11}, (np.int64(4), np.int64(21)): {'cpu': 20}, (np.int64(5), np.int64(29)): {'cpu': 9}}","{((0, 1), (np.int64(30), 14)): {'bw': 18}, ((0, 1), (14, 6)): {'bw': 18}, ((0, 1), (6, 2)): {'bw': 18}, ((0, 1), (2, 0)): {'bw': 18}, ((0, 1), (0, 1)): {'bw': 18}, ((0, 1), (1, 3)): {'bw': 18}, ((0, 1), (3, 8)): {'bw': 18}, ((0, 1), (8, np.int64(24))): {'bw': 18}, ((0, 3), (np.int64(30), 14)): {'bw': 42}, ((0, 3), (14, 6)): {'bw': 42}, ((0, 3), (6, 2)): {'bw': 42}, ((0, 3), (2, 5)): {'bw': 42}, ((0, 3), (5, 11)): {'bw': 42}, ((0, 3), (11, np.int64(19))): {'bw': 42}, ((1, 2), (np.int64(24), 8)): {'bw': 6}, ((1, 2), (8, 3)): {'bw': 6}, ((1, 2), (3, 1)): {'bw': 6}, ((1, 2), (1, 0)): {'bw': 6}, ((1, 2), (0, 2)): {'bw': 6}, ((1, 2), (2, 5)): {'bw': 6}, ((1, 2), (5, 11)): {'bw': 6}, ((1, 2), (11, np.int64(27))): {'bw': 6}, ((2, 3), (np.int64(27), 11)): {'bw': 38}, ((2, 3), (11, 19)): {'bw': 38}, ((3, 4), (np.int64(19), 11)): {'bw': 34}, ((3, 4), (11, 5)): {'bw': 34}, ((3, 4), (5, 2)): {'bw': 34}, ((3, 4), (2, 6)): {'bw': 34}, ((3, 4), (6, 13)): {'bw': 34}, ((3, 4), (13, np.int64(21))): {'bw': 34}, ((4, 5), (np.int64(21), 13)): {'bw': 49}, ((4, 5), (13, 29)): {'bw': 49}}",891.0,256.0,621.0,69.0,187.0,69.0,187.0,69.0,822.0,635.0,0.287317620650954,154478.59713508197,44384.42297034903,49.81416719455559,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -7}, np.int64(1): {'cpu': -20}, np.int64(2): {'cpu': -46}, np.int64(3): {'cpu': -20}, np.int64(4): {'cpu': -4}, np.int64(5): {'cpu': -2}}, 'link_level': {(0, 1): {'bw': -17}, (0, 3): {'bw': -1}, (1, 2): {'bw': -11}, (2, 3): {'bw': -43}, (3, 4): {'bw': -9}, (4, 5): {'bw': -10}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 2): {}, (2, 3): {}, (3, 4): {}, (4, 5): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (2, 3): {'bw': 0}, (3, 4): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 2): {}, (2, 3): {}, (3, 4): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,6.0,3.0129401683807373
111,49,10,6164.0,16320.0,2631552.7128532045,6505497.645722858,0.37769607843137254,0.40451213053368185,21,198,1,2736.0,2233,290,1943,0.596100278551532,0.5530250747642051,110,945.0508530702544,2736.0,8,17,False,{},{},{},{},0.0,0.0,132.0,66.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3.0999391078948975
111,49,9,6164.0,16320.0,2631552.7128532045,6505497.645722858,0.37769607843137254,0.40451213053368185,21,199,0,2740.481538552607,2582,359,2223,0.5,0.4886128364389234,82,690.4815385526072,2050.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
111,49,9,6164.0,16320.0,2631552.7128532045,6505497.645722858,0.37769607843137254,0.40451213053368185,21,200,0,2751.777391142516,2582,359,2223,0.5,0.4886128364389234,81,724.7773911425162,2027.0,7,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
112,49,9,6164.0,16320.0,2631552.7128532045,6505497.645722858,0.37769607843137254,0.40451213053368185,21,201,1,2755.0,2582,359,2223,0.5,0.4886128364389234,111,481.0059632177831,2755.0,10,26,False,{},{},{},{},0.0,0.0,218.0,109.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3.322450876235962
112,49,9,6164.0,16320.0,2631552.7128532045,6505497.645722858,0.37769607843137254,0.40451213053368185,21,202,0,2769.4038771690084,2582,359,2223,0.5,0.4886128364389234,98,332.40387716900864,2437.0,9,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
113,50,10,6306.0,16741.0,2632498.8053059853,6508302.6099666655,0.3766800071680306,0.40448315990633826,21,203,1,2782.0,2161,308,1853,0.5710306406685237,0.5737290085116172,112,6.662622906906007,2782.0,4,4,True,"{np.int64(0): np.int64(28), np.int64(1): np.int64(20), np.int64(2): np.int64(27), np.int64(3): np.int64(22)}","{(0, 1): [(np.int64(28), 12), (12, 20)], (0, 3): [(np.int64(28), 12), (12, 5), (5, 2), (2, 6), (6, 14), (14, np.int64(22))], (1, 2): [(np.int64(20), 12), (12, 5), (5, 11), (11, np.int64(27))], (1, 3): [(np.int64(20), 12), (12, 5), (5, 2), (2, 6), (6, 14), (14, np.int64(22))]}","{(np.int64(0), np.int64(28)): {'cpu': 20}, (np.int64(1), np.int64(20)): {'cpu': 15}, (np.int64(2), np.int64(27)): {'cpu': 15}, (np.int64(3), np.int64(22)): {'cpu': 1}}","{((0, 1), (np.int64(28), 12)): {'bw': 24}, ((0, 1), (12, 20)): {'bw': 24}, ((0, 3), (np.int64(28), 12)): {'bw': 18}, ((0, 3), (12, 5)): {'bw': 18}, ((0, 3), (5, 2)): {'bw': 18}, ((0, 3), (2, 6)): {'bw': 18}, ((0, 3), (6, 14)): {'bw': 18}, ((0, 3), (14, np.int64(22))): {'bw': 18}, ((1, 2), (np.int64(20), 12)): {'bw': 40}, ((1, 2), (12, 5)): {'bw': 40}, ((1, 2), (5, 11)): {'bw': 40}, ((1, 2), (11, np.int64(27))): {'bw': 40}, ((1, 3), (np.int64(20), 12)): {'bw': 9}, ((1, 3), (12, 5)): {'bw': 9}, ((1, 3), (5, 2)): {'bw': 9}, ((1, 3), (2, 6)): {'bw': 9}, ((1, 3), (6, 14)): {'bw': 9}, ((1, 3), (14, np.int64(22))): {'bw': 9}}",421.0,142.0,663.0,51.0,91.0,51.0,91.0,51.0,370.0,279.0,0.33729216152019004,2804.964243807429,946.092452780653,2.247250481664259,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -23}, np.int64(1): {'cpu': -21}, np.int64(2): {'cpu': -34}, np.int64(3): {'cpu': -29}}, 'link_level': {(0, 1): {'bw': -131}, (0, 3): {'bw': -31}, (1, 2): {'bw': -7}, (1, 3): {'bw': -22}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,4.0,2.763606071472168
113,50,9,6306.0,16741.0,2632498.8053059853,6508302.6099666655,0.3766800071680306,0.40448315990633826,21,204,0,2788.662622906906,2582,359,2223,0.5,0.4886128364389234,112,6.662622906906007,2782.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
114,50,9,6306.0,16741.0,2632498.8053059853,6508302.6099666655,0.3766800071680306,0.40448315990633826,21,205,1,2799.0,2582,359,2223,0.5,0.4886128364389234,113,213.26791076104638,2799.0,5,6,False,{},{},{},{},0.0,0.0,116.0,58.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3.27913498878479
115,51,10,6375.0,16856.0,2638030.331603242,6517521.820462094,0.378203607024205,0.4047597237528244,21,206,1,2825.0,2467,336,2131,0.532033426183844,0.5097768576029446,114,80.1670477863293,2825.0,2,1,True,"{np.int64(0): np.int64(28), np.int64(1): np.int64(20)}","{(0, 1): [(np.int64(28), 12), (12, 20)]}","{(np.int64(0), np.int64(28)): {'cpu': 20}, (np.int64(1), np.int64(20)): {'cpu': 3}}","{((0, 1), (np.int64(28), 12)): {'bw': 46}, ((0, 1), (12, 20)): {'bw': 46}}",115.0,69.0,322.0,23.0,46.0,23.0,46.0,23.0,92.0,46.0,0.6,9219.21049542787,5531.5262972567225,48.10022867179758,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -23}, np.int64(1): {'cpu': -33}}, 'link_level': {(0, 1): {'bw': -109}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,2.135256767272949
115,51,9,6375.0,16856.0,2638030.331603242,6517521.820462094,0.378203607024205,0.4047597237528244,21,207,0,2834.44026792209,2564,363,2201,0.49442896935933145,0.49367379802162414,96,441.4402679220898,2393.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
116,52,10,6419.0,16900.0,2726205.2275401424,6605696.716398994,0.3798224852071006,0.41270517624162073,21,208,1,2840.0,2520,361,2159,0.4972144846796658,0.5033356337704165,115,2003.9749076568264,2840.0,2,1,True,"{np.int64(0): np.int64(14), np.int64(1): np.int64(22)}","{(0, 1): [(np.int64(14), 22)]}","{(np.int64(0), np.int64(14)): {'cpu': 0}, (np.int64(1), np.int64(22)): {'cpu': 2}}","{((0, 1), (np.int64(14), 22)): {'bw': 42}}",44.0,44.0,6.0,2.0,42.0,2.0,42.0,2.0,42.0,0.0,1.0,88174.89593690036,88174.89593690036,2003.9749076568264,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': -28}}, 'link_level': {(0, 1): {'bw': -14}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,2.028637170791626
117,52,10,6419.0,16900.0,2726205.2275401424,6605696.716398994,0.3798224852071006,0.41270517624162073,21,209,1,2858.0,2520,361,2159,0.4972144846796658,0.5033356337704165,116,325.3986716514084,2858.0,8,10,False,{},{},{},{},0.0,0.0,102.0,51.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,2.669625997543335
117,52,10,6419.0,16900.0,2726205.2275401424,6605696.716398994,0.3798224852071006,0.41270517624162073,21,210,0,2864.59232147085,2520,361,2159,0.4972144846796658,0.5033356337704165,54,1526.5923214708498,1338.0,10,23,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
117,52,10,6419.0,16900.0,2726205.2275401424,6605696.716398994,0.3798224852071006,0.41270517624162073,21,211,0,2871.24009965277,2520,361,2159,0.4972144846796658,0.5033356337704165,57,1472.24009965277,1399.0,9,21,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
117,52,9,6419.0,16900.0,2726205.2275401424,6605696.716398994,0.3798224852071006,0.41270517624162073,21,212,0,2885.20488368711,2616,379,2237,0.47214484679665736,0.4853922245226593,93,554.2048836871099,2331.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
117,52,8,6419.0,16900.0,2726205.2275401424,6605696.716398994,0.3798224852071006,0.41270517624162073,21,213,0,2886.3766522279257,3507,448,3059,0.37604456824512533,0.2962962962962963,109,173.3766522279259,2713.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
118,53,9,6446.0,16931.0,2735492.464443892,6616359.840251448,0.3807217529974603,0.4134437259295033,21,214,1,2889.0,3476,425,3051,0.4080779944289693,0.2981366459627329,117,343.97173717590755,2889.0,2,1,True,"{np.int64(0): np.int64(27), np.int64(1): np.int64(19)}","{(0, 1): [(np.int64(27), 11), (11, 19)]}","{(np.int64(0), np.int64(27)): {'cpu': 19}, (np.int64(1), np.int64(19)): {'cpu': 4}}","{((0, 1), (np.int64(27), 11)): {'bw': 4}, ((0, 1), (11, 19)): {'bw': 4}}",31.0,27.0,69.0,23.0,4.0,23.0,4.0,23.0,8.0,4.0,0.8709677419354839,10663.123852453135,9287.236903749505,299.5882872177259,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -36}, np.int64(1): {'cpu': -27}}, 'link_level': {(0, 1): {'bw': -119}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,2.186119794845581
118,53,8,6446.0,16931.0,2735492.464443892,6616359.840251448,0.3807217529974603,0.4134437259295033,21,215,0,2905.1670477863295,3591,448,3143,0.37604456824512533,0.27697262479871176,114,80.1670477863293,2825.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
119,53,8,6446.0,16931.0,2735492.464443892,6616359.840251448,0.3807217529974603,0.4134437259295033,21,216,1,2910.0,3591,448,3143,0.37604456824512533,0.27697262479871176,118,510.09354385576535,2910.0,8,13,False,{},{},{},{},0.0,0.0,126.0,63.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3.5957140922546387
120,54,9,6574.0,17187.0,2764919.1090915413,6675213.129546747,0.3824983999534532,0.4142068658232163,21,217,1,2933.0,3335,376,2959,0.4763231197771588,0.3193006671267541,119,229.89566130976104,2933.0,5,4,True,"{np.int64(0): np.int64(15), np.int64(1): np.int64(27), np.int64(2): np.int64(19), np.int64(3): np.int64(24), np.int64(4): np.int64(16)}","{(0, 1): [(np.int64(15), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(27))], (0, 4): [(np.int64(15), 7), (7, 3), (3, 8), (8, np.int64(16))], (1, 2): [(np.int64(27), 11), (11, 19)], (3, 4): [(np.int64(24), 8), (8, 16)]}","{(np.int64(0), np.int64(15)): {'cpu': 18}, (np.int64(1), np.int64(27)): {'cpu': 10}, (np.int64(2), np.int64(19)): {'cpu': 16}, (np.int64(3), np.int64(24)): {'cpu': 17}, (np.int64(4), np.int64(16)): {'cpu': 11}}","{((0, 1), (np.int64(15), 7)): {'bw': 9}, ((0, 1), (7, 3)): {'bw': 9}, ((0, 1), (3, 1)): {'bw': 9}, ((0, 1), (1, 0)): {'bw': 9}, ((0, 1), (0, 2)): {'bw': 9}, ((0, 1), (2, 5)): {'bw': 9}, ((0, 1), (5, 11)): {'bw': 9}, ((0, 1), (11, np.int64(27))): {'bw': 9}, ((0, 4), (np.int64(15), 7)): {'bw': 9}, ((0, 4), (7, 3)): {'bw': 9}, ((0, 4), (3, 8)): {'bw': 9}, ((0, 4), (8, np.int64(16))): {'bw': 9}, ((1, 2), (np.int64(27), 11)): {'bw': 26}, ((1, 2), (11, 19)): {'bw': 26}, ((3, 4), (np.int64(24), 8)): {'bw': 12}, ((3, 4), (8, 16)): {'bw': 12}}",256.0,128.0,648.0,72.0,56.0,72.0,56.0,72.0,184.0,128.0,0.5,58853.289295298826,29426.644647649413,114.94783065488052,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -20}, np.int64(1): {'cpu': -26}, np.int64(2): {'cpu': -11}, np.int64(3): {'cpu': -37}, np.int64(4): {'cpu': -23}}, 'link_level': {(0, 1): {'bw': -9}, (0, 4): {'bw': 0}, (1, 2): {'bw': -93}, (3, 4): {'bw': -97}}, 'path_level': {(0, 1): {}, (0, 4): {}, (1, 2): {}, (3, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 4): {}, (1, 2): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,4.0,3.2433300018310547
