v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
8,8,5,429.0,496.0,206815.31841793357,214189.75957671655,0.8649193548387096,0.9655705241307688,14,10,1,392.0,9481,4630,4851,0.022175290390707536,0.01482534524776602,7,229.19801605296342,392.0,3,2,True,"{0: 12, 1: 5, 2: 25}","{(1, 0): [(5, 12)], (2, 0): [(25, 12)]}","{(0, 12): {'cpu': 5}, (1, 5): {'cpu': 13}, (2, 25): {'cpu': 12}}","{((1, 0), (5, 12)): {'bw': 14}, ((2, 0), (25, 12)): {'bw': 11}}",55.0,55.0,60.0,30.0,25.0,30.0,25.0,30.0,25.0,0.0,1.0,12605.890882912989,12605.890882912989,229.19801605296342,Success,0.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': -87}, 'path_level': {}}","{'node_level': {0: {'cpu': -83}, 1: {'cpu': -58}, 2: {'cpu': -39}}, 'link_level': {(1, 0): {'bw': -66}, (2, 0): {'bw': -87}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],-39.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
9,8,5,429.0,496.0,206815.31841793357,214189.75957671655,0.8649193548387096,0.9655705241307688,14,11,1,442.0,9481,4630,4851,0.022175290390707536,0.01482534524776602,8,114.66870240873862,442.0,3,3,False,"{2: 8, 1: 3, 0: 18}","{(1, 2): [(3, 8)], (0, 1): [(18, 8), (8, 3)], (0, 2): [(18, 8)]}","{(2, 8): {'cpu': 15}, (1, 3): {'cpu': 11}, (0, 18): {'cpu': 1}}","{((1, 2), (3, 8)): {'bw': 5}, ((0, 1), (18, 8)): {'bw': 29}, ((0, 1), (8, 3)): {'bw': 29}, ((0, 2), (18, 8)): {'bw': 26}}",0.0,0.0,54.0,27.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -63}, 'link_level': {'bw': -23}, 'path_level': {}}","{'node_level': {2: {'cpu': -78}, 1: {'cpu': -47}, 0: {'cpu': -63}}, 'link_level': {(1, 2): {'bw': -77}, (0, 1): {'bw': -48}, (0, 2): {'bw': -23}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}",[],-23.0,100.0,True,False,False,0,[],0,0.0,1.0,3.0,3.0,3
10,9,6,563.0,686.0,225252.8841943544,240332.57672238792,0.8206997084548106,0.9372548959708766,18,12,1,489.0,9291,4594,4697,0.02977824709609289,0.04610073111291635,9,137.5937744509019,489.0,5,7,True,"{1: 8, 4: 3, 3: 17, 2: 18, 0: 1}","{(4, 1): [(3, 8)], (3, 1): [(17, 8)], (3, 4): [(17, 8), (8, 3)], (2, 1): [(18, 8)], (2, 4): [(18, 8), (8, 3)], (0, 2): [(1, 3), (3, 8), (8, 18)], (0, 3): [(1, 3), (3, 8), (8, 17)]}","{(1, 8): {'cpu': 15}, (4, 3): {'cpu': 9}, (3, 17): {'cpu': 6}, (2, 18): {'cpu': 6}, (0, 1): {'cpu': 0}}","{((4, 1), (3, 8)): {'bw': 19}, ((3, 1), (17, 8)): {'bw': 25}, ((3, 4), (17, 8)): {'bw': 3}, ((3, 4), (8, 3)): {'bw': 3}, ((2, 1), (18, 8)): {'bw': 16}, ((2, 4), (18, 8)): {'bw': 17}, ((2, 4), (8, 3)): {'bw': 17}, ((0, 2), (1, 3)): {'bw': 3}, ((0, 2), (3, 8)): {'bw': 3}, ((0, 2), (8, 18)): {'bw': 3}, ((0, 3), (1, 3)): {'bw': 15}, ((0, 3), (3, 8)): {'bw': 15}, ((0, 3), (8, 17)): {'bw': 15}}",190.0,134.0,72.0,36.0,98.0,36.0,98.0,36.0,154.0,56.0,0.7052631578947368,26142.81714567136,18437.56577642085,97.03981987589923,Success,0.0,"{'node_level': {'cpu': -74}, 'link_level': {'bw': -9}, 'path_level': {}}","{'node_level': {1: {'cpu': -78}, 4: {'cpu': -49}, 3: {'cpu': -83}, 2: {'cpu': -58}, 0: {'cpu': -74}}, 'link_level': {(4, 1): {'bw': -63}, (3, 1): {'bw': -27}, (3, 4): {'bw': -24}, (2, 1): {'bw': -62}, (2, 4): {'bw': -43}, (0, 2): {'bw': -40}, (0, 3): {'bw': -9}}, 'path_level': {(4, 1): {}, (3, 1): {}, (3, 4): {}, (2, 1): {}, (2, 4): {}, (0, 2): {}, (0, 3): {}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(4, 1): {'bw': 0}, (3, 1): {'bw': 0}, (3, 4): {'bw': 0}, (2, 1): {'bw': 0}, (2, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}}, 'path_level': {(4, 1): {}, (3, 1): {}, (3, 4): {}, (2, 1): {}, (2, 4): {}, (0, 2): {}, (0, 3): {}}}",[],-9.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,7.0,3
11,10,7,636.0,772.0,289473.3002646509,315989.50524355914,0.8238341968911918,0.9160851720107919,19,13,1,547.0,9205,4564,4641,0.03611404435058074,0.05747359870024371,10,879.7317269903625,547.0,4,3,True,"{2: 12, 3: 5, 0: 25, 1: 26}","{(3, 2): [(5, 12)], (0, 2): [(25, 12)], (1, 3): [(26, 12), (12, 5)]}","{(2, 12): {'cpu': 13}, (3, 5): {'cpu': 5}, (0, 25): {'cpu': 8}, (1, 26): {'cpu': 4}}","{((3, 2), (5, 12)): {'bw': 22}, ((0, 2), (25, 12)): {'bw': 8}, ((1, 3), (26, 12)): {'bw': 13}, ((1, 3), (12, 5)): {'bw': 13}}",86.0,73.0,60.0,30.0,43.0,30.0,43.0,30.0,56.0,13.0,0.8488372093023255,75656.92852117118,64220.416070296465,746.7490240732146,Success,0.0,"{'node_level': {'cpu': -72}, 'link_level': {'bw': -31}, 'path_level': {}}","{'node_level': {2: {'cpu': -70}, 3: {'cpu': -53}, 0: {'cpu': -31}, 1: {'cpu': -72}}, 'link_level': {(3, 2): {'bw': -44}, (0, 2): {'bw': -79}, (1, 3): {'bw': -31}}, 'path_level': {(3, 2): {}, (0, 2): {}, (1, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (0, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(3, 2): {}, (0, 2): {}, (1, 3): {}}}",[],-31.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,3.0,3
11,10,7,636.0,772.0,289473.3002646509,315989.50524355914,0.8238341968911918,0.9160851720107919,19,14,0,556.6687024087387,9205,4564,4641,0.03611404435058074,0.05747359870024371,8,114.66870240873862,442.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
12,11,8,737.0,908.0,459100.1281658722,544397.9071699561,0.8116740088105727,0.8433172172767837,22,15,1,593.0,9069,4525,4544,0.04435058078141496,0.07717303005686438,11,1679.4735435764487,593.0,5,5,True,"{3: 7, 2: 3, 0: 15, 4: 16, 1: 1}","{(2, 3): [(3, 7)], (0, 3): [(15, 7)], (4, 2): [(16, 7), (7, 3)], (1, 0): [(1, 3), (3, 7), (7, 15)], (1, 2): [(1, 3)]}","{(3, 7): {'cpu': 9}, (2, 3): {'cpu': 7}, (0, 15): {'cpu': 15}, (4, 16): {'cpu': 7}, (1, 1): {'cpu': 1}}","{((2, 3), (3, 7)): {'bw': 6}, ((0, 3), (15, 7)): {'bw': 18}, ((4, 2), (16, 7)): {'bw': 21}, ((4, 2), (7, 3)): {'bw': 21}, ((1, 0), (1, 3)): {'bw': 7}, ((1, 0), (3, 7)): {'bw': 7}, ((1, 0), (7, 15)): {'bw': 7}, ((1, 2), (1, 3)): {'bw': 10}}",136.0,101.0,78.0,39.0,62.0,39.0,62.0,39.0,97.0,35.0,0.7426470588235294,228408.40192639703,169626.82790122132,1247.2560875089803,Success,0.0,"{'node_level': {'cpu': -73}, 'link_level': {'bw': -27}, 'path_level': {}}","{'node_level': {3: {'cpu': -51}, 2: {'cpu': -42}, 0: {'cpu': -79}, 4: {'cpu': -72}, 1: {'cpu': -73}}, 'link_level': {(2, 3): {'bw': -55}, (0, 3): {'bw': -81}, (4, 2): {'bw': -34}, (1, 0): {'bw': -27}, (1, 2): {'bw': -47}}, 'path_level': {(2, 3): {}, (0, 3): {}, (4, 2): {}, (1, 0): {}, (1, 2): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (0, 3): {'bw': 0}, (4, 2): {'bw': 0}, (1, 0): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(2, 3): {}, (0, 3): {}, (4, 2): {}, (1, 0): {}, (1, 2): {}}}",[],-27.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0,3
12,11,7,737.0,908.0,459100.1281658722,544397.9071699561,0.8116740088105727,0.8433172172767837,22,16,0,621.1980160529635,9124,4555,4569,0.03801478352692711,0.07209585702680743,7,229.19801605296342,392.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
12,11,6,737.0,908.0,459100.1281658722,544397.9071699561,0.8116740088105727,0.8433172172767837,22,17,0,626.593774450902,9314,4591,4723,0.030411826821541754,0.04082047116165721,9,137.5937744509019,489.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
13,12,7,797.0,968.0,495100.54752871714,580398.326532801,0.8233471074380165,0.853035794376531,22,18,1,645.0,9254,4563,4691,0.03632523759239703,0.04731925264012993,12,600.0069893807491,645.0,3,2,True,"{2: 8, 0: 3, 1: 17}","{(0, 2): [(3, 8)], (1, 2): [(17, 8)]}","{(2, 8): {'cpu': 10}, (0, 3): {'cpu': 6}, (1, 17): {'cpu': 12}}","{((0, 2), (3, 8)): {'bw': 30}, ((1, 2), (17, 8)): {'bw': 2}}",60.0,60.0,56.0,28.0,32.0,28.0,32.0,28.0,32.0,0.0,1.0,36000.41936284495,36000.41936284495,600.0069893807491,Success,0.0,"{'node_level': {'cpu': -77}, 'link_level': {'bw': -50}, 'path_level': {}}","{'node_level': {2: {'cpu': -83}, 0: {'cpu': -45}, 1: {'cpu': -77}}, 'link_level': {(0, 2): {'bw': -52}, (1, 2): {'bw': -50}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-50.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
14,13,8,830.0,1001.0,505969.75814713514,591267.537151219,0.8291708291708292,0.855737422326522,22,19,1,695.0,9221,4547,4674,0.03970432946145719,0.050771730300568696,13,329.3700187399394,695.0,3,2,True,"{2: 13, 1: 6, 0: 27}","{(1, 2): [(6, 13)], (0, 2): [(27, 13)]}","{(2, 13): {'cpu': 13}, (1, 6): {'cpu': 2}, (0, 27): {'cpu': 1}}","{((1, 2), (6, 13)): {'bw': 10}, ((0, 2), (27, 13)): {'bw': 7}}",33.0,33.0,32.0,16.0,17.0,16.0,17.0,16.0,17.0,0.0,1.0,10869.210618418,10869.210618418,329.3700187399394,Success,0.0,"{'node_level': {'cpu': -54}, 'link_level': {'bw': -70}, 'path_level': {}}","{'node_level': {2: {'cpu': -49}, 1: {'cpu': -51}, 0: {'cpu': -54}}, 'link_level': {(1, 2): {'bw': -78}, (0, 2): {'bw': -70}}, 'path_level': {(1, 2): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 2): {}}}",[],-54.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
