v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,solving_time
38,18,8,2977.0,10047.0,1910877.159834409,7515881.804841491,0.29630735542948144,0.2542452382105694,19,60,0,934.2353349665607,6683,899,5784,0.23162393162393158,0.40463201235203294,27,260.2353349665607,674.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
39,19,9,3086.0,10291.0,1977993.7870308522,7666124.529941786,0.2998736760275969,0.2580174349249545,20,61,1,956.0,6439,870,5569,0.2564102564102564,0.42676273803396814,38,615.7488733618653,956.0,4,4,True,"{np.int64(0): np.int64(8), np.int64(1): np.int64(23), np.int64(2): np.int64(17), np.int64(3): np.int64(16)}","{(0, 1): [(np.int64(8), 3), (3, 7), (7, 23)], (0, 2): [(np.int64(8), 3), (3, 1), (1, 4), (4, 9), (9, 17)], (0, 3): [(np.int64(8), 16)], (2, 3): [(np.int64(17), 9), (9, 4), (4, 1), (1, 3), (3, 8), (8, 16)]}","{(np.int64(0), np.int64(8)): {'cpu': 0}, (np.int64(1), np.int64(23)): {'cpu': 12}, (np.int64(2), np.int64(17)): {'cpu': 5}, (np.int64(3), np.int64(16)): {'cpu': 12}}","{((0, 1), (np.int64(8), 3)): {'bw': 49}, ((0, 1), (3, 7)): {'bw': 49}, ((0, 1), (7, 23)): {'bw': 49}, ((0, 2), (np.int64(8), 3)): {'bw': 3}, ((0, 2), (3, 1)): {'bw': 3}, ((0, 2), (1, 4)): {'bw': 3}, ((0, 2), (4, 9)): {'bw': 3}, ((0, 2), (9, 17)): {'bw': 3}, ((0, 3), (np.int64(8), 16)): {'bw': 23}, ((2, 3), (np.int64(17), 9)): {'bw': 5}, ((2, 3), (9, 4)): {'bw': 5}, ((2, 3), (4, 1)): {'bw': 5}, ((2, 3), (1, 3)): {'bw': 5}, ((2, 3), (3, 8)): {'bw': 5}, ((2, 3), (8, 16)): {'bw': 5}}",244.0,109.0,174.0,29.0,80.0,29.0,80.0,29.0,215.0,135.0,0.44672131147540983,150242.72510029515,67116.62719644333,275.0681442477185,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': -52}, np.int64(2): {'cpu': -48}, np.int64(3): {'cpu': -58}}, 'link_level': {(0, 1): {'bw': -69}, (0, 2): {'bw': -71}, (0, 3): {'bw': -158}, (2, 3): {'bw': -66}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (2, 3): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (2, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,4.0,0.09808588027954102
40,20,10,3143.0,10378.0,1978727.0889888257,7667243.780298693,0.30285218731932934,0.2580754108892753,20,62,1,978.0,6352,839,5513,0.2829059829059829,0.43252702007205357,39,12.864946631113437,978.0,3,2,True,"{np.int64(0): np.int64(16), np.int64(1): np.int64(24), np.int64(2): np.int64(26)}","{(0, 1): [(np.int64(16), 8), (8, 24)], (0, 2): [(np.int64(16), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, 26)]}","{(np.int64(0), np.int64(16)): {'cpu': 7}, (np.int64(1), np.int64(24)): {'cpu': 8}, (np.int64(2), np.int64(26)): {'cpu': 16}}","{((0, 1), (np.int64(16), 8)): {'bw': 25}, ((0, 1), (8, 24)): {'bw': 25}, ((0, 2), (np.int64(16), 8)): {'bw': 1}, ((0, 2), (8, 3)): {'bw': 1}, ((0, 2), (3, 1)): {'bw': 1}, ((0, 2), (1, 4)): {'bw': 1}, ((0, 2), (4, 10)): {'bw': 1}, ((0, 2), (10, 26)): {'bw': 1}}",87.0,57.0,155.0,31.0,26.0,31.0,26.0,31.0,56.0,30.0,0.6551724137931034,1119.250356906869,733.3019579734658,8.428758137626044,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -51}, np.int64(1): {'cpu': -15}, np.int64(2): {'cpu': -60}}, 'link_level': {(0, 1): {'bw': -127}, (0, 2): {'bw': -65}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,0.06852507591247559
40,20,9,3143.0,10378.0,1978727.0889888257,7667243.780298693,0.30285218731932934,0.2580754108892753,20,63,0,990.8649466311134,6439,870,5569,0.2564102564102564,0.42676273803396814,39,12.864946631113437,978.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
41,21,10,3186.0,10454.0,1981878.8534419695,7672814.340727505,0.30476372680313757,0.25829881519771736,20,64,1,1005.0,6363,860,5503,0.2649572649572649,0.4335563561502831,40,73.2968477475326,1005.0,2,1,True,"{np.int64(0): np.int64(16), np.int64(1): np.int64(24)}","{(0, 1): [(np.int64(16), 8), (8, 24)]}","{(np.int64(0), np.int64(16)): {'cpu': 1}, (np.int64(1), np.int64(24)): {'cpu': 9}}","{((0, 1), (np.int64(16), 8)): {'bw': 33}, ((0, 1), (8, 24)): {'bw': 33}}",76.0,43.0,40.0,10.0,33.0,10.0,33.0,10.0,66.0,33.0,0.5657894736842105,5570.560428812477,3151.7644531439014,41.47058490978818,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -57}, np.int64(1): {'cpu': -14}}, 'link_level': {(0, 1): {'bw': -119}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.049749135971069336
42,22,11,3243.0,10513.0,2004409.5963964132,7696135.636066316,0.3084752211547608,0.2604436422616008,21,65,1,1033.0,6304,845,5459,0.2777777777777778,0.43808543489449303,41,395.2761921832206,1033.0,3,2,True,"{np.int64(0): np.int64(19), np.int64(1): np.int64(28), np.int64(2): np.int64(12)}","{(0, 2): [(np.int64(19), 11), (11, 5), (5, 12)], (1, 2): [(np.int64(28), 12)]}","{(np.int64(0), np.int64(19)): {'cpu': 10}, (np.int64(1), np.int64(28)): {'cpu': 5}, (np.int64(2), np.int64(12)): {'cpu': 0}}","{((0, 2), (np.int64(19), 11)): {'bw': 1}, ((0, 2), (11, 5)): {'bw': 1}, ((0, 2), (5, 12)): {'bw': 1}, ((1, 2), (np.int64(28), 12)): {'bw': 41}}",59.0,57.0,150.0,15.0,42.0,15.0,42.0,15.0,44.0,2.0,0.9661016949152542,23321.295338810014,22530.742954443573,381.8769992278572,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -36}, np.int64(1): {'cpu': -86}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': -104}, (1, 2): {'bw': -67}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,0.06260418891906738
42,22,10,3243.0,10513.0,2004409.5963964132,7696135.636066316,0.3084752211547608,0.2604436422616008,21,66,0,1035.8410116264852,6758,867,5891,0.25897435897435894,0.3936181163149768,35,144.84101162648525,891.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
42,22,10,3243.0,10513.0,2004409.5963964132,7696135.636066316,0.3084752211547608,0.2604436422616008,21,67,0,1052.7263414936633,6758,867,5891,0.25897435897435894,0.3936181163149768,22,477.7263414936632,575.0,10,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
43,23,11,3302.0,10603.0,2013365.7283756041,7709797.532305759,0.3114212958596624,0.2611437874910665,21,68,1,1074.0,6668,839,5829,0.2829059829059829,0.4,42,151.79884710493022,1074.0,2,1,True,"{np.int64(0): np.int64(16), np.int64(1): np.int64(24)}","{(0, 1): [(np.int64(16), 8), (8, 24)]}","{(np.int64(0), np.int64(16)): {'cpu': 8}, (np.int64(1), np.int64(24)): {'cpu': 20}}","{((0, 1), (np.int64(16), 8)): {'bw': 31}, ((0, 1), (8, 24)): {'bw': 31}}",90.0,59.0,196.0,28.0,31.0,28.0,31.0,28.0,62.0,31.0,0.6555555555555556,13661.89623944372,8956.131979190883,99.51257754656537,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -55}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': -136}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.05081295967102051
43,23,10,3302.0,10603.0,2013365.7283756041,7709797.532305759,0.3114212958596624,0.2611437874910665,21,69,0,1078.2968477475326,6744,849,5895,0.2743589743589744,0.39320638188368506,40,73.2968477475326,1005.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
44,23,10,3302.0,10603.0,2013365.7283756041,7709797.532305759,0.3114212958596624,0.2611437874910665,21,70,1,1094.0,6744,849,5895,0.2743589743589744,0.39320638188368506,43,101.95324449463646,1094.0,9,25,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,182.0,91.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.11941409111022949
44,23,9,3302.0,10603.0,2013365.7283756041,7709797.532305759,0.3114212958596624,0.2611437874910665,21,71,0,1100.5120034534293,6774,869,5905,0.25726495726495724,0.3921770458054554,33,276.51200345342943,824.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
44,23,8,3302.0,10603.0,2013365.7283756041,7709797.532305759,0.3114212958596624,0.2611437874910665,21,72,0,1106.7387179901943,6907,886,6021,0.24273504273504276,0.38023674729799284,32,310.73871799019446,796.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
45,24,9,3469.0,11123.0,2022908.0476684517,7739510.143277501,0.31187629236716713,0.2613741710029981,21,73,1,1120.0,6387,834,5553,0.28717948717948716,0.42840967575913536,44,57.13963648411721,1120.0,4,4,True,"{np.int64(0): np.int64(27), np.int64(1): np.int64(28), np.int64(2): np.int64(22), np.int64(3): np.int64(20)}","{(0, 1): [(np.int64(27), 11), (11, 5), (5, 12), (12, 28)], (1, 2): [(np.int64(28), 12), (12, 5), (5, 2), (2, 6), (6, 14), (14, 22)], (1, 3): [(np.int64(28), 12), (12, 20)], (2, 3): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 12), (12, 20)]}","{(np.int64(0), np.int64(27)): {'cpu': 9}, (np.int64(1), np.int64(28)): {'cpu': 16}, (np.int64(2), np.int64(22)): {'cpu': 10}, (np.int64(3), np.int64(20)): {'cpu': 17}}","{((0, 1), (np.int64(27), 11)): {'bw': 15}, ((0, 1), (11, 5)): {'bw': 15}, ((0, 1), (5, 12)): {'bw': 15}, ((0, 1), (12, 28)): {'bw': 15}, ((1, 2), (np.int64(28), 12)): {'bw': 4}, ((1, 2), (12, 5)): {'bw': 4}, ((1, 2), (5, 2)): {'bw': 4}, ((1, 2), (2, 6)): {'bw': 4}, ((1, 2), (6, 14)): {'bw': 4}, ((1, 2), (14, 22)): {'bw': 4}, ((1, 3), (np.int64(28), 12)): {'bw': 48}, ((1, 3), (12, 20)): {'bw': 48}, ((2, 3), (np.int64(22), 14)): {'bw': 48}, ((2, 3), (14, 6)): {'bw': 48}, ((2, 3), (6, 2)): {'bw': 48}, ((2, 3), (2, 5)): {'bw': 48}, ((2, 3), (5, 12)): {'bw': 48}, ((2, 3), (12, 20)): {'bw': 48}}",520.0,167.0,260.0,52.0,115.0,52.0,115.0,52.0,468.0,353.0,0.3211538461538462,29712.61097174095,9542.319292847575,18.350614024706875,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -31}, np.int64(1): {'cpu': -70}, np.int64(2): {'cpu': -78}, np.int64(3): {'cpu': -36}}, 'link_level': {(0, 1): {'bw': -52}, (1, 2): {'bw': -48}, (1, 3): {'bw': 0}, (2, 3): {'bw': -36}}, 'path_level': {(0, 1): {}, (1, 2): {}, (1, 3): {}, (2, 3): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (1, 2): {}, (1, 3): {}, (2, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,4.0,0.10096311569213867
45,24,9,3469.0,11123.0,2022908.0476684517,7739510.143277501,0.31187629236716713,0.2613741710029981,21,74,0,1134.0220261466006,6387,834,5553,0.28717948717948716,0.42840967575913536,13,779.0220261466006,355.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
46,24,9,3469.0,11123.0,2022908.0476684517,7739510.143277501,0.31187629236716713,0.2613741710029981,21,75,1,1143.0,6387,834,5553,0.28717948717948716,0.42840967575913536,45,47.480917694335986,1143.0,8,14,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1}",{},{},{},0.0,0.0,164.0,82.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.0,0.0,0.05192708969116211
47,25,10,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,76,1,1166.0,5891,782,5109,0.33162393162393167,0.474112197632527,46,374.87400992174224,1166.0,5,5,True,"{np.int64(0): np.int64(25), np.int64(1): np.int64(24), np.int64(2): np.int64(16), np.int64(3): np.int64(18), np.int64(4): np.int64(17)}","{(0, 2): [(np.int64(25), 9), (9, 4), (4, 1), (1, 3), (3, 8), (8, 16)], (0, 4): [(np.int64(25), 9), (9, 17)], (1, 2): [(np.int64(24), 8), (8, 16)], (2, 3): [(np.int64(16), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, 18)], (3, 4): [(np.int64(18), 10), (10, 4), (4, 9), (9, 17)]}","{(np.int64(0), np.int64(25)): {'cpu': 8}, (np.int64(1), np.int64(24)): {'cpu': 4}, (np.int64(2), np.int64(16)): {'cpu': 19}, (np.int64(3), np.int64(18)): {'cpu': 17}, (np.int64(4), np.int64(17)): {'cpu': 4}}","{((0, 2), (np.int64(25), 9)): {'bw': 14}, ((0, 2), (9, 4)): {'bw': 14}, ((0, 2), (4, 1)): {'bw': 14}, ((0, 2), (1, 3)): {'bw': 14}, ((0, 2), (3, 8)): {'bw': 14}, ((0, 2), (8, 16)): {'bw': 14}, ((0, 4), (np.int64(25), 9)): {'bw': 49}, ((0, 4), (9, 17)): {'bw': 49}, ((1, 2), (np.int64(24), 8)): {'bw': 23}, ((1, 2), (8, 16)): {'bw': 23}, ((2, 3), (np.int64(16), 8)): {'bw': 12}, ((2, 3), (8, 3)): {'bw': 12}, ((2, 3), (3, 1)): {'bw': 12}, ((2, 3), (1, 4)): {'bw': 12}, ((2, 3), (4, 10)): {'bw': 12}, ((2, 3), (10, 18)): {'bw': 12}, ((3, 4), (np.int64(18), 10)): {'bw': 36}, ((3, 4), (10, 4)): {'bw': 36}, ((3, 4), (4, 9)): {'bw': 36}, ((3, 4), (9, 17)): {'bw': 36}}",496.0,186.0,312.0,52.0,134.0,52.0,134.0,52.0,444.0,310.0,0.375,185937.50892118414,69726.56584544406,140.57775372065333,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -63}, np.int64(1): {'cpu': -5}, np.int64(2): {'cpu': -37}, np.int64(3): {'cpu': -33}, np.int64(4): {'cpu': -44}}, 'link_level': {(0, 2): {'bw': -92}, (0, 4): {'bw': -244}, (1, 2): {'bw': -132}, (2, 3): {'bw': -80}, (3, 4): {'bw': -101}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (2, 3): {}, (3, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (2, 3): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (2, 3): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0,0.06818389892578125
47,25,9,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,77,0,1177.1396364841173,6411,834,5577,0.28717948717948716,0.42593926917138447,44,57.13963648411721,1120.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
47,25,9,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,78,0,1190.480917694336,6411,834,5577,0.28717948717948716,0.42593926917138447,45,47.480917694335986,1143.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
47,25,9,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,79,0,1195.9532444946365,6411,834,5577,0.28717948717948716,0.42593926917138447,43,101.95324449463646,1094.0,9,25,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
48,25,9,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,80,1,1200.0,6411,834,5577,0.28717948717948716,0.42593926917138447,47,114.27367386833356,1200.0,9,14,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,198.0,99.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.09306478500366211
48,25,9,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,81,0,1211.6741398124225,6411,834,5577,0.28717948717948716,0.42593926917138447,20,687.6741398124225,524.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
48,25,8,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,82,0,1225.7988471049302,6501,862,5639,0.2632478632478632,0.41955738548636134,42,151.79884710493022,1074.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
49,25,8,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,83,1,1230.0,6501,862,5639,0.2632478632478632,0.41955738548636134,48,173.26384215152254,1230.0,10,24,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,138.0,69.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,0.1293942928314209
49,25,8,3655.0,11619.0,2092634.6135138958,7925447.652198685,0.314570961356399,0.26403992624105654,21,84,0,1249.265267639189,6501,862,5639,0.2632478632478632,0.41955738548636134,6,1077.265267639189,172.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
