v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity
5,5,406.44918146423714,422.0,211.0,432.0,9306.0,1294,8012.0,0.5015408320493067,0.4426434782608696,6,36,0.0,0.0,20,0.25,42.2,86.39999998272,0.49999999995,643.0,0.4884259259247953,0.1100698096968537,0.5015408320493067,0.4426434782608696,0.2142857142780612,1,mcts,mip,pso_meta,rw_rank_bfs,sa_meta,6,0.4720921551550881,321.49999996785,0.4884259203705333,1,0,1,0.2220037783881557,14.472783803308268,1.1330556613285638,0.05889735378843708,0.16150773837225316,0.05241453326529554,0.006482820523141535,87.57901225644805,24.73076923076923,1.0236966578991313,0.4884259247953104,1.4676994463237338
10,21,805.666007825886,840.0,420.0,1657.0,10241.0,1490,8751.0,0.426040061633282,0.3912347826086956,5,36,0.0,0.0,20,0.5,42.0,78.90476190100453,0.4666666666562963,2077.0,0.2534701267349104,0.020656019890982,0.426040061633282,0.3912347826086956,0.178571428565051,1,mcts,pl_rank,pso_meta,rw_rank_bfs,sa_meta,5,0.4086374221209888,969.2666666451275,0.5322872594230341,2,0,1,0.1666816908956923,4.930669232098859,1.088959856362108,0.03480527902458641,0.17026625526565348,0.03408634048874338,0.0007189385358430355,98.8455913750921,9.843601895734597,0.8767195557840703,0.25347012658209406,0.7916779142200426
5,6,798.8505395560865,332.0,166.0,274.0,8782.0,1627,7155.0,0.3761503067484663,0.476782449725777,9,33,0.0,0.0,20,0.25,33.2,45.66666665905556,0.59999999994,440.0,0.6058394160561831,0.1601797838768289,0.3761503067484663,0.476782449725777,0.3214285714170918,1,mcts,sa_meta,mip,pl_rank,mip,3,0.4264663782371216,263.9999999736,0.7270072834713734,1,0,1,0.1793418647166362,19.95909086372934,0.7889332294667736,0.10063214297731071,0.227393431135235,0.08451290806414294,0.016119234913167777,78.98248520373257,14.193548387096774,0.8253011797407276,0.6058394138473014,2.4298128410329434
5,7,661.509189756853,110.0,55.0,114.0,8747.0,4756,3991.0,0.0242100943783339,0.1380129589632829,6,61,0.0,0.0,31,0.1612903225806451,11.0,16.285714283387755,0.69999999993,169.0,0.4824561403466451,0.1635268241369417,0.0242100943783339,0.1380129589632829,0.2142857142780612,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.0811115266708084,118.29999998817,0.675438555113422,1,0,1,0.0033413067619342,51.75739614344736,0.17541772267234745,0.11380286458494898,1.1916812825879024,0.09519304356168584,0.018609821023263143,77.51566343475452,4.694444444444445,1.0363635418970807,0.48245613611880583,2.1938361885347746
7,12,407.5091708522285,110.0,55.0,350.0,2671.0,678,1993.0,0.4155172413793103,0.6153994596680818,9,16,0.0,0.0,16,0.4375,7.857142857142857,29.16666666423611,0.5714285714013605,405.0,0.1571428571424081,0.7445730132925313,0.4155172413793103,0.6153994596680818,0.3214285714170918,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.515458350523696,231.428571417551,0.2693877458883384,1,0,1,0.2557090858275995,6.595061712110959,0.6751981329416309,0.19988221828877156,0.3401906671649821,0.051055312713905406,0.14882690557486616,21.37114594950691,4.764705882352941,2.121211850961926,0.15714285669387756,0.5398992489952935
2,1,164.43837915794091,48.0,12.0,29.0,8694.0,4682,4012.0,0.0393926959376282,0.1334773218142548,7,63,6741.973545475577,6741.973545475577,31,0.064516129032258,6.0,28.999999971,0.999999999,41.0,0.4137931034340071,0.1685951993879697,0.0393926959376282,0.1334773218142548,0.2499999999910714,0,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,2,0.0864350088759415,40.99999995899999,0.2068965447966708,0,0,1,0.0052580315527978,212.04877531588355,0.295124297355537,0.09408462587662661,1.1669990027001498,0.0782224096176142,0.015862216259012397,78.76028262628608,13.666666666666666,4.833332518111248,0.41379308917954866,2.113902947101186
3,3,51.830219371393,26.0,13.0,15.0,8622.0,4728,3894.0,0.0299548625359048,0.158963282937365,6,20,6012.305447081588,1451.246142399004,16,0.1875,4.333333333333333,4.999999998333333,0.9999999996666666,28.0,0.8666666666088889,0.1754805393516304,0.0299548625359048,0.158963282937365,0.2142857142780612,2,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.0944590727366349,27.999999990666662,0.8666664936222567,0,0,1,0.0047617232886449,307.92856043112283,0.18843769167761787,0.1290084204014602,1.2141756545418143,0.10636995320851009,0.022638467192950117,75.0968939929861,2.8,1.1538458868047954,0.8666666088888928,3.438138913718324
7,10,634.8755915471952,378.0,189.0,430.0,6330.0,910,5420.0,0.6782178217821782,0.6304881374420508,20,36,0.0,0.0,20,0.35,27.0,42.9999999957,0.4761904761678004,619.0,0.439534883719908,0.3946638615281629,0.6782178217821782,0.6304881374420508,0.714285714260204,1,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.6543529796121145,294.76190474786847,0.6279069622044893,1,0,1,0.4276082912354502,10.226171227421371,1.075701041470384,0.047729684340127365,0.16789667893581242,0.028892502808932415,0.01883718153119495,60.27871098126994,8.71830985915493,0.758377396844089,0.43953488269875607,1.351047125534357
3,2,513.3483154231568,51.0,17.0,46.0,8494.0,4680,3814.0,0.0398030365203118,0.1762419006479482,6,58,55954.96638112409,32340.943871658877,31,0.0967741935483871,5.666666666666667,22.9999999885,0.6666666664444444,63.0,0.3695652173832703,0.1877211437314717,0.0398030365203118,0.1762419006479482,0.2142857142780612,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.10802246858413,41.999999986,0.2463768010053564,0,0,1,0.0070149628078994,134.8253946853112,0.2258419282364165,0.1364388641276364,1.2270582062855118,0.11082640450417364,0.025612459623462768,73.35088288099857,9.0,2.7058818731777086,0.3695652093572781,1.5381059671503066
7,9,395.8045527860297,1304.0,652.0,1934.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,93.14285714285714,214.88888886501235,0.4285714285510204,2586.0,0.3371251292655961,-0.6229320072678588,0.0,0.0,0.0,2,mcts,pl_rank,mcts,rw_rank_bfs,pl_rank,2,0.0,1108.2857142329387,0.4334465928013639,1,0,1,0.0,6.56264500906317,0.0,0.0,0.18059130433526321,0.0,-0.0,169.71,40.40625,0.9887525454648326,0.3371251290914554,0.8645011204222376
10,25,1264.156705380767,1106.0,553.0,2618.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.625,55.3,104.7199999958112,0.5555555555432099,3171.0,0.2112299465239835,0.1480348092187051,0.0,0.0,0.0,2,mcts,pl_rank,mip,pl_rank,mip,3,0.0,1761.666666627519,0.5280748612885517,2,0,1,0.0,2.809523808637804,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,12.633466135458168,1.0520393620636252,0.21122994644338047,0.8382251194546119
5,5,201.63903511487771,64.0,32.0,60.0,8691.0,4793,3898.0,0.0166187935986869,0.1580993520518359,3,14,0.0,0.0,16,0.3125,6.4,11.9999999976,0.49999999995,92.0,0.5333333333244444,0.1688820885531222,0.0166187935986869,0.1580993520518359,0.1071428571390306,2,ga_meta,sa_meta,sa_meta,pl_rank,sa_meta,2,0.0873590728252614,45.9999999954,0.5333332889955593,1,0,1,0.0026274204998355,94.46739027752837,0.10511547496894974,0.141480558453149,1.2296049252874282,0.11758702625191911,0.02389353220122989,74.61392466483682,3.5384615384615383,0.9374998532343978,0.5333333244444446,1.4163803315972179
5,7,46.83437460068302,244.0,122.0,320.0,9004.0,1273,7731.0,0.5498585572842998,0.4729342787019361,14,36,0.0,0.0,20,0.25,24.4,45.7142857077551,0.69999999993,442.0,0.3812499999988086,0.1389499856555417,0.5498585572842998,0.4729342787019361,0.4999999999821428,1,d_round,sa_meta,d_round,rw_rank_bfs,d_round,2,0.511396417993118,309.39999996906,0.5337499884004689,1,0,1,0.2600469601773375,20.371040677893575,1.162650751691637,0.07692427858236367,0.16466175136920685,0.06623565117678135,0.010688627405582326,83.11373795644398,12.277777777777779,1.3114753557685743,0.3812499988085938,1.0322043173208422
2,1,672.6737136970636,42.0,21.0,40.0,4471.0,887,3584.0,0.2353448275862069,0.3083751447317637,6,10,94846.99363128596,41033.096535520875,16,0.125,10.5,39.99999996,0.999999999,61.0,0.5249999999868751,0.5724395142010137,0.2353448275862069,0.3083751447317637,0.2142857142780612,2,d_round,pl_rank,d_round,rw_rank_bfs,d_round,4,0.2718599861589853,60.99999993899999,0.2624999937000002,0,0,1,0.0725744952687685,73.29508076565442,0.7631745568092436,0.0730303171455568,0.24748883921666048,0.031224877876808305,0.041805439268748495,41.444814520422156,20.333333333333332,3.809523439093006,0.5249999868750004,3.4191915884245323
3,3,22.043365422586767,220.0,22.0,31.0,8177.0,4629,3548.0,0.0502667213787443,0.2336933045356372,9,56,1851.6426954972883,1168.298367397099,31,0.0967741935483871,7.333333333333333,10.33333332988889,0.9999999996666666,53.0,0.7096774193319458,0.2180357655159223,0.0502667213787443,0.2336933045356372,0.3214285714170918,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1419800129571907,52.999999982333335,0.7096773509129445,0,0,1,0.0117469962271709,154.28301595692423,0.21509604814129682,0.1834265831568929,1.3046786918532474,0.14343302768230978,0.03999355547458312,66.77120829526086,5.3,1.4090907160027812,0.7096773964620194,2.226526246433934
6,11,2142.4399196061,1154.0,577.0,2678.0,9625.0,4944,4681.0,0.0,0.0,0,0,0.0,0.0,31,0.1935483870967742,96.16666666666669,243.45454543241323,0.7333333332844444,3255.0,0.2154592979834893,0.0795639284689682,0.0,0.0,0.0,0,mcts,pso_meta,mcts,rw_rank_bfs,pso_meta,2,0.0,2386.9999998408666,0.3950087113832726,1,0,1,0.0,2.9569892464033827,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,48.582089552238806,1.856499113851317,0.21545929790311455,1.2119131584260716
7,13,401.6958796214675,1470.0,735.0,3330.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,105.0,256.153846134142,0.6190476190181405,4065.0,0.2207207207206544,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,2516.428571308741,0.4099099083411926,1,0,1,0.0,2.263714636589492,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,44.18478260869565,1.5102040670616728,0.22072072065443823,0.819571364629011
5,6,747.6037259010285,560.0,40.0,114.0,15682.0,2431,13251.0,0.1207956600361663,0.0785118219749652,11,36,204095.8171709808,115130.9737887584,20,0.25,8.0,18.999999996833335,0.59999999994,154.0,0.3508771929793782,-0.4996652959739887,0.1207956600361663,0.0785118219749652,0.3928571428431122,1,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,3,0.0996537410055657,92.39999999076,0.4210526094884591,1,0,1,0.0094838873561079,101.83116816992748,1.5385469149826703,0.042283838061201104,0.18345785222372213,0.06341160452096736,-0.021127766459766256,150.18904851524243,4.967741935483871,1.4249998214950224,0.35087718990458605,1.3933073203993263
7,8,11.291763483750268,324.0,162.0,465.0,8697.0,1390,7307.0,0.4670245398773006,0.4656672760511883,11,36,0.0,0.0,20,0.35,23.142857142857142,58.124999992734374,0.3809523809342404,627.0,0.3483870967734443,0.1683083102228172,0.4670245398773006,0.4656672760511883,0.3928571428431122,1,mcts,mcts,mip,pl_rank,mip,3,0.4663459079642444,238.85714284576872,0.398156675227412,1,0,1,0.2174780453337221,13.870813375006676,1.0029125106773715,0.0013572638261122871,0.19022854794166846,0.0011288250450127726,0.00022843878109951463,86.85195876504301,11.0,0.9567900819488486,0.348387096024974,0.3329823354443602
5,6,194.1853150804946,820.0,410.0,1379.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.25,82.0,229.83333329502776,0.59999999994,1789.0,0.2973168963014522,-0.6547767045997896,0.0,0.0,0.0,1,mcts,mip,mcts,pl_rank,rw_rank_bfs,4,0.0,1073.39999989266,0.3567802740691213,1,0,1,0.0,9.672442700015402,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,57.70967741935484,1.6817072961160897,0.2973168960860646,0.9408205673403677
7,11,74.05441651711399,1530.0,153.0,568.0,8689.0,1176,7513.0,0.5490797546012269,0.4506032906764168,13,36,91457.20439863576,53393.234308839186,20,0.35,21.857142857142858,51.63636363166942,0.5238095237845805,721.0,0.2693661971826243,0.1690733479965573,0.5490797546012269,0.4506032906764168,0.4642857142691327,1,ga_meta,sa_meta,ga_meta,pl_rank,ga_meta,3,0.4998415226388218,377.6666666486825,0.423289730271552,1,0,1,0.2474171442671122,12.051317597709684,1.218540892668788,0.09847646392481013,0.15652868359423283,0.08182671847018029,0.016649745454629845,78.33338004957325,9.243589743589743,1.237472710096708,0.2693661967088623,0.6092851407270119
10,19,37.856141114457934,710.0,355.0,1611.0,11020.0,1783,9237.0,0.3269158172895432,0.3697031729785056,4,22,0.0,0.0,16,0.625,35.5,84.78947367974793,0.4222222222128395,1966.0,0.2203600248291617,-0.0538395333269581,0.3269158172895432,0.3697031729785056,0.1428571428520408,2,mip,mip,rw_rank_bfs,pl_rank,rw_rank_bfs,2,0.3483094951340244,830.0888888704426,0.4186840422597785,2,0,1,0.1208618149488055,5.6052899259383056,0.8842632601513805,0.04278735568896236,0.19302803938583651,0.04509100695155066,-0.002303651262588299,105.48483340307635,10.293193717277488,1.0084506757428047,0.22036002469251392,0.3405172369393894
5,5,101.67671304531154,66.0,33.0,100.0,7894.0,4259,3635.0,0.0514476614699331,0.1774157049106133,10,59,0.0,0.0,31,0.1612903225806451,6.6,19.999999996,0.49999999995,133.0,0.3299999999967,0.2450989767619776,0.0514476614699331,0.1774157049106133,0.357142857130102,0,mip,mip,mip,pl_rank,mip,2,0.1144316831902731,66.49999999335,0.3299999835660008,1,0,1,0.0091276231256907,59.35338301238058,0.2899820594450429,0.1259680434406802,1.1716643738179742,0.09509340488866114,0.03087463855201906,68.9960826507927,5.115384615384615,1.515151285128593,0.3299999967,0.7642115816520929
3,2,409.2994165546682,165.0,15.0,40.0,8780.0,4751,4029.0,0.025235945835043,0.1298056155507559,6,60,55255.42123488021,22511.46791050675,31,0.0967741935483871,5.0,19.99999999,0.6666666664444444,55.0,0.374999999990625,0.1603710433202639,0.025235945835043,0.1298056155507559,0.2142857142780612,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.0775207806928994,36.66666665444444,0.2499999876250006,0,0,1,0.0032757674831232,159.63636073388437,0.19441186204547065,0.1045696697157129,1.1792007939490692,0.08779972268374862,0.01676994703196428,78.6187829989604,7.857142857142857,2.6666661311112176,0.3749999906250003,1.5042217938235423
9,14,1536.5376049707982,766.0,383.0,1034.0,8621.0,1336,7285.0,0.485362095531587,0.4932173913043478,5,36,0.0,0.0,20,0.45,42.55555555555556,73.85714285186735,0.3888888888780865,1417.0,0.3704061895547675,0.1755761690733479,0.485362095531587,0.4932173913043478,0.178571428565051,1,mcts,pl_rank,sa_meta,rw_rank_bfs,sa_meta,4,0.4892897434179674,551.0555555402485,0.5761873982144196,2,0,1,0.2393890265961009,6.083980235649978,0.9840713649140611,0.007855295772760784,0.1833905284580109,0.006476093034041381,0.0013792027387194024,85.53279495143029,11.15748031496063,0.6749347099215217,0.3704061891968992,1.057006787237382
9,21,264.08780479495465,738.0,369.0,1622.0,11889.0,1927,9962.0,0.2725556813892035,0.3202320027294438,3,18,0.0,0.0,16,0.5625,41.0,77.23809523441723,0.5833333333171297,1991.0,0.227496917385803,-0.1369417614994741,0.2725556813892035,0.3202320027294438,0.1071428571390306,2,mip,mip,mip,pl_rank,mip,1,0.2963938420593236,1161.4166666344051,0.5308261337198836,2,0,1,0.0872810517065528,5.971371167267016,0.8511167776779036,0.0476763213402403,0.19343505318275095,0.054205200766387775,-0.0065288794261474745,113.22176215585884,10.478947368421053,1.0989159622742086,0.22749691724568621,0.7405105757605452
8,14,143.93565260246453,1604.0,802.0,3822.0,9625.0,4944,4681.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,100.25,272.9999999805,0.4999999999821428,4624.0,0.2098377812662978,0.0795639284689682,0.0,0.0,0.0,0,mcts,pso_meta,mcts,rw_rank_bfs,pso_meta,2,0.0,2311.9999999174283,0.367216115897233,2,0,1,0.0,2.081531141418354,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,40.92035398230089,1.3615959962471718,0.20983778121145008,0.5221068124814512
8,13,510.09354385576535,126.0,63.0,209.0,3682.0,735,2947.0,0.3663793103448276,0.4313006561173292,10,16,0.0,0.0,16,0.5,7.875,16.07692307568639,0.4642857142691327,272.0,0.3014354066971223,0.6478913646361288,0.3663793103448276,0.4313006561173292,0.357142857130102,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.3988399832310784,126.2857142812041,0.4898325054547962,2,0,1,0.1580196369395387,13.536764656114835,0.84947346050802,0.06492134577250158,0.24940617568734097,0.02285936646594156,0.04206197930656003,34.42959604865649,2.5904761904761906,0.9478456845205425,0.3014354052562899,0.8728189690537619
2,1,611.2432736368179,52.0,13.0,13.0,8758.0,4701,4057.0,0.0354944604021337,0.1237580993520518,6,63,15892.325114557265,15892.325114557265,31,0.064516129032258,6.5,12.999999987,0.999999999,26.0,0.9999999999230768,0.1624748971980492,0.0354944604021337,0.1237580993520518,0.2142857142780612,0,d_round,ga_meta,d_round,pl_rank,pl_rank,3,0.0796262798770927,25.999999974,0.4999999620384645,0,0,1,0.0043927269568947,336.84614089053304,0.28680283379539023,0.0882636389499181,1.158737983446207,0.07392301328520443,0.014340625664713674,79.84987050076617,8.666666666666666,1.9999996883077402,0.9999999230769291,6.417129702559526
8,19,835.2809952992309,998.0,499.0,2015.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5,62.375,106.05263157336564,0.6785714285471939,2514.0,0.2476426799006215,0.1480348092187051,0.0,0.0,0.0,2,mcts,mip,mip,pl_rank,mip,3,0.0,1705.9285713676454,0.5881513592493793,2,0,1,0.0,3.5437549707463187,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,16.431372549019606,1.1537360249169049,0.24764267977784482,1.1307570734676977
4,5,630.9398614040185,420.0,105.0,199.0,8662.0,1276,7386.0,0.5107361963190185,0.459890310786106,12,36,374778.27767398703,191805.7178668216,20,0.2,26.25,39.79999999204,0.8333333331944445,304.0,0.5276381909521225,0.1716553504829301,0.5107361963190185,0.459890310786106,0.4285714285561224,1,ga_meta,sa_meta,ga_meta,pl_rank,rw_rank_bfs,5,0.4853132535525622,253.33333329111113,0.6595477222538261,0,0,1,0.234882628054867,28.493420958903226,1.11055848271193,0.05084588553291247,0.1727592742793448,0.042117917231145434,0.008727968301767036,82.21572939513912,14.476190476190476,1.263492014895754,0.5276381883033257,2.8355251022324204
4,3,53.86941983211133,64.0,32.0,40.0,8869.0,4771,4098.0,0.0211325400082068,0.1149028077753779,4,14,10558.40628709382,3878.598227912016,16,0.25,8.0,13.33333332888889,0.4999999999166666,72.0,0.79999999998,0.1518599980874055,0.0211325400082068,0.1149028077753779,0.1428571428520408,2,d_round,pl_rank,pl_rank,pl_rank,pl_rank,4,0.0680176738917923,35.999999994,0.5999999552000034,0,0,1,0.0024281881823684,123.18055384471454,0.18391505396860466,0.0937702677671711,1.1642264516436733,0.07953031508339299,0.014239952683778104,80.37351495172959,5.538461538461538,0.833333228750013,0.7999999800000005,1.6019824706993575
7,14,682.4845783045753,642.0,321.0,1131.0,14486.0,2208,12278.0,0.1664779161947904,0.1621972023200273,2,22,0.0,0.0,16,0.4375,45.857142857142854,80.78571427994387,0.6666666666349206,1452.0,0.2838196286469639,-0.3852921487998471,0.1664779161947904,0.1621972023200273,0.0714285714260204,2,mip,mip,rw_rank_bfs,pl_rank,rw_rank_bfs,2,0.1643375592574088,967.9999999539046,0.5676392503084948,1,0,1,0.0270022522548629,9.97658401516764,1.0263857047337612,0.004280713874763115,0.1798338491464543,0.005930039321967915,-0.0016493254472048,144.23989578810182,14.666666666666666,1.1744548029094561,0.28381962839626906,1.235032427808049
6,7,341.4694495781517,324.0,162.0,385.0,6723.0,1030,5693.0,0.6357850070721358,0.6118761930733569,15,36,0.0,0.0,20,0.3,27.0,54.999999992142854,0.4666666666355555,547.0,0.4207792207781278,0.3570813808931816,0.6357850070721358,0.6118761930733569,0.5357142856951531,1,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.6238306000727464,255.2666666496489,0.4909090820536012,1,0,1,0.3890217097404158,12.290676394349768,1.0390728961128521,0.023908813998778866,0.18092394165098824,0.015371421680576676,0.008537392318202188,65.6226104348621,12.720930232558139,0.9506172485433939,0.42077921968628773,1.1460140093469604
6,8,803.6739103089274,1048.0,524.0,2090.0,9625.0,4944,4681.0,0.0,0.0,0,0,0.0,0.0,31,0.1935483870967742,87.33333333333333,261.24999996734374,0.5333333332977778,2614.0,0.2507177033491623,0.0795639284689682,0.0,0.0,0.0,0,pso_meta,pso_meta,pso_meta,rw_rank_bfs,pso_meta,1,0.0,1394.133333240391,0.3342902698945827,1,0,1,0.0,3.6820964025699703,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,53.3469387755102,1.5954198287542896,0.2507177032293217,0.8946192148055483
2,1,349.5894409100426,24.0,8.0,17.0,16477.0,2553,13924.0,0.0766726943942134,0.0317107093184979,11,36,8739.736022751065,8739.736022751065,20,0.1,4.0,16.999999983,0.999999999,25.0,0.470588235266436,-0.5756909247394091,0.0766726943942134,0.0317107093184979,0.3928571428431122,1,ga_meta,ga_meta,mcts,pl_rank,mcts,4,0.0541917018563556,24.999999975,0.2352941040415233,0,0,1,0.0024313455246009,659.079973636801,2.417803897738464,0.0449619850757155,0.18335248490495887,0.07084619184207366,-0.025884206766358164,157.36161371907437,8.333333333333334,4.2499989290002675,0.47058820761245834,2.7574662817083944
3,2,251.1398558754044,300.0,100.0,126.0,9348.0,1423,7925.0,0.4543711656441718,0.4204753199268738,12,36,91414.9075386472,56757.60742784139,20,0.15,33.333333333333336,62.9999999685,0.6666666664444444,226.0,0.7936507936444949,0.1060533613847183,0.4543711656441718,0.4204753199268738,0.4285714285561224,1,ga_meta,mip,pl_rank,pl_rank,pl_rank,5,0.4374232427855228,150.66666661644445,0.5291005209666585,0,0,1,0.1910518612397797,41.3628316753857,1.0806105935363797,0.03389584571729798,0.17955835959879388,0.03030107734200072,0.0035947683752972585,90.31141634234699,32.285714285714285,1.259999961150001,0.7936507873519779,2.9259174155080974
3,3,874.7835670134227,69.0,23.0,55.0,8425.0,4733,3692.0,0.0289290110791957,0.2025917926565874,8,61,191577.6011759396,68233.11822704697,31,0.0967741935483871,7.666666666666667,18.33333332722222,0.9999999996666666,78.0,0.4181818181742149,0.1943195945299799,0.0289290110791957,0.2025917926565874,0.2857142857040816,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1157604018678915,77.99999997399999,0.418181795511296,0,0,1,0.0058607802143165,108.0128191280408,0.14279388076866545,0.17366278157739168,1.2819609964025025,0.13991670027632447,0.03374608130106722,69.61891065210474,7.8,2.3913040343226615,0.41818181057851256,2.8332315769709226
6,9,782.3617907767425,386.0,193.0,733.0,12421.0,2085,10336.0,0.2129105322763307,0.2947117024906175,3,22,0.0,0.0,16,0.375,32.166666666666664,81.44444443539506,0.59999999996,926.0,0.263301500681769,-0.1878167734531892,0.2129105322763307,0.2947117024906175,0.1071428571390306,2,mip,mip,mip,pl_rank,mip,1,0.2538111173834741,555.5999999629599,0.3949522462177305,1,0,1,0.0627472254453409,13.413606896961548,0.7224341892189359,0.08180117021428682,0.20172213620339374,0.09716480206862929,-0.015363631854342476,114.04947664768343,16.836363636363636,1.5191709369577717,0.26330150032291744,1.0527206821387896
3,2,335.9877338046161,168.0,21.0,37.0,15650.0,2390,13260.0,0.1356238698010849,0.0778859527121001,14,36,28558.957373392368,19487.288560667737,20,0.15,7.0,18.49999999075,0.6666666664444444,58.0,0.5675675675522279,-0.4966051448790283,0.1356238698010849,0.0778859527121001,0.4999999999821428,1,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,3,0.1067549112565925,38.666666653777774,0.3783783581146833,0,0,1,0.0105631943099593,269.8275815546969,1.741291257117254,0.057737917088984805,0.18024132728655798,0.08641086376997342,-0.028672946680988624,147.4640159755739,8.285714285714286,1.7619045087358634,0.567567552227904,2.2021797678760597
4,5,50.39289489713439,390.0,26.0,70.0,15345.0,2414,12931.0,0.1269439421338155,0.1007649513212796,12,36,8466.006342718578,4837.717910124901,20,0.2,6.5,13.9999999972,0.8333333331944445,96.0,0.3714285714232653,-0.4674380797551878,0.1269439421338155,0.1007649513212796,0.4285714285561224,1,ga_meta,pl_rank,sa_meta,pl_rank,sa_meta,4,0.1138544467275475,79.99999998666667,0.4642856812153085,0,0,1,0.0127915001496452,159.84374833496096,1.2597900428595235,0.026178990812535885,0.18668316447400177,0.03841604800787636,-0.012237057195340477,149.43283385981636,4.571428571428571,1.7948715180795956,0.37142856612244907,1.2193690261443266
3,2,133.5229591422886,405.0,27.0,23.0,8090.0,4307,3783.0,0.0407572383073496,0.1439239646978954,7,46,7877.854589395029,6676.147957114431,31,0.0967741935483871,9.0,11.49999999425,0.6666666664444444,50.0,1.1739130434272211,0.2263555513053456,0.0407572383073496,0.1439239646978954,0.2499999999910714,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.0923406015026225,33.33333332222222,0.7826086279905541,0,0,1,0.0058659433273306,161.79999676400007,0.2831839381923822,0.1031667263905458,1.1385144062546884,0.07981436516204607,0.023352361228499742,72.55381183500485,7.142857142857143,0.8518517564917802,1.1739129924385654,3.8361403428808316
10,25,408.8073737870176,1180.0,590.0,2731.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.625,59.0,109.2399999956304,0.5555555555432099,3321.0,0.216038081288826,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,pl_rank,mip,pl_rank,mip,4,0.0,1844.999999959,0.5400951982997511,2,0,1,0.0,2.682625714338264,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,13.231075697211155,1.0286252179065674,0.2160380812097993,0.7220097370086592
7,10,124.44632329109982,1438.0,719.0,2906.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,102.71428571428572,290.59999997094,0.4761904761678004,3625.0,0.2474191328285452,0.0763125179305728,0.0,0.0,0.0,0,mip,mip,mip,pl_rank,mip,1,0.0,1726.1904761082767,0.3534559028599491,1,0,1,0.0,2.6645517234028824,0.0,0.0,0.9616165716974783,0.0,0.0,96.59,51.056338028169016,1.3472415258595025,0.24741913274348964,0.5692852646590557
