v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity,graph_avg_degree,graph_degree_variance,graph_degree_max,graph_degree_min,graph_clustering_coeff,graph_diameter,graph_avg_shortest_path,graph_density,graph_num_components,complexity_network_stress,vnr_size_resource_ratio,graph_bottleneck_load,placement_difficulty,rank_friendly_indicator,exact_friendly_indicator
7,10,15.723098415478956,336.0,168.0,391.0,8021.0,1150,6871.0,0.5933521923620934,0.5315653122443414,16,36,0.0,0.0,20,0.35,24.0,39.09999999609,0.4761904761678004,559.0,0.4296675191804868,0.2329540021038538,0.5933521923620934,0.5315653122443414,0.5714285714081633,1,d_round,sa_meta,d_round,rw_rank_bfs,d_round,2,0.5624587523032174,266.19047617780046,0.6138107260508766,1,0,1,0.3154054434038207,14.348837183633565,1.11623362635018,0.0617868801177519,0.1673701062192737,0.0473933791168105,0.0143935010009413,75.25407434575511,7.873239436619718,0.7757936183543946,0.4296675180826917,0.5763255043023311,3.142857142857143,0.4081632653061225,4,2,0.4285714285714285,2,1.4761904761904765,0.5238095238095238,1,0.4659080042077076,0.06968337073049115,64,0.22186095437405784,2.9486698053442084,26.736666666666665
8,16,2734.707737930094,1446.0,723.0,4223.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.4,90.375,263.9374999835039,0.5714285714081633,4946.0,0.171205304286012,-0.6547767045997896,0.0,0.0,0.0,1,rw_rank_bfs,sa_meta,rw_rank_bfs,pl_rank,rw_rank_bfs,2,0.0,2826.285714184776,0.3424106072961888,2,0,1,0.0,3.498584714213792,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,38.34108527131783,1.6688401315383197,0.1712053042455114,0.7742535315674008,4.5,1.25,6,3,0.625,3,1.3928571428571428,0.6428571428571429,1,-1.964330113799369,0.2858133487431378,0,-1.1224743507024082,4.5,43.26
3,2,10.87992138655132,52.0,4.0,45.0,8130.0,4301,3829.0,0.0420935412026726,0.1335143697669155,9,53,533.1161479410147,533.1161479410147,31,0.0967741935483871,1.3333333333333333,22.49999998875,0.6666666664444444,49.0,0.0888888888869135,0.2225303624366452,0.0420935412026726,0.1335143697669155,0.3214285714170918,0,ga_meta,ga_meta,mip,pl_rank,mip,3,0.087803955484794,32.666666655777775,0.0592592566551441,0,0,1,0.0056200926249325,165.91836396084972,0.3152711277821977,0.0914208285642429,1.1232697829398617,0.0710769184495835,0.0203439101146593,73.86748663772704,7.0,11.249991553131336,0.0888888869135803,0.146657759747496,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2225303624366452,0.006026319025950067,18,0.14835357490831227,1.8171583428715141,40.65
9,16,2865.077374306415,1014.0,507.0,1740.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5625,56.333333333333336,108.74999999320312,0.4444444444320988,2247.0,0.2913793103446601,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,3,0.0,998.666666638926,0.5180076581043358,2,0,1,0.0,3.964842009806479,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,15.49655172413793,0.8579881503724572,0.2913793101773682,1.030925849244591,3.7777777777777777,1.2839506172839503,5,2,0.4444444444444444,3,1.5833333333333333,0.4722222222222222,1,0.4441044276561153,0.2521885521885522,0,0.19737974561945737,3.7777777777777777,22.2725
5,6,35.10832406063858,266.0,133.0,245.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.3125,26.6,40.83333332652778,0.59999999994,378.0,0.5428571428549271,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0,226.79999997732,0.6514285555837905,1,0,1,0.0,25.462962895600626,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,12.193548387096774,0.9210525967072958,0.5428571406413994,1.168181914523433,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.0795639284689682,0.03926864741325577,0,0.047738357076607084,2.4,48.125
6,11,640.2121799608809,430.0,215.0,945.0,8475.0,1120,7355.0,0.5685670261941449,0.4883478260869565,7,34,0.0,0.0,20,0.3,35.833333333333336,85.90909090128099,0.7333333332844444,1160.0,0.2275132275129867,0.1895381084441044,0.5685670261941449,0.4883478260869565,0.2499999999910714,1,mcts,mcts,mcts,rw_rank_bfs,rw_rank_bfs,3,0.5284574261405507,850.6666666099555,0.4171075789569489,1,0,1,0.2776584712266363,7.306034476460314,1.164264140348122,0.0802192001071884,0.1522773623178412,0.0650146046579728,0.0152045954492155,77.95142279091579,17.313432835820894,1.758139485542323,0.2275132272724727,1.0783666584201412,4.333333333333333,0.2222222222222222,5,4,0.8222222222222223,2,1.1333333333333333,0.8666666666666667,1,0.3790762168882088,0.1368570080226522,35,0.27798922569948714,3.9857167995355165,28.25
3,2,454.42989103763665,64.0,32.0,31.0,8680.0,4755,3925.0,0.0244152646696758,0.152267818574514,6,20,138146.68687544155,28629.083135371107,16,0.1875,10.666666666666666,15.49999999225,0.6666666664444444,63.0,1.0322580644828303,0.1699340154920149,0.0244152646696758,0.152267818574514,0.2142857142780612,2,d_round,pl_rank,mcts,pl_rank,mcts,4,0.0883415416220949,41.999999986,0.6881719989566452,0,0,1,0.0037176590911709,137.77777559082895,0.160343167420899,0.1278525539048381,1.2114649678442129,0.1061260560288797,0.0217264978759584,75.70239832106004,9.0,0.9687499083724044,1.0322580312174827,4.212467465719201,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.1699340154920149,0.007257228429904389,12,0.11328934362358013,1.7442948921903239,43.4
4,3,392.4185059558076,82.0,41.0,83.0,4375.0,949,3426.0,0.1818965517241378,0.3388653029718256,6,16,146764.52122747205,48659.894738520146,16,0.25,10.25,27.666666657444445,0.4999999999166666,124.0,0.4939759036085063,0.5816199674858946,0.1818965517241378,0.3388653029718256,0.2142857142780612,2,d_round,pl_rank,d_round,rw_rank_bfs,d_round,4,0.2603809273479817,61.99999998966666,0.3704819144434247,0,0,1,0.0616384301095303,35.28225777998179,0.5367796978599588,0.1569687512476878,0.2769994161479862,0.0656725912507061,0.0912961599969816,36.88261713291366,9.538461538461538,1.3495933635925177,0.493975897662941,1.4757218779443582,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,1.7448599024576839,0.0283363802559415,12,0.8724299510834369,1.2645468731284684,10.9375
5,6,552.4976755453773,414.0,207.0,566.0,10161.0,1728,8433.0,0.347678369195923,0.4245649948822927,4,21,0.0,0.0,16,0.3125,41.4,94.3333333176111,0.59999999994,773.0,0.3657243816247955,0.0283063976283829,0.347678369195923,0.4245649948822927,0.1428571428520408,2,mip,mip,rw_rank_bfs,pl_rank,rw_rank_bfs,2,0.3861216820391078,463.79999995362,0.4388692533713507,1,0,1,0.1476120650383509,13.1448900218048,0.8189030053909849,0.0768866256863697,0.2049092849276758,0.0747102422873867,0.002176383398983,93.79754996400796,24.93548387096774,1.3671497250665927,0.3657243809792855,1.3860056324222587,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.0283063976283829,0.07606770320802991,12,0.016983838575331353,2.2154720983527127,50.805
2,1,343.97173717590755,46.0,23.0,4.0,3682.0,735,2947.0,0.3663793103448276,0.4313006561173292,10,16,12039.010801156765,9287.236903749505,16,0.125,11.5,3.999999996,0.999999999,27.0,5.7499999985625,0.6478913646361288,0.3663793103448276,0.4313006561173292,0.357142857130102,2,d_round,mcts,mcts,rw_rank_bfs,mcts,4,0.3988399832310784,26.999999973,2.8749992841251784,0,1,0,0.1580196369395387,136.3703653196161,0.84947346050802,0.0649213457725015,0.2494061756873409,0.0228593664659415,0.04206197930656,34.42959604865649,9.0,0.3478260560151256,5.749998562500359,33.599909289566796,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.6478913646361288,0.007330980179201738,10,0.6478913639882375,0.9350786542274985,18.41
4,4,1586.4590072748983,168.0,84.0,228.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.25,21.0,56.99999998575,0.6666666665555555,312.0,0.3684210526299631,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,pl_rank,rw_rank_bfs,pl_rank,3,0.0,207.99999996533333,0.3684210462601571,0,0,1,0.0,30.849358875482825,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,18.352941176470587,1.8095237226020449,0.3684210510156971,1.81014839820654,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.1591278569379364,0.03241221691252857,0,0.10608523794094339,2.0,32.08333333333333
9,22,152.80245002078274,208.0,104.0,604.0,4285.0,922,3363.0,0.2051724137931034,0.3510227711308374,7,11,0.0,0.0,16,0.5625,11.555555555555555,27.45454545329752,0.6111111110941359,708.0,0.1721854304632911,0.5902266424404705,0.2051724137931034,0.3510227711308374,0.2499999999910714,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.2780975924619704,432.66666665464817,0.4208977035993846,2,0,1,0.072020189249258,6.05225987845726,0.5844972069331148,0.145850357337734,0.2741599761301933,0.0597655906275404,0.0860847667101935,36.6003121880781,3.557788944723618,1.451922951169571,0.1721854301785009,0.5298753974242847,5.111111111111111,1.2098765432098766,6,3,0.5444444444444445,2,1.3611111111111112,0.6388888888888888,1,1.180453284880941,0.16518898740083995,42,0.7213881185183143,4.365653729162693,14.283333333333333
5,6,812.1824776690048,202.0,101.0,313.0,7782.0,1206,6576.0,0.5375766871165644,0.5191224862888483,13,36,0.0,0.0,20,0.25,20.2,52.16666665797222,0.59999999994,414.0,0.3226837060692566,0.2558095055943387,0.5375766871165644,0.5191224862888483,0.4642857142691327,1,mcts,sa_meta,rw_rank_bfs,pl_rank,rw_rank_bfs,3,0.5283495867027064,248.39999997516,0.3872204399261257,1,0,1,0.2790681463868731,18.797101403871736,1.035546842543449,0.018454200827716,0.1833941605560531,0.0137334408378394,0.0047207599898766,76.38389409158712,13.35483870967742,1.549504873373686,0.3226837050393492,1.2973734994472363,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.2558095055943387,0.053192856225106,39,0.15348570334125464,2.3557099180134817,38.91
7,12,723.3545188764052,322.0,161.0,624.0,8098.0,1127,6971.0,0.6014851485148515,0.5247477502045268,15,36,0.0,0.0,20,0.35,23.0,51.99999999566667,0.5714285714013605,785.0,0.258012820512407,0.2255905135316056,0.6014851485148515,0.5247477502045268,0.5357142856951531,1,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.5631164493596892,448.571428550068,0.4423076838386343,1,0,1,0.315627978464604,10.315923553737678,1.146234551831549,0.0767373983103246,0.1616697747580447,0.0594261692184191,0.0173112290919055,74.76580548482991,9.235294117647058,1.2919254094986583,0.2580128200993384,0.9709068051340672,3.7142857142857144,1.0612244897959184,5,2,0.7047619047619048,2,1.380952380952381,0.6190476190476191,1,0.4511810270632112,0.09692554636374862,75,0.2578177297381294,3.4292610919902233,26.993333333333332
2,1,683.9020441676497,140.0,20.0,1.0,8231.0,4388,3843.0,0.0227171492204899,0.130346232179226,6,35,14361.942927520644,14361.942927520644,31,0.064516129032258,10.0,0.999999999,0.999999999,21.0,19.99999998,0.2128717605431768,0.0227171492204899,0.130346232179226,0.2142857142780612,0,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,2,0.0765316906998579,20.999999979,9.99999001000998,0,1,0,0.002961094806744,391.95236228798274,0.1742817921078222,0.1076290829587361,1.141816289060157,0.0847178905836623,0.0229111923750737,73.45105018166643,7.0,0.099999989800001,19.999980000020003,130.5855162752583,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.2128717605431768,0.002551020408163265,6,0.21287176033030505,0.8923709170412639,41.155
5,5,1312.2863014880895,436.0,218.0,358.0,10161.0,1728,8433.0,0.347678369195923,0.4245649948822927,4,21,0.0,0.0,16,0.3125,43.6,71.59999998568,0.49999999995,576.0,0.6089385474843326,0.0283063976283829,0.347678369195923,0.4245649948822927,0.1428571428520408,2,mip,rw_rank_bfs,rw_rank_bfs,pl_rank,rw_rank_bfs,2,0.3861216820391078,287.9999999712,0.608938539103093,1,0,1,0.1476120650383509,17.640624969373913,0.8189030053909849,0.0768866256863697,0.2049092849276758,0.0747102422873867,0.002176383398983,93.79754996400796,22.153846153846153,0.821100898352273,0.6089385457850879,2.186177042542574,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.0283063976283829,0.056681755559929145,12,0.01415319881277613,2.2154720983527127,50.805
6,6,1108.290652232164,628.0,314.0,599.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,52.333333333333336,99.83333331669444,0.3999999999733333,913.0,0.5242070116852684,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,rw_rank_bfs,mip,pl_rank,rw_rank_bfs,5,0.0,365.1999999756533,0.52420700652269,1,0,1,0.0,9.75794084363862,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,24.675675675675677,0.7630573100820045,0.5242070108110066,1.4701859604514544,2.6666666666666665,1.5555555555555554,4,1,0.5,3,1.5333333333333334,0.5333333333333333,1,0.4441044276561153,0.10246913580246914,0,0.1776417710506033,2.6666666666666665,22.2725
5,6,869.3117796796065,312.0,104.0,218.0,7318.0,1222,6096.0,0.531441717791411,0.5542230347349177,12,36,394667.5479745414,279918.3930568333,20,0.25,20.8,36.33333332727778,0.59999999994,322.0,0.4770642201812979,0.3001816964712632,0.531441717791411,0.5542230347349177,0.4285714285561224,1,ga_meta,sa_meta,ga_meta,pl_rank,rw_rank_bfs,4,0.5428323762631644,193.19999998068,0.5724770485593473,1,0,1,0.2945372416190935,22.72670800395432,0.9588933075513344,0.0227813169435067,0.200459317552418,0.0159427825755553,0.0068385343679513,71.51286322607419,10.387096774193548,1.0480768724091247,0.4770642179951183,1.9375061214929865,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.3001816964712632,0.04399508129525891,36,0.180109017864747,2.345324839335584,36.59
5,5,284.9487796914676,100.0,50.0,110.0,4046.0,889,3157.0,0.2336206896551724,0.390775762253956,7,11,158146.57272876453,45591.80475063482,16,0.3125,10.0,21.9999999956,0.49999999995,160.0,0.4545454545413223,0.6130821459309553,0.2336206896551724,0.390775762253956,0.2499999999910714,2,d_round,mcts,d_round,rw_rank_bfs,d_round,4,0.3121982259545642,79.999999992,0.4545454339752075,1,0,1,0.0912933030782948,25.287499841953128,0.5978366991621376,0.1571550725987835,0.2815964522389622,0.0608061034459862,0.0963489691527973,34.10150576265322,6.153846153846154,1.0999998896700112,0.4545454504132232,1.285411977767294,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.6130821459309553,0.03953545836422041,21,0.3065410729348236,2.0228278257629198,20.23
3,2,904.7047454982772,120.0,15.0,33.0,16316.0,2568,13748.0,0.07124773960217,0.0439499304589707,9,36,43425.8277839173,43425.8277839173,20,0.15,5.0,16.49999999175,0.6666666664444444,48.0,0.4545454545316805,-0.56029453954289,0.07124773960217,0.0439499304589707,0.3214285714170918,1,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,3,0.0575988350305703,31.999999989333332,0.3030302848163463,0,0,1,0.0031313332008742,339.9166595850696,1.6210746589012843,0.0272978091431993,0.186790805921822,0.0425926225476178,-0.0152948134044185,158.7060894601956,6.857142857142857,2.199999558166754,0.4545454407713503,2.063246473479716,2.0,0.0,2,2,1.0,1,1.0,1.0,1,-0.56029453954289,0.0029417172274315132,18,-0.3735296929040834,1.9454043817136013,81.58
2,1,877.5656853759356,63.0,21.0,20.0,8185.0,4301,3884.0,0.0420935412026726,0.1210681149581353,9,57,53531.50680793207,35980.19310041336,31,0.064516129032258,10.5,19.99999998,0.999999999,41.0,1.0499999999475,0.2172707277421822,0.0420935412026726,0.1210681149581353,0.3214285714170918,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.0815808280804039,40.99999995899999,0.5249999742750012,0,0,1,0.0050961856853201,199.63414147233803,0.3476819105948548,0.0789745737554627,1.1073635424543349,0.0618157106424846,0.017158863112978,75.38593113811537,13.666666666666666,1.904761719546503,1.0499999475000026,7.1172052010180105,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.2172707277421822,0.005008551184949915,9,0.21727072752491147,0.9210254262445373,40.925
2,1,352.69777679303024,90.0,18.0,28.0,8582.0,4664,3918.0,0.0430857611817808,0.15377969762419,8,51,16224.097732479391,16224.097732479391,31,0.064516129032258,9.0,27.999999972,0.999999999,46.0,0.6428571428341837,0.1793057282203308,0.0430857611817808,0.15377969762419,0.2857142857040816,0,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,2,0.0984327294029853,45.999999954,0.3214285602704085,0,0,1,0.0066257153264423,186.56521333553889,0.2801766531653666,0.1106939364424092,1.190403266669116,0.090845879559028,0.0198480568833811,76.32024637451244,15.333333333333334,3.1111107592099163,0.64285711989796,3.772570374347926,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.1793057282203308,0.005359431434230456,8,0.17930572804102507,0.8893060635575908,42.91
6,8,65.7476666854208,266.0,133.0,497.0,8733.0,1204,7529.0,0.5742574257425743,0.4867057540223616,16,36,0.0,0.0,20,0.3,22.166666666666668,62.12499999223437,0.5333333332977778,630.0,0.2676056338022785,0.1648656402409869,0.5742574257425743,0.4867057540223616,0.5714285714081633,1,mip,mip,mip,rw_rank_bfs,sa_meta,2,0.530481589882468,335.9999999776,0.3568075060383098,1,0,1,0.2794943933989799,13.86190473990174,1.1798838232604232,0.0875516717202127,0.1599149953300684,0.0731174093078911,0.0144342624123215,79.68411250867382,12.857142857142858,1.4947367743870374,0.267605633264375,0.5995678307364283,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.3297312804819738,0.07213189832837189,64,0.17585668291199558,3.0414944275992912,29.11
2,1,512.1309926314782,72.0,24.0,14.0,15250.0,2355,12895.0,0.1482820976491862,0.1032684283727398,13,36,19460.97771999617,19460.97771999617,20,0.1,12.0,13.999999986,0.999999999,38.0,1.7142857141632653,-0.4583532561920245,0.1482820976491862,0.1032684283727398,0.4642857142691327,1,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,3,0.125775263010963,37.999999962,0.8571427967755145,0,0,1,0.0153128591800445,401.3157789127427,1.4358760379110267,0.0450136692764464,0.1826289259261241,0.0656458311624565,-0.02063216188601,145.6354154353419,12.666666666666666,1.1666665671111196,1.7142855918367434,10.698053403684634,1.0,0.0,1,1,0.0,1,1.0,1.0,1,-0.4583532561920245,0.002491639892466068,13,-0.45835325573367125,0.9549863307235535,76.25
5,8,1.24275629848267,375.0,25.0,80.0,15934.0,2528,13406.0,0.0857142857142857,0.0677329624478442,10,36,260.97882268136067,130.48941134068033,20,0.25,5.0,9.99999999875,0.79999999992,105.0,0.3124999999960937,-0.5237639858468013,0.0857142857142857,0.0677329624478442,0.357142857130102,1,ga_meta,pl_rank,sa_meta,pl_rank,sa_meta,5,0.0767236240810649,83.9999999916,0.4999999500625049,1,0,1,0.0058056824955295,151.7523795071202,1.265455062964706,0.0179813232664415,0.1885722810541121,0.0273992928112727,-0.0094179695448312,156.4748559507252,2.5609756097560976,1.5999996796400642,0.31249999609375,0.2019263999343211,3.6,0.24,4,3,0.9,2,1.1,0.9,1,-1.0475279716936026,0.006589268904926263,40,-0.8380223772710799,3.5352672362408106,53.11333333333333
4,4,585.631847527239,776.0,388.0,842.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,97.0,210.499999947375,0.6666666665555555,1230.0,0.4608076009495715,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,819.9999998633333,0.460807598876211,0,0,1,0.0,7.481300806925771,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,72.3529411764706,1.446735379671399,0.4608076004028413,1.9582471963119992,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.2400306015109496,0.13365206997718135,0,0.16002040098062967,2.0,30.673333333333332
10,21,95.64802501542326,908.0,454.0,1690.0,10873.0,1489,9384.0,0.4264252696456087,0.3471999999999999,5,36,0.0,0.0,20,0.5,45.4,80.47619047235828,0.4666666666562963,2144.0,0.2686390532542789,-0.0397819642344841,0.4264252696456087,0.3471999999999999,0.178571428565051,1,mcts,pso_meta,pso_meta,rw_rank_bfs,pso_meta,5,0.3868126348228042,1000.5333333110992,0.5641420048511349,2,0,1,0.1480548536209553,5.071361937933133,1.2281798429313533,0.0792252696456087,0.1586743392840287,0.0823770064891177,-0.0031517368435089,100.11583643143295,10.161137440758294,0.827214861799951,0.2686390530954798,0.5730524181482203,4.2,1.96,7,2,0.5266666666666666,3,1.5555555555555556,0.4666666666666667,1,-0.1193458927034523,0.19716755563729998,35,-0.055694749927040085,3.8672538674884436,27.1825
4,4,518.6225517185468,42.0,21.0,149.0,3998.0,908,3090.0,0.2172413793103448,0.4037051331532226,6,16,189815.85392898813,88165.83379215296,16,0.25,5.25,37.2499999906875,0.6666666665555555,170.0,0.1409395973144903,0.6176723725733958,0.2172413793103448,0.4037051331532226,0.2142857142780612,2,d_round,mcts,ga_meta,rw_rank_bfs,ga_meta,4,0.3104732562317837,113.33333331444445,0.1409395935670579,0,0,1,0.0877014599608724,23.51764692048443,0.5381176094936686,0.1864637538428778,0.2938511325909867,0.0712902446078058,0.1151735092350719,32.525179121361745,10.0,4.730157827205387,0.1409395963695329,0.587539849582862,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,1.2353447451467916,0.04251062765691423,18,0.8235631632939339,1.6270724923142443,13.326666666666664
6,9,96.850132918949,382.0,191.0,462.0,9625.0,4944,4681.0,0.0,0.0,0,8,0.0,0.0,16,0.375,31.833333333333332,51.33333332762963,0.59999999996,653.0,0.4134199134190185,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0,391.79999997388,0.6201298581183217,1,0,1,0.0,14.739663070842782,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,11.872727272727271,0.9675392364497972,0.4134199125250651,1.1369304895023975,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.1591278569379364,0.06783710783295242,0,0.09547671415639672,3.3333333333333335,32.08333333333333
7,16,27.708403815125063,350.0,175.0,935.0,15122.0,2494,12628.0,0.0437116564417178,0.076563071297989,1,6,0.0,0.0,20,0.35,25.0,58.437499996347654,0.7619047618684808,1110.0,0.1871657754008693,-0.4461126518121832,0.0437116564417178,0.076563071297989,0.0357142857130102,1,mcts,mip,mip,pl_rank,rw_rank_bfs,4,0.0601373638698534,845.7142856740137,0.4278074793369843,1,0,1,0.0033466986687004,13.623423411150068,0.5709160406529468,0.0328514148562712,0.1974976243112529,0.0475068466535845,-0.0146554317973132,146.25220904543468,9.823008849557525,1.7809523095181718,0.1871657752008922,0.4787436571262656,5.142857142857143,0.4081632653061224,6,4,0.8333333333333334,2,1.1428571428571428,0.8571428571428571,1,-0.8922253036243664,0.07339813529061694,6,-0.6797907074909558,4.973907009310605,50.406666666666666
6,9,239.534208595237,316.0,158.0,456.0,8379.0,1348,7031.0,0.5233380480905233,0.5206572129806382,15,36,0.0,0.0,20,0.3,26.333333333333332,50.666666661037034,0.59999999996,614.0,0.3464912280694156,0.1987185617289854,0.5233380480905233,0.5206572129806382,0.5357142856951531,1,mip,mip,mip,rw_rank_bfs,sa_meta,2,0.5219976305355807,368.39999997544,0.5197368319050479,1,0,1,0.272479729565539,13.64657978233456,1.00514701399704,0.0026808351098851,0.1917223723237487,0.0021481034126162,0.0005327316972689,83.56537282614273,11.163636363636364,1.1544303357024766,0.3464912273103263,1.1398582188532098,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.3974371234579708,0.07326968973747017,60,0.23846227405888498,3.3243972163003828,27.93
10,23,432.469054825705,800.0,400.0,1828.0,10406.0,1475,8931.0,0.4318181818181817,0.3787130434782608,5,36,0.0,0.0,20,0.5,40.0,79.47826086610964,0.5111111110997532,2228.0,0.2188183807438627,0.0048771158075929,0.4318181818181817,0.3787130434782608,0.178571428565051,1,mcts,pl_rank,sa_meta,rw_rank_bfs,sa_meta,4,0.4052656126482212,1138.75555553025,0.5032822694007155,2,0,1,0.1635351778656125,4.6705565508659985,1.140222258071529,0.0531051383399209,0.1651550778003409,0.0528461384302588,0.000258999909662,98.53387930434783,9.645021645021645,1.015555530099945,0.2188183806242787,0.6790754651501704,4.4,1.84,7,3,0.4880952380952381,2,1.511111111111111,0.4888888888888889,1,0.0097542316151858,0.2140866724320169,35,0.004985496158761954,4.166337391304348,34.68666666666667
7,11,868.5253714712403,562.0,281.0,804.0,14486.0,2208,12278.0,0.1664779161947904,0.1621972023200273,2,22,0.0,0.0,16,0.4375,40.142857142857146,73.09090908426447,0.5238095237845805,1085.0,0.3495024875617543,-0.3852921487998471,0.1664779161947904,0.1621972023200273,0.0714285714260204,2,mip,mip,rw_rank_bfs,pl_rank,rw_rank_bfs,2,0.1643375592574088,568.3333333062698,0.5492181872763325,1,0,1,0.0270022522548629,13.351152061427507,1.0263857047337612,0.0042807138747631,0.1798338491464543,0.0059300393219679,-0.0016493254472048,144.23989578810182,13.91025641025641,0.9537366309135874,0.3495024871274845,1.2390266382898,3.4285714285714284,0.5306122448979592,4,2,0.5714285714285714,2,1.4285714285714286,0.5714285714285714,1,-0.7705842975996942,0.074894733209084,8,-0.4036393939615712,3.413894695286526,48.28666666666667
5,5,195.5976736419636,1862.0,133.0,287.0,8391.0,1109,7282.0,0.6078500707213579,0.5035451322607036,17,36,148654.23196789235,82151.02292962471,20,0.25,26.6,57.39999998852,0.49999999995,420.0,0.4634146341447268,0.1975710050683752,0.6078500707213579,0.5035451322607036,0.6071428571211734,1,ga_meta,mip,ga_meta,rw_rank_bfs,ga_meta,3,0.5556976014910308,209.999999979,0.4634146261655988,1,0,1,0.3060799442560642,19.9785713810034,1.2071387938030125,0.1043049384606542,0.1522933259884244,0.0836973069353877,0.0206076315252664,75.1577726137665,16.153846153846153,1.0789473275354386,0.4634146325316563,1.2236832696192417,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.1975710050683752,0.05004766444232602,51,0.09878550252430904,2.1496681476944297,41.955
