v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,solving_time
41,15,7,1973.0,5959.0,735210.2160008444,1804460.0618102583,0.3310958214465514,0.4074405588468784,18,68,0,996.9487796914676,2882,481,2401,0.33008356545961004,0.4476650563607085,28,284.9487796914676,712.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
42,15,7,1973.0,5959.0,735210.2160008444,1804460.0618102583,0.3310958214465514,0.4074405588468784,18,69,1,1016.0,2882,481,2401,0.33008356545961004,0.4476650563607085,41,543.9522161179746,1016.0,4,4,False,"{0: -1, 1: -1, 2: -1, 3: -1}",{},{},{},0.0,0.0,74.0,37.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,0.0,0.08217024803161621
42,15,6,1973.0,5959.0,735210.2160008444,1804460.0618102583,0.3310958214465514,0.4074405588468784,18,70,0,1018.2081468063093,3549,542,3007,0.245125348189415,0.3082585691281343,31,237.20814680630926,781.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
43,15,6,1973.0,5959.0,735210.2160008444,1804460.0618102583,0.3310958214465514,0.4074405588468784,18,71,1,1045.0,3549,542,3007,0.245125348189415,0.3082585691281343,42,152.80245002078274,1045.0,9,22,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,208.0,104.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,0.15389204025268555
44,15,6,1973.0,5959.0,735210.2160008444,1804460.0618102583,0.3310958214465514,0.4074405588468784,18,72,1,1069.0,3549,542,3007,0.245125348189415,0.3082585691281343,43,10.433606610891385,1069.0,4,4,False,{},{},{},{},0.0,0.0,104.0,52.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.10584092140197754
44,15,6,1973.0,5959.0,735210.2160008444,1804460.0618102583,0.3310958214465514,0.4074405588468784,18,73,0,1079.4336066108913,3549,542,3007,0.245125348189415,0.3082585691281343,43,10.433606610891385,1069.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
45,16,7,2002.0,5988.0,755805.7762215534,1825055.6220309674,0.33433533734134935,0.4141275296478219,19,74,1,1091.0,3520,532,2988,0.2590529247910863,0.3126293995859213,44,710.1917317485868,1091.0,2,1,True,"{np.int64(0): np.int64(16), np.int64(1): np.int64(8)}","{(0, 1): [(np.int64(16), 8)]}","{(np.int64(0), np.int64(16)): {'cpu': 10}, (np.int64(1), np.int64(8)): {'cpu': 0}}","{((0, 1), (np.int64(16), 8)): {'bw': 19}}",29.0,29.0,30.0,10.0,19.0,10.0,19.0,10.0,19.0,0.0,1.0,20595.560220709016,20595.560220709016,710.1917317485868,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -44}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': -146}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.07352924346923828
45,16,6,2002.0,5988.0,755805.7762215534,1825055.6220309674,0.33433533734134935,0.4141275296478219,19,75,0,1103.245513190761,4133,581,3552,0.19080779944289694,0.1828847481021394,40,122.24551319076085,981.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
46,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,76,1,1115.0,4062,572,3490,0.20334261838440115,0.19714745801702327,45,192.8438514639032,1115.0,2,1,True,"{np.int64(0): np.int64(17), np.int64(1): np.int64(25)}","{(0, 1): [(np.int64(17), 9), (9, 25)]}","{(np.int64(0), np.int64(17)): {'cpu': 6}, (np.int64(1), np.int64(25)): {'cpu': 3}}","{((0, 1), (np.int64(17), 9)): {'bw': 31}, ((0, 1), (9, 25)): {'bw': 31}}",71.0,40.0,27.0,9.0,31.0,9.0,31.0,9.0,62.0,31.0,0.5633802816901409,13691.913453937128,7713.754058556128,108.64442335994548,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -29}, np.int64(1): {'cpu': -30}}, 'link_level': {(0, 1): {'bw': -29}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,0.08021664619445801
46,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,77,0,1124.8926916611094,4062,572,3490,0.20334261838440115,0.19714745801702327,17,654.8926916611093,470.0,10,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
47,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,78,1,1141.0,4062,572,3490,0.20334261838440115,0.19714745801702327,46,241.81919613626596,1141.0,6,7,False,{},{},{},{},0.0,0.0,100.0,50.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,0.17887592315673828
48,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,79,1,1167.0,4062,572,3490,0.20334261838440115,0.19714745801702327,47,443.75095954484885,1167.0,7,13,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1}",{},{},{},0.0,0.0,152.0,76.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,0.0,0.12559723854064941
48,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,80,0,1192.2906137847028,4062,572,3490,0.20334261838440115,0.19714745801702327,36,302.2906137847028,890.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
49,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,81,1,1193.0,4062,572,3490,0.20334261838440115,0.19714745801702327,48,889.071661272128,1193.0,7,9,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1}",{},{},{},0.0,0.0,146.0,73.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,0.0,0.13869810104370117
49,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,82,0,1197.8024500207828,4062,572,3490,0.20334261838440115,0.19714745801702327,42,152.80245002078274,1045.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
50,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,83,1,1217.0,4062,572,3490,0.20334261838440115,0.19714745801702327,49,495.75213923238255,1217.0,8,11,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1}",{},{},{},0.0,0.0,214.0,107.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.0,0.0,0.10919594764709473
51,17,7,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,84,1,1238.0,4062,572,3490,0.20334261838440115,0.19714745801702327,50,1030.4106121944408,1238.0,10,16,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,142.0,71.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,0.1193089485168457
51,17,6,2042.0,6059.0,763519.5302801096,1838747.5354849044,0.33701931011718106,0.4152389142856191,19,85,0,1260.6737136970637,4163,593,3570,0.1740947075208914,0.17874396135265702,23,672.6737136970636,588.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
52,18,7,2265.0,6823.0,799152.1045348037,1960825.0544561432,0.33196541110948263,0.4075591051423287,19,86,1,1261.0,3399,531,2868,0.26044568245125344,0.34023464458247066,51,159.78732849638575,1261.0,6,9,True,"{np.int64(0): np.int64(22), np.int64(1): np.int64(20), np.int64(2): np.int64(28), np.int64(3): np.int64(19), np.int64(4): np.int64(27), np.int64(5): np.int64(21)}","{(0, 1): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 12), (12, 20)], (0, 2): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 12), (12, 28)], (0, 3): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 19)], (0, 5): [(np.int64(22), 14), (14, 6), (6, 13), (13, 21)], (1, 4): [(np.int64(20), 12), (12, 5), (5, 11), (11, 27)], (2, 3): [(np.int64(28), 12), (12, 5), (5, 11), (11, 19)], (2, 4): [(np.int64(28), 12), (12, 5), (5, 11), (11, 27)], (3, 4): [(np.int64(19), 11), (11, 27)], (4, 5): [(np.int64(27), 11), (11, 5), (5, 2), (2, 6), (6, 13), (13, 21)]}","{(np.int64(0), np.int64(22)): {'cpu': 5}, (np.int64(1), np.int64(20)): {'cpu': 7}, (np.int64(2), np.int64(28)): {'cpu': 16}, (np.int64(3), np.int64(19)): {'cpu': 11}, (np.int64(4), np.int64(27)): {'cpu': 11}, (np.int64(5), np.int64(21)): {'cpu': 12}}","{((0, 1), (np.int64(22), 14)): {'bw': 2}, ((0, 1), (14, 6)): {'bw': 2}, ((0, 1), (6, 2)): {'bw': 2}, ((0, 1), (2, 5)): {'bw': 2}, ((0, 1), (5, 12)): {'bw': 2}, ((0, 1), (12, 20)): {'bw': 2}, ((0, 2), (np.int64(22), 14)): {'bw': 5}, ((0, 2), (14, 6)): {'bw': 5}, ((0, 2), (6, 2)): {'bw': 5}, ((0, 2), (2, 5)): {'bw': 5}, ((0, 2), (5, 12)): {'bw': 5}, ((0, 2), (12, 28)): {'bw': 5}, ((0, 3), (np.int64(22), 14)): {'bw': 17}, ((0, 3), (14, 6)): {'bw': 17}, ((0, 3), (6, 2)): {'bw': 17}, ((0, 3), (2, 5)): {'bw': 17}, ((0, 3), (5, 11)): {'bw': 17}, ((0, 3), (11, 19)): {'bw': 17}, ((0, 5), (np.int64(22), 14)): {'bw': 14}, ((0, 5), (14, 6)): {'bw': 14}, ((0, 5), (6, 13)): {'bw': 14}, ((0, 5), (13, 21)): {'bw': 14}, ((1, 4), (np.int64(20), 12)): {'bw': 5}, ((1, 4), (12, 5)): {'bw': 5}, ((1, 4), (5, 11)): {'bw': 5}, ((1, 4), (11, 27)): {'bw': 5}, ((2, 3), (np.int64(28), 12)): {'bw': 14}, ((2, 3), (12, 5)): {'bw': 14}, ((2, 3), (5, 11)): {'bw': 14}, ((2, 3), (11, 19)): {'bw': 14}, ((2, 4), (np.int64(28), 12)): {'bw': 17}, ((2, 4), (12, 5)): {'bw': 17}, ((2, 4), (5, 11)): {'bw': 17}, ((2, 4), (11, 27)): {'bw': 17}, ((3, 4), (np.int64(19), 11)): {'bw': 41}, ((3, 4), (11, 27)): {'bw': 41}, ((4, 5), (np.int64(27), 11)): {'bw': 46}, ((4, 5), (11, 5)): {'bw': 46}, ((4, 5), (5, 2)): {'bw': 46}, ((4, 5), (2, 6)): {'bw': 46}, ((4, 5), (6, 13)): {'bw': 46}, ((4, 5), (13, 21)): {'bw': 46}}",764.0,223.0,248.0,62.0,161.0,62.0,161.0,62.0,702.0,541.0,0.2918848167539267,122077.51897123872,35632.574254694024,46.639495097767046,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -48}, np.int64(1): {'cpu': -19}, np.int64(2): {'cpu': -20}, np.int64(3): {'cpu': -20}, np.int64(4): {'cpu': -44}, np.int64(5): {'cpu': -12}}, 'link_level': {(0, 1): {'bw': -98}, (0, 2): {'bw': -93}, (0, 3): {'bw': -76}, (0, 5): {'bw': -62}, (1, 4): {'bw': -107}, (2, 3): {'bw': -92}, (2, 4): {'bw': -76}, (3, 4): {'bw': -51}, (4, 5): {'bw': -21}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (0, 5): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}, (3, 4): {}, (4, 5): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (0, 5): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}, (3, 4): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,9.0,0.2492380142211914
53,19,8,2311.0,6898.0,835945.6521036449,2020814.5341879495,0.3350246448245868,0.4136676760589333,19,87,1,1286.0,3324,514,2810,0.28412256267409475,0.35357717966413615,52,799.859729757419,1286.0,3,2,True,"{np.int64(0): np.int64(20), np.int64(1): np.int64(26), np.int64(2): np.int64(28)}","{(0, 1): [(np.int64(20), 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 4), (4, 10), (10, np.int64(26))], (0, 2): [(np.int64(20), 12), (12, 28)]}","{(np.int64(0), np.int64(20)): {'cpu': 12}, (np.int64(1), np.int64(26)): {'cpu': 2}, (np.int64(2), np.int64(28)): {'cpu': 3}}","{((0, 1), (np.int64(20), 12)): {'bw': 0}, ((0, 1), (12, 5)): {'bw': 0}, ((0, 1), (5, 2)): {'bw': 0}, ((0, 1), (2, 0)): {'bw': 0}, ((0, 1), (0, 1)): {'bw': 0}, ((0, 1), (1, 4)): {'bw': 0}, ((0, 1), (4, 10)): {'bw': 0}, ((0, 1), (10, np.int64(26))): {'bw': 0}, ((0, 2), (np.int64(20), 12)): {'bw': 29}, ((0, 2), (12, 28)): {'bw': 29}}",75.0,46.0,51.0,17.0,29.0,17.0,29.0,17.0,58.0,29.0,0.6133333333333333,59989.47973180642,36793.54756884128,490.58063425121696,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -7}, np.int64(1): {'cpu': -18}, np.int64(2): {'cpu': -17}}, 'link_level': {(0, 1): {'bw': -76}, (0, 2): {'bw': -59}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,0.08341407775878906
53,19,7,2311.0,6898.0,835945.6521036449,2020814.5341879495,0.3350246448245868,0.4136676760589333,19,88,0,1303.559903167179,3436,532,2904,0.2590529247910863,0.3319530710835059,37,384.5599031671791,919.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
53,19,6,2311.0,6898.0,835945.6521036449,2020814.5341879495,0.3350246448245868,0.4136676760589333,19,89,0,1307.8438514639033,3507,541,2966,0.24651810584958223,0.31769036116862204,45,192.8438514639032,1115.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
54,19,6,2311.0,6898.0,835945.6521036449,2020814.5341879495,0.3350246448245868,0.4136676760589333,19,90,1,1309.0,3507,541,2966,0.24651810584958223,0.31769036116862204,53,102.67388504774864,1309.0,6,7,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1}",{},{},{},0.0,0.0,144.0,72.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,0.0,0.10430192947387695
55,19,6,2311.0,6898.0,835945.6521036449,2020814.5341879495,0.3350246448245868,0.4136676760589333,19,91,1,1338.0,3507,541,2966,0.24651810584958223,0.31769036116862204,54,1526.5923214708498,1338.0,10,23,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,220.0,110.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,0.1130681037902832
55,19,5,2311.0,6898.0,835945.6521036449,2020814.5341879495,0.3350246448245868,0.4136676760589333,19,92,0,1343.9290569052607,3823,577,3246,0.1963788300835655,0.2532781228433403,30,595.9290569052607,748.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
56,20,6,2386.0,7083.0,879562.4006642842,2128402.51397086,0.33686291119582096,0.41325002901980523,19,93,1,1352.0,3638,558,3080,0.2228412256267409,0.2914653784219001,55,581.5566474751904,1352.0,3,2,True,"{np.int64(0): np.int64(28), np.int64(1): np.int64(20), np.int64(2): np.int64(19)}","{(0, 1): [(np.int64(28), 12), (12, 20)], (1, 2): [(np.int64(20), 12), (12, 5), (5, 11), (11, 19)]}","{(np.int64(0), np.int64(28)): {'cpu': 5}, (np.int64(1), np.int64(20)): {'cpu': 4}, (np.int64(2), np.int64(19)): {'cpu': 10}}","{((0, 1), (np.int64(28), 12)): {'bw': 29}, ((0, 1), (12, 20)): {'bw': 29}, ((1, 2), (np.int64(20), 12)): {'bw': 27}, ((1, 2), (12, 5)): {'bw': 27}, ((1, 2), (5, 11)): {'bw': 27}, ((1, 2), (11, 19)): {'bw': 27}}",185.0,75.0,209.0,19.0,56.0,19.0,56.0,19.0,166.0,110.0,0.40540540540540543,107587.97978291023,43616.74856063928,235.76620843588802,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -12}, np.int64(1): {'cpu': -3}, np.int64(2): {'cpu': -10}}, 'link_level': {(0, 1): {'bw': -30}, (1, 2): {'bw': -3}}, 'path_level': {(0, 1): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,0.0992579460144043
57,21,7,2463.0,7208.0,888907.0626391072,2143572.419774144,0.3417036625971143,0.4146848757891587,19,94,1,1376.0,3513,513,3000,0.28551532033426186,0.30986887508626637,56,121.359246426273,1376.0,3,2,True,"{np.int64(0): np.int64(24), np.int64(1): np.int64(15), np.int64(2): np.int64(23)}","{(0, 1): [(np.int64(24), 8), (8, 3), (3, 7), (7, 15)], (1, 2): [(np.int64(15), 7), (7, 23)]}","{(np.int64(0), np.int64(24)): {'cpu': 17}, (np.int64(1), np.int64(15)): {'cpu': 11}, (np.int64(2), np.int64(23)): {'cpu': 17}}","{((0, 1), (np.int64(24), 8)): {'bw': 8}, ((0, 1), (8, 3)): {'bw': 8}, ((0, 1), (3, 7)): {'bw': 8}, ((0, 1), (7, 15)): {'bw': 8}, ((1, 2), (np.int64(15), 7)): {'bw': 24}, ((1, 2), (7, 23)): {'bw': 24}}",125.0,77.0,540.0,45.0,32.0,45.0,32.0,45.0,80.0,48.0,0.616,15169.905803284126,9344.66197482302,74.75729579858417,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -23}, np.int64(1): {'cpu': -32}, np.int64(2): {'cpu': -17}}, 'link_level': {(0, 1): {'bw': -43}, (1, 2): {'bw': -19}}, 'path_level': {(0, 1): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,0.08960103988647461
